#Coverage (X)	Coverage
1.0	8.062002205994816
2.0	3.2869988560044305
3.0	1.7919408546615045
4.0	1.0952671225033015
5.0	0.724660540363999
6.0	0.507588581781576
7.0	0.3707155147742611
8.0	0.2792142661081556
9.0	0.21536095673017996
10.0	0.16928025073646324
11.0	0.13494133806447905
12.0	0.10890357648547422
13.0	0.08893492933778191
14.0	0.07333653916194294
15.0	0.061003669804705396
16.0	0.05118535017390968
17.0	0.04326368383792101
18.0	0.03684381292620742
19.0	0.031628768510685745
20.0	0.027323269403680683
21.0	0.023702259093582256
22.0	0.020640844791770974
23.0	0.018076249893852037
24.0	0.015884829071481477
25.0	0.014028498095925102
26.0	0.012435014340624662
27.0	0.011070292787763947
28.0	0.00990696269107616
29.0	0.008906389471704301
30.0	0.00803180974121176
31.0	0.007268694256268304
32.0	0.006587544250123756
33.0	0.00599712863477464
34.0	0.0054700399739431305
35.0	0.0050023157467222745
36.0	0.004578546149573981
37.0	0.004200052022810041
38.0	0.003859458674725147
39.0	0.0035459425528472366
40.0	0.0032560181063843174
41.0	0.002991373075715842
42.0	0.002749695990317491
43.0	0.0025306199500931825
44.0	0.0023322370746114984
45.0	0.002145998591913667
46.0	0.0019798295438135938
47.0	0.0018243739781809154
48.0	0.0016815397754328387
49.0	0.0015425580235728376
50.0	0.0014133358139503116
51.0	0.0012981291875462375
