#Coverage	Number of genomic locations
0.0	2.505804762E9
1.0	1.30144515E8
2.0	4.0748369E7
3.0	1.8988105E7
4.0	1.0101022E7
5.0	5916378.0
6.0	3730527.0
7.0	2493901.0
8.0	1740346.0
9.0	1255947.0
10.0	935920.0
11.0	709669.0
12.0	544253.0
13.0	425140.0
14.0	336137.0
15.0	267602.0
16.0	215908.0
17.0	174976.0
18.0	142138.0
19.0	117348.0
20.0	98692.0
21.0	83440.0
22.0	69899.0
23.0	59728.0
24.0	50595.0
25.0	43431.0
26.0	37196.0
27.0	31707.0
28.0	27271.0
29.0	23837.0
30.0	20799.0
31.0	18565.0
32.0	16092.0
33.0	14366.0
34.0	12748.0
35.0	11550.0
36.0	10316.0
37.0	9283.0
38.0	8545.0
39.0	7902.0
40.0	7213.0
41.0	6587.0
42.0	5971.0
43.0	5407.0
44.0	5076.0
45.0	4529.0
46.0	4237.0
47.0	3893.0
48.0	3788.0
49.0	3522.0
50.0	3140.0
51.0	2786.0
52.0	2439.0
53.0	2231.0
54.0	2003.0
55.0	1735.0
56.0	1512.0
57.0	1373.0
58.0	1165.0
59.0	1235.0
60.0	1138.0
61.0	1040.0
62.0	959.0
63.0	996.0
64.0	942.0
65.0	894.0
66.0	883.0
67.0	953.0
68.0	905.0
69.0	708.0
70.0	645.0
71.0	688.0
72.0	740.0
73.0	703.0
74.0	608.0
75.0	490.0
76.0	467.0
77.0	462.0
78.0	499.0
79.0	836.0
80.0	2222.0
81.0	888.0
82.0	192.0
83.0	42.0
84.0	2.0
