#Coverage	Number of genomic locations
0.0	2.6029354E9
1.0	6.9141634E7
2.0	2.6678888E7
3.0	1.2304449E7
4.0	6098063.0
5.0	3218462.0
6.0	1814772.0
7.0	1072982.0
8.0	672956.0
9.0	434126.0
10.0	291110.0
11.0	202769.0
12.0	145499.0
13.0	107012.0
14.0	80173.0
15.0	61044.0
16.0	46666.0
17.0	35008.0
18.0	27740.0
19.0	21920.0
20.0	17908.0
21.0	14598.0
22.0	11839.0
23.0	9761.0
24.0	8454.0
25.0	7275.0
26.0	6529.0
27.0	5793.0
28.0	5292.0
29.0	4908.0
30.0	4437.0
31.0	4145.0
32.0	3860.0
33.0	3566.0
34.0	3337.0
35.0	3106.0
36.0	2963.0
37.0	2632.0
38.0	2393.0
39.0	2159.0
40.0	1952.0
41.0	1588.0
42.0	1506.0
43.0	1368.0
44.0	1322.0
45.0	1245.0
46.0	1096.0
47.0	1015.0
48.0	905.0
49.0	769.0
50.0	724.0
51.0	594.0
52.0	472.0
53.0	368.0
54.0	293.0
55.0	250.0
56.0	242.0
57.0	252.0
58.0	213.0
59.0	235.0
60.0	214.0
61.0	208.0
62.0	218.0
63.0	176.0
64.0	166.0
65.0	152.0
66.0	153.0
67.0	123.0
68.0	135.0
69.0	100.0
70.0	89.0
71.0	103.0
72.0	99.0
73.0	104.0
74.0	125.0
75.0	169.0
76.0	223.0
77.0	300.0
78.0	448.0
79.0	688.0
80.0	1019.0
81.0	455.0
82.0	133.0
83.0	31.0
84.0	1.0
