#Mapping quality	mapping quality
0.0	353251.0
1.0	1.467623E7
2.0	93192.0
3.0	91014.0
4.0	49375.0
5.0	31116.0
6.0	364160.0
7.0	188091.0
8.0	128195.0
9.0	56576.0
10.0	60932.0
11.0	148418.0
12.0	352648.0
13.0	35631.0
14.0	91143.0
15.0	220235.0
16.0	160037.0
17.0	265724.0
18.0	272867.0
19.0	65273.0
20.0	99013.0
21.0	412997.0
22.0	140703.0
23.0	459738.0
24.0	761609.0
25.0	221298.0
26.0	194005.0
27.0	190877.0
28.0	276403.0
29.0	224641.0
30.0	1782233.0
31.0	1508933.0
32.0	1686064.0
33.0	859304.0
34.0	1611352.0
35.0	1196985.0
36.0	1214420.0
37.0	1202192.0
38.0	1538203.0
39.0	1525543.0
40.0	3533358.0
41.0	9846072.0
42.0	1.74216312E8
