#Coverage (X)	Coverage
1.0	3.8061345172331187
2.0	1.4840197022424633
3.0	0.6928540087625521
4.0	0.3614094977309179
5.0	0.20798340321891828
6.0	0.12957454377416866
7.0	0.08593122841919865
8.0	0.05988972445933882
9.0	0.04332983592308892
10.0	0.032238996730583835
11.0	0.024585607736085535
12.0	0.01918971826911786
13.0	0.015273683601392918
14.0	0.012355690542463549
15.0	0.010157922348639659
16.0	0.008462880650057514
17.0	0.007139582116693077
18.0	0.0061160042620400645
19.0	0.005320234669611068
20.0	0.00467038124062924
21.0	0.004132175507251645
22.0	0.003692262306401517
23.0	0.003314428599779262
24.0	0.0029936845462543715
25.0	0.0027130426719139678
26.0	0.0024738238170698423
27.0	0.002261865638473637
28.0	0.0020696833744153764
29.0	0.0018962130146462641
30.0	0.0017349971176940926
31.0	0.0015902550345145983
32.0	0.0014563731938181945
33.0	0.0013332048355891857
34.0	0.0012181449692150181
35.0	0.0011111202146736332
36.0	0.0010046091202582375
37.0	9.16626480091054E-4
38.0	8.311754505001545E-4
39.0	7.427158402180112E-4
40.0	6.629150719277277E-4
41.0	5.878106247081405E-4
42.0	5.229426898409884E-4
43.0	4.713198480033043E-4
44.0	4.2696162783784075E-4
45.0	3.881802889509345E-4
46.0	3.5394851110481795E-4
47.0	3.2738494500961224E-4
48.0	3.0606805012212135E-4
49.0	2.864388956282937E-4
50.0	2.7066219200833075E-4
51.0	2.573804089678333E-4
