#Coverage	Number of genomic locations
0.0	2.593190733E9
1.0	6.7407803E7
2.0	2.5383601E7
3.0	1.3491722E7
4.0	7974201.0
5.0	5022814.0
6.0	3338612.0
7.0	2301011.0
8.0	1639820.0
9.0	1200494.0
10.0	899441.0
11.0	690565.0
12.0	535761.0
13.0	423026.0
14.0	336824.0
15.0	273537.0
16.0	221549.0
17.0	181357.0
18.0	150666.0
19.0	125115.0
20.0	105217.0
21.0	87675.0
22.0	73719.0
23.0	63232.0
24.0	54634.0
25.0	46140.0
26.0	39602.0
27.0	33779.0
28.0	28709.0
29.0	24690.0
30.0	21424.0
31.0	18964.0
32.0	16242.0
33.0	14773.0
34.0	12830.0
35.0	11081.0
36.0	9917.0
37.0	8729.0
38.0	7777.0
39.0	7078.0
40.0	6147.0
41.0	5613.0
42.0	4942.0
43.0	4407.0
44.0	3965.0
45.0	3671.0
46.0	3237.0
47.0	2953.0
48.0	2611.0
49.0	2342.0
50.0	2099.0
51.0	1915.0
52.0	1728.0
53.0	1531.0
54.0	1399.0
55.0	1342.0
56.0	1137.0
57.0	1161.0
58.0	955.0
59.0	843.0
60.0	759.0
61.0	621.0
62.0	539.0
63.0	477.0
64.0	435.0
65.0	398.0
66.0	385.0
67.0	361.0
68.0	356.0
69.0	354.0
70.0	422.0
71.0	427.0
72.0	412.0
73.0	524.0
74.0	435.0
75.0	515.0
76.0	542.0
77.0	375.0
78.0	253.0
79.0	143.0
80.0	68.0
81.0	6.0
