#Coverage (X)	Coverage
1.0	10.06101519413636
2.0	5.179396880315139
3.0	2.9484673029481456
4.0	1.7849935281888776
5.0	1.1400686680437815
6.0	0.7650222279866767
7.0	0.5355231801054146
8.0	0.3885111594838122
9.0	0.29047787855027707
10.0	0.22280158036589626
11.0	0.17429720579656305
12.0	0.1390950872966954
13.0	0.11271827334996942
14.0	0.09263243831541956
15.0	0.07711619706842043
16.0	0.06493544448605348
17.0	0.055225947420211696
18.0	0.047410021688463644
19.0	0.04111779531601201
20.0	0.035964390114628486
21.0	0.03172372225247955
22.0	0.028187062271726404
23.0	0.025229994353836105
24.0	0.022743989453928748
25.0	0.020609988494726394
26.0	0.018807848661595017
27.0	0.017233553780698685
28.0	0.015878151489985726
29.0	0.014679562295214055
30.0	0.013646445038375532
31.0	0.012746806032140512
32.0	0.011950486089588708
33.0	0.01124288258736783
34.0	0.010621904195005527
35.0	0.010043632972440264
36.0	0.009533935375600322
37.0	0.009060157296985949
38.0	0.008631764758774807
39.0	0.008246593050472484
40.0	0.007900679651172027
41.0	0.00758382473853203
42.0	0.007283883919768641
43.0	0.007011277157275231
44.0	0.006757712509141811
45.0	0.006524070535576243
46.0	0.006303196684939394
47.0	0.006099273618190182
48.0	0.005908155364380718
49.0	0.005727750593024439
50.0	0.005560334084648844
51.0	0.005397100237232166
