#Coverage (X)	Coverage
1.0	8.163225866609736
2.0	3.416285529972626
3.0	1.8745174789217032
4.0	1.1662260390502155
5.0	0.7857722622435119
6.0	0.5594027620096824
7.0	0.41365750061846995
8.0	0.31466683060546075
9.0	0.2450220767798328
10.0	0.19460952825306777
11.0	0.15696444223316064
12.0	0.128462616379295
13.0	0.10640975661381447
14.0	0.08901051075514488
15.0	0.07513963293533266
16.0	0.06395035445025599
17.0	0.05482048613728807
18.0	0.04726172067448431
19.0	0.04096835691177603
20.0	0.03566441260588249
21.0	0.031144974059827746
22.0	0.027310537970805626
23.0	0.02402256286706006
24.0	0.021192148858204973
25.0	0.01873685349534071
26.0	0.016601495005829747
27.0	0.014759546513573696
28.0	0.013159862146849832
29.0	0.011774337359227616
30.0	0.010572115853619835
31.0	0.009498492827503924
32.0	0.008545726689092703
33.0	0.0077014529055503544
34.0	0.006963947046486396
35.0	0.0063248437899687815
36.0	0.005753873879072557
37.0	0.0052534221643441015
38.0	0.004806097581791846
39.0	0.004405075789861712
40.0	0.004047494967892362
41.0	0.003718825872553566
42.0	0.0034228108847003114
43.0	0.003154203333124883
44.0	0.002911425547466706
45.0	0.002687910016220485
46.0	0.0024812351988430237
47.0	0.0022918780654350712
48.0	0.002120572416160371
49.0	0.0019651535405245113
50.0	0.001822649547861488
51.0	0.001686419546629736
