#Insert size (bp)	insert size
26.0	1.0
32.0	3.0
35.0	2.0
36.0	3.0
37.0	1.0
38.0	3.0
39.0	10.0
40.0	64.0
41.0	269.0
42.0	288.0
43.0	286.0
44.0	234.0
45.0	257.0
46.0	230.0
47.0	288.0
48.0	281.0
49.0	254.0
50.0	267.0
51.0	239.0
52.0	230.0
53.0	224.0
54.0	262.0
55.0	239.0
56.0	224.0
57.0	198.0
58.0	225.0
59.0	216.0
60.0	228.0
61.0	208.0
62.0	221.0
63.0	228.0
64.0	214.0
65.0	224.0
66.0	232.0
67.0	220.0
68.0	224.0
69.0	205.0
70.0	227.0
71.0	221.0
72.0	258.0
73.0	280.0
74.0	235.0
75.0	292.0
76.0	294.0
77.0	289.0
78.0	344.0
79.0	357.0
80.0	312.0
81.0	340.0
82.0	341.0
83.0	440.0
84.0	457.0
85.0	513.0
86.0	553.0
87.0	636.0
88.0	674.0
89.0	793.0
90.0	804.0
91.0	917.0
92.0	1005.0
93.0	1193.0
94.0	1313.0
95.0	1566.0
96.0	1692.0
97.0	1922.0
98.0	2140.0
99.0	2312.0
100.0	2609.0
101.0	2862.0
102.0	3130.0
103.0	3448.0
104.0	3769.0
105.0	4218.0
106.0	4628.0
107.0	5176.0
108.0	5548.0
109.0	6041.0
110.0	6419.0
111.0	6897.0
112.0	7523.0
113.0	8141.0
114.0	8637.0
115.0	9317.0
116.0	10135.0
117.0	10750.0
118.0	11490.0
119.0	12323.0
120.0	12755.0
121.0	13430.0
122.0	14372.0
123.0	14893.0
124.0	15668.0
125.0	16829.0
126.0	17913.0
127.0	18501.0
128.0	19361.0
129.0	20133.0
130.0	21079.0
131.0	21545.0
132.0	22519.0
133.0	23071.0
134.0	23687.0
135.0	25077.0
136.0	25831.0
137.0	26691.0
138.0	27875.0
139.0	28944.0
140.0	29654.0
141.0	30189.0
142.0	31069.0
143.0	31522.0
144.0	32177.0
145.0	32404.0
146.0	33470.0
147.0	33956.0
148.0	35095.0
149.0	36098.0
150.0	36264.0
151.0	37212.0
152.0	37253.0
153.0	38077.0
154.0	38242.0
155.0	38769.0
156.0	39019.0
157.0	39389.0
158.0	40299.0
159.0	40363.0
160.0	41029.0
161.0	41284.0
162.0	41734.0
163.0	41460.0
164.0	41898.0
165.0	41885.0
166.0	42025.0
167.0	41943.0
168.0	42065.0
169.0	42962.0
170.0	42827.0
171.0	42856.0
172.0	43354.0
173.0	42907.0
174.0	42868.0
175.0	42845.0
176.0	42700.0
177.0	42252.0
178.0	42508.0
179.0	42345.0
180.0	42104.0
181.0	42064.0
182.0	42178.0
183.0	42030.0
184.0	41463.0
185.0	41529.0
186.0	41302.0
187.0	40850.0
188.0	40342.0
189.0	40194.0
190.0	40216.0
191.0	39504.0
192.0	39724.0
193.0	39804.0
194.0	39040.0
195.0	38951.0
196.0	38513.0
197.0	38052.0
198.0	37949.0
199.0	37418.0
200.0	36960.0
201.0	36826.0
202.0	36296.0
203.0	36214.0
204.0	36113.0
205.0	35777.0
206.0	34966.0
207.0	34277.0
208.0	34280.0
209.0	33940.0
210.0	33724.0
211.0	33467.0
212.0	32787.0
213.0	32479.0
214.0	32417.0
215.0	31655.0
216.0	31522.0
217.0	31331.0
218.0	30804.0
219.0	30385.0
220.0	30034.0
221.0	29753.0
222.0	29513.0
223.0	29079.0
224.0	28817.0
225.0	28356.0
226.0	27830.0
227.0	27821.0
228.0	26925.0
229.0	26669.0
230.0	26460.0
231.0	26111.0
232.0	25803.0
233.0	25174.0
234.0	24926.0
235.0	24833.0
236.0	24231.0
237.0	24413.0
238.0	24054.0
239.0	23495.0
240.0	23352.0
241.0	22943.0
242.0	22920.0
243.0	22372.0
244.0	22030.0
245.0	21632.0
246.0	21413.0
247.0	21371.0
248.0	20902.0
249.0	20542.0
250.0	20198.0
251.0	20253.0
252.0	19825.0
253.0	19659.0
254.0	19142.0
255.0	18761.0
256.0	18842.0
257.0	18234.0
258.0	18164.0
259.0	17964.0
260.0	17997.0
261.0	17610.0
262.0	17218.0
263.0	16857.0
264.0	16686.0
265.0	16419.0
266.0	16140.0
267.0	16219.0
268.0	15975.0
269.0	15529.0
270.0	15469.0
271.0	14865.0
272.0	14902.0
273.0	14680.0
274.0	14461.0
275.0	14296.0
276.0	14064.0
277.0	13736.0
278.0	13542.0
279.0	13682.0
280.0	13213.0
281.0	13104.0
282.0	12844.0
283.0	12688.0
284.0	12655.0
285.0	12366.0
286.0	12139.0
287.0	12111.0
288.0	11815.0
289.0	11598.0
290.0	11477.0
291.0	11497.0
292.0	11172.0
293.0	10954.0
294.0	10629.0
295.0	10601.0
296.0	10458.0
297.0	10376.0
298.0	10127.0
299.0	10008.0
300.0	9929.0
301.0	9866.0
302.0	9719.0
303.0	9533.0
304.0	9374.0
305.0	9174.0
306.0	9107.0
307.0	8818.0
308.0	8784.0
309.0	8646.0
310.0	8612.0
311.0	8437.0
312.0	8380.0
313.0	8020.0
314.0	8135.0
315.0	7934.0
316.0	7814.0
317.0	7431.0
318.0	7579.0
319.0	7581.0
320.0	7389.0
321.0	7379.0
322.0	7200.0
323.0	7015.0
324.0	7120.0
325.0	6696.0
326.0	6727.0
327.0	6762.0
328.0	6577.0
329.0	6350.0
330.0	6313.0
331.0	6381.0
332.0	6018.0
333.0	6032.0
334.0	5867.0
335.0	6022.0
336.0	5802.0
337.0	5873.0
338.0	5637.0
339.0	5624.0
340.0	5297.0
341.0	5321.0
342.0	5312.0
343.0	5239.0
344.0	5141.0
345.0	5220.0
346.0	5184.0
347.0	4900.0
348.0	4812.0
349.0	4699.0
350.0	4801.0
351.0	4583.0
352.0	4665.0
353.0	4395.0
354.0	4301.0
355.0	4291.0
356.0	4397.0
357.0	4263.0
358.0	4341.0
359.0	4102.0
360.0	4083.0
361.0	3962.0
362.0	4015.0
363.0	3980.0
364.0	3750.0
365.0	3809.0
366.0	3702.0
367.0	3595.0
368.0	3587.0
369.0	3529.0
370.0	3525.0
371.0	3410.0
372.0	3427.0
373.0	3225.0
374.0	3289.0
375.0	3291.0
376.0	3108.0
377.0	3195.0
378.0	3174.0
379.0	3061.0
380.0	3050.0
381.0	2977.0
382.0	2973.0
383.0	2838.0
384.0	2818.0
385.0	2824.0
386.0	2690.0
387.0	2711.0
388.0	2760.0
389.0	2589.0
390.0	2538.0
391.0	2520.0
392.0	2548.0
393.0	2435.0
394.0	2484.0
395.0	2409.0
396.0	2386.0
397.0	2323.0
398.0	2231.0
399.0	2258.0
400.0	2303.0
401.0	2300.0
402.0	2255.0
403.0	2167.0
404.0	2212.0
405.0	2090.0
406.0	2063.0
407.0	2034.0
408.0	1981.0
409.0	2067.0
410.0	1909.0
411.0	1920.0
412.0	1968.0
413.0	1881.0
414.0	1811.0
415.0	1787.0
416.0	1832.0
417.0	1833.0
418.0	1797.0
419.0	1717.0
420.0	1635.0
421.0	1701.0
422.0	1633.0
423.0	1703.0
424.0	1662.0
425.0	1639.0
426.0	1568.0
427.0	1509.0
428.0	1520.0
429.0	1534.0
430.0	1482.0
431.0	1547.0
432.0	1447.0
433.0	1439.0
434.0	1439.0
435.0	1406.0
436.0	1326.0
437.0	1365.0
438.0	1377.0
439.0	1240.0
440.0	1313.0
441.0	1289.0
442.0	1291.0
443.0	1307.0
444.0	1248.0
445.0	1240.0
446.0	1230.0
447.0	1236.0
448.0	1196.0
449.0	1214.0
450.0	1212.0
451.0	1197.0
452.0	1139.0
453.0	1194.0
454.0	1108.0
455.0	1100.0
