#Coverage	Number of genomic locations
0.0	2.503045873E9
1.0	1.29379647E8
2.0	4.2021469E7
3.0	1.930475E7
4.0	1.0369411E7
5.0	6169786.0
6.0	3972342.0
7.0	2698028.0
8.0	1898194.0
9.0	1374013.0
10.0	1026031.0
11.0	776828.0
12.0	601059.0
13.0	474223.0
14.0	378056.0
15.0	304968.0
16.0	248838.0
17.0	206017.0
18.0	171528.0
19.0	144561.0
20.0	123179.0
21.0	104509.0
22.0	89615.0
23.0	77144.0
24.0	66920.0
25.0	58200.0
26.0	50203.0
27.0	43600.0
28.0	37763.0
29.0	32767.0
30.0	29262.0
31.0	25968.0
32.0	23011.0
33.0	20101.0
34.0	17419.0
35.0	15562.0
36.0	13640.0
37.0	12192.0
38.0	10930.0
39.0	9746.0
40.0	8958.0
41.0	8068.0
42.0	7321.0
43.0	6617.0
44.0	6092.0
45.0	5633.0
46.0	5161.0
47.0	4669.0
48.0	4236.0
49.0	3884.0
50.0	3713.0
51.0	3292.0
52.0	3223.0
53.0	2874.0
54.0	2620.0
55.0	2470.0
56.0	2365.0
57.0	2244.0
58.0	2138.0
59.0	1943.0
60.0	1774.0
61.0	1525.0
62.0	1378.0
63.0	1281.0
64.0	1081.0
65.0	1087.0
66.0	1090.0
67.0	1019.0
68.0	938.0
69.0	895.0
70.0	884.0
71.0	930.0
72.0	764.0
73.0	682.0
74.0	658.0
75.0	589.0
76.0	550.0
77.0	567.0
78.0	627.0
79.0	997.0
80.0	2237.0
81.0	984.0
82.0	218.0
83.0	37.0
84.0	3.0
