#Position (bp)	mapping quality
3406923.0	38.09112262260629
1.0220768E7	39.021266319269344
1.7034613E7	40.72505187333458
2.3848458E7	38.12365740302426
3.0662303E7	39.633855500209485
3.7476148E7	40.8243890174109
4.4289993E7	40.67704830807303
5.1103838E7	38.576701192352026
5.7917683E7	39.65753734430298
6.4731528E7	40.69617493055385
7.1545373E7	36.10554908483064
7.8359218E7	39.80324619675588
8.5173063E7	39.37115130166743
9.1986908E7	39.9509004911625
9.8800753E7	39.816947150710575
1.05614598E8	39.064822909717314
1.12428443E8	39.811037706045234
1.19242288E8	37.95843461524753
1.26056133E8	40.42276704626657
1.300790245E8	37.08230323256167
1.33485947E8	38.027285068606325
1.39683823E8	40.10624931852435
1.46497668E8	34.304708705813304
1.53311513E8	40.75651411623685
1.60125358E8	40.12804882549299
1.66939203E8	39.838310869251835
1.73753048E8	40.31563935919922
1.80566893E8	39.88191869081497
1.87380738E8	40.877977829047055
1.94194583E8	40.270493722333256
2.01008428E8	40.88725453778718
2.07822273E8	40.81520153266408
2.14636118E8	40.412469048604855
2.21449963E8	38.854462057787835
2.28263808E8	41.12861164224912
2.35077653E8	40.02208467326136
2.41891498E8	40.46799920656521
2.48705343E8	40.63311300982575
2.52444901E8	41.083053606308326
2.558518235E8	40.04293950158441
2.62333033E8	38.90664530996317
2.69146878E8	37.013071887354066
2.75960723E8	33.83450915757478
2.82774568E8	40.55814451484702
2.89588413E8	38.140382573151754
2.96402258E8	39.45795296108425
3.03216103E8	37.40935639257686
3.10029948E8	28.75508827419347
3.16843793E8	37.640507085203204
3.23657638E8	40.610620196056885
3.30471483E8	40.268682283691334
3.37285328E8	40.908016876332
3.44099173E8	34.729321124739485
3.50913018E8	38.11728160470529
3.57726863E8	40.18862605837885
3.64540708E8	40.24172709898153
3.704270945E8	40.03595575378128
3.73834017E8	0.0
3.78168398E8	36.85178252767297
3.84982243E8	38.49412575493786
3.91796088E8	40.65674873734111
3.98609933E8	40.14445699934543
4.05423778E8	39.80766175515261
4.12237623E8	40.691666048206876
4.19051468E8	40.779531404060315
4.25865313E8	39.841712004206535
4.32679158E8	35.807963254172456
4.39493003E8	37.09824690144388
4.46306848E8	39.53722212619196
4.53120693E8	38.89885613883932
4.59934538E8	35.192435984364124
4.66748383E8	40.57818212259029
4.73562228E8	35.13191892505622
4.80376073E8	40.11540886196472
