#Insert size (bp)	insert size
31.0	1.0
36.0	1.0
37.0	2.0
38.0	5.0
39.0	9.0
40.0	37.0
41.0	200.0
42.0	253.0
43.0	198.0
44.0	214.0
45.0	195.0
46.0	240.0
47.0	203.0
48.0	237.0
49.0	231.0
50.0	211.0
51.0	236.0
52.0	204.0
53.0	198.0
54.0	222.0
55.0	229.0
56.0	187.0
57.0	226.0
58.0	214.0
59.0	227.0
60.0	198.0
61.0	243.0
62.0	186.0
63.0	206.0
64.0	196.0
65.0	215.0
66.0	180.0
67.0	221.0
68.0	249.0
69.0	230.0
70.0	236.0
71.0	201.0
72.0	237.0
73.0	248.0
74.0	229.0
75.0	279.0
76.0	237.0
77.0	272.0
78.0	261.0
79.0	290.0
80.0	314.0
81.0	304.0
82.0	350.0
83.0	414.0
84.0	404.0
85.0	470.0
86.0	530.0
87.0	553.0
88.0	592.0
89.0	677.0
90.0	802.0
91.0	1023.0
92.0	1135.0
93.0	1116.0
94.0	1326.0
95.0	1542.0
96.0	1714.0
97.0	2010.0
98.0	2177.0
99.0	2364.0
100.0	2815.0
101.0	3259.0
102.0	3818.0
103.0	3671.0
104.0	4124.0
105.0	4757.0
106.0	5084.0
107.0	5700.0
108.0	6219.0
109.0	6631.0
110.0	7315.0
111.0	7882.0
112.0	8481.0
113.0	8818.0
114.0	9784.0
115.0	10643.0
116.0	11293.0
117.0	12019.0
118.0	13055.0
119.0	13571.0
120.0	14617.0
121.0	15409.0
122.0	16386.0
123.0	17424.0
124.0	18663.0
125.0	19349.0
126.0	20982.0
127.0	22367.0
128.0	23231.0
129.0	24939.0
130.0	26242.0
131.0	27261.0
132.0	28317.0
133.0	29660.0
134.0	31671.0
135.0	32074.0
136.0	33963.0
137.0	35147.0
138.0	36926.0
139.0	38231.0
140.0	39592.0
141.0	41045.0
142.0	42407.0
143.0	43489.0
144.0	45697.0
145.0	46148.0
146.0	47626.0
147.0	48980.0
148.0	50675.0
149.0	52488.0
150.0	53852.0
151.0	53626.0
152.0	55194.0
153.0	55786.0
154.0	57292.0
155.0	59392.0
156.0	60387.0
157.0	61595.0
158.0	62515.0
159.0	64705.0
160.0	64646.0
161.0	65260.0
162.0	67511.0
163.0	66049.0
164.0	66595.0
165.0	67471.0
166.0	68784.0
167.0	69653.0
168.0	69526.0
169.0	70677.0
170.0	70996.0
171.0	72094.0
172.0	72922.0
173.0	73519.0
174.0	73312.0
175.0	72613.0
176.0	72127.0
177.0	73678.0
178.0	73677.0
179.0	75074.0
180.0	73720.0
181.0	75418.0
182.0	74764.0
183.0	74426.0
184.0	75132.0
185.0	75358.0
186.0	74456.0
187.0	74953.0
188.0	75275.0
189.0	76146.0
190.0	75317.0
191.0	75748.0
192.0	74221.0
193.0	73771.0
194.0	74398.0
195.0	73480.0
196.0	73801.0
197.0	73268.0
198.0	73842.0
199.0	72956.0
200.0	73413.0
201.0	73031.0
202.0	71948.0
203.0	71746.0
204.0	72144.0
205.0	70715.0
206.0	68497.0
207.0	67936.0
208.0	66896.0
209.0	67366.0
210.0	67183.0
211.0	67162.0
212.0	66292.0
213.0	65792.0
214.0	65676.0
215.0	65311.0
216.0	64593.0
217.0	64380.0
218.0	63461.0
219.0	61599.0
220.0	63088.0
221.0	61313.0
222.0	61454.0
223.0	60659.0
224.0	60751.0
225.0	60348.0
226.0	59864.0
227.0	58422.0
228.0	58431.0
229.0	57062.0
230.0	56065.0
231.0	56379.0
232.0	55532.0
233.0	55907.0
234.0	55371.0
235.0	55425.0
236.0	54189.0
237.0	53775.0
238.0	53773.0
239.0	52217.0
240.0	51081.0
241.0	50766.0
242.0	50127.0
243.0	49863.0
244.0	48661.0
245.0	48702.0
246.0	47607.0
247.0	47047.0
248.0	46636.0
249.0	46136.0
250.0	45619.0
251.0	45716.0
252.0	45264.0
253.0	44009.0
254.0	44256.0
255.0	43347.0
256.0	42628.0
257.0	42151.0
258.0	41865.0
259.0	41311.0
260.0	41673.0
261.0	41836.0
262.0	40598.0
263.0	39429.0
264.0	39335.0
265.0	38614.0
266.0	37927.0
267.0	37134.0
268.0	37154.0
269.0	36832.0
270.0	35982.0
271.0	36003.0
272.0	35380.0
273.0	34627.0
274.0	34230.0
275.0	34273.0
276.0	33989.0
277.0	33156.0
278.0	32736.0
279.0	32558.0
280.0	32246.0
281.0	32058.0
282.0	31640.0
283.0	31070.0
284.0	30646.0
285.0	30425.0
286.0	29609.0
287.0	29403.0
288.0	29382.0
289.0	28686.0
290.0	28344.0
291.0	27931.0
292.0	27688.0
293.0	27533.0
294.0	27035.0
295.0	26803.0
296.0	26298.0
297.0	26112.0
298.0	25750.0
299.0	25272.0
300.0	24846.0
301.0	24577.0
302.0	24118.0
303.0	24147.0
304.0	23596.0
305.0	23383.0
306.0	23364.0
307.0	22745.0
308.0	22669.0
309.0	22344.0
310.0	21699.0
311.0	21391.0
312.0	21941.0
313.0	21084.0
314.0	21013.0
315.0	20423.0
316.0	20640.0
317.0	20208.0
318.0	19938.0
319.0	19726.0
320.0	19602.0
321.0	19364.0
322.0	19010.0
323.0	18931.0
324.0	18406.0
325.0	17998.0
326.0	18162.0
327.0	17895.0
328.0	17377.0
329.0	16974.0
330.0	16869.0
331.0	16758.0
332.0	16087.0
333.0	16284.0
334.0	16133.0
335.0	16039.0
336.0	15652.0
337.0	15866.0
338.0	15498.0
339.0	15299.0
340.0	15225.0
341.0	14744.0
342.0	14460.0
343.0	14118.0
344.0	13958.0
345.0	13628.0
346.0	13571.0
347.0	13409.0
348.0	13225.0
349.0	12798.0
350.0	12938.0
351.0	12892.0
352.0	12835.0
353.0	12506.0
354.0	12551.0
355.0	12123.0
356.0	11951.0
357.0	11716.0
358.0	11745.0
359.0	11498.0
360.0	11385.0
361.0	11214.0
362.0	11150.0
363.0	10802.0
364.0	11005.0
365.0	10574.0
366.0	10653.0
367.0	10489.0
368.0	10033.0
369.0	10085.0
370.0	9997.0
371.0	9551.0
372.0	9645.0
373.0	9560.0
374.0	9385.0
375.0	9225.0
376.0	9074.0
377.0	8892.0
378.0	8685.0
379.0	8809.0
380.0	8638.0
381.0	8480.0
382.0	8312.0
383.0	8342.0
384.0	8103.0
385.0	7951.0
386.0	7919.0
387.0	7866.0
388.0	7842.0
389.0	7769.0
390.0	7485.0
391.0	7247.0
392.0	7204.0
393.0	7241.0
394.0	6950.0
395.0	7029.0
396.0	6845.0
397.0	7022.0
398.0	6796.0
399.0	6608.0
400.0	6474.0
401.0	6421.0
402.0	6376.0
403.0	6207.0
404.0	6270.0
405.0	6127.0
406.0	6081.0
407.0	6006.0
408.0	5671.0
409.0	5887.0
410.0	5592.0
411.0	5536.0
412.0	5561.0
413.0	5617.0
414.0	5372.0
415.0	5222.0
416.0	5060.0
417.0	5190.0
418.0	5037.0
419.0	4976.0
420.0	4811.0
421.0	4910.0
422.0	4774.0
423.0	4704.0
424.0	4758.0
425.0	4600.0
426.0	4666.0
427.0	4529.0
428.0	4520.0
429.0	4411.0
430.0	4393.0
431.0	4286.0
432.0	4175.0
433.0	4117.0
434.0	4122.0
435.0	4000.0
436.0	3904.0
437.0	4048.0
438.0	3767.0
439.0	3829.0
440.0	3826.0
441.0	3649.0
442.0	3575.0
443.0	3647.0
444.0	3559.0
445.0	3390.0
446.0	3398.0
447.0	3388.0
448.0	3293.0
449.0	3276.0
450.0	3235.0
451.0	3224.0
452.0	3244.0
453.0	3039.0
454.0	3164.0
455.0	3079.0
456.0	3025.0
457.0	2872.0
458.0	2860.0
459.0	2741.0
460.0	2893.0
461.0	2732.0
462.0	2851.0
463.0	2789.0
464.0	2823.0
465.0	2846.0
466.0	2668.0
467.0	2505.0
468.0	2541.0
469.0	2456.0
470.0	2562.0
471.0	2465.0
472.0	2518.0
473.0	2401.0
474.0	2374.0
475.0	2298.0
476.0	2301.0
477.0	2248.0
478.0	2262.0
479.0	2173.0
480.0	2116.0
481.0	2039.0
