#Coverage (X)	Coverage
1.0	3.965807159057107
2.0	1.46952744244021
3.0	0.6584748471513535
4.0	0.33020607648774103
5.0	0.18258874410736325
6.0	0.11004885509804296
7.0	0.07101439183962555
8.0	0.04826478881442142
9.0	0.034313780016233864
10.0	0.02527013322303162
11.0	0.019171886925050785
12.0	0.014970697511955677
13.0	0.011963657802610328
14.0	0.009744499333876888
15.0	0.008068463059657915
16.0	0.006802327559398691
17.0	0.005807844881417168
18.0	0.005023302431567345
19.0	0.004385483325350492
20.0	0.003888443781406181
21.0	0.003488485999724844
22.0	0.0031516717225059665
23.0	0.002861417065972205
24.0	0.0026136494391693077
25.0	0.0023911979181718834
26.0	0.0021847432408463874
27.0	0.0019994220083674463
28.0	0.0018255113684944035
29.0	0.0016604797106651858
30.0	0.0015090967359583374
31.0	0.0013656388030653943
32.0	0.0012339950528854615
33.0	0.0011072310738313718
34.0	9.898597369186746E-4
35.0	8.827616023694418E-4
36.0	7.906329912543697E-4
37.0	7.059524518382432E-4
38.0	6.323522949713833E-4
39.0	5.681447802459161E-4
40.0	5.1116519718164E-4
41.0	4.636149462839967E-4
42.0	4.2861267826310723E-4
43.0	4.0094841192228614E-4
44.0	3.772099764773884E-4
45.0	3.5838800216936306E-4
46.0	3.4044658805498784E-4
47.0	3.2397277428231064E-4
48.0	3.104341611788186E-4
49.0	2.979228683130941E-4
50.0	2.857784755292414E-4
51.0	2.743678829091323E-4
