#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	9.519267473329392E-7
11.0	2.8557802419988175E-6
12.0	3.807706989331757E-6
13.0	7.615413978663514E-6
14.0	1.142312096799527E-5
15.0	4.759633736664696E-6
16.0	1.4278901209994088E-5
17.0	2.18943151886576E-5
18.0	2.4750095430656418E-5
19.0	3.902899664065051E-5
20.0	7.996184677596688E-5
21.0	1.4754864583660555E-4
22.0	2.436932473172324E-4
23.0	3.9504960014316977E-4
24.0	6.920507453110468E-4
25.0	0.0012298893575541576
26.0	0.001597333082024672
27.0	0.0026882411344682205
28.0	0.0038553033266984036
29.0	0.005451684481975742
30.0	0.007148017945723042
31.0	0.009533546374539386
32.0	0.01212945061451631
33.0	0.015378376603163633
34.0	0.019128016060908082
35.0	0.023182272077799066
36.0	0.027803876436100487
37.0	0.032512106128409206
38.0	0.03764203936978642
39.0	0.04240643274018778
40.0	0.04691761359579858
41.0	0.050830984454084294
42.0	0.05396567923305166
43.0	0.055463060006606384
44.0	0.056831930669271134
45.0	0.05595901384196683
46.0	0.053815274806973054
47.0	0.05150875629818534
48.0	0.04771913591705291
49.0	0.04353256208228265
50.0	0.038954746354358534
51.0	0.037022335057272676
52.0	0.026573035151799
53.0	0.025609685283498062
54.0	0.02175343003005233
55.0	0.017815309076335956
56.0	0.01480722055476387
57.0	0.012120883273790316
58.0	0.009619219781799351
59.0	0.007805799328130101
60.0	0.005776291502816276
61.0	0.00448547883343281
62.0	0.0035963792514238447
63.0	0.002682529573984223
64.0	0.0022008546398337558
65.0	0.0016506409798753164
66.0	0.0013850534173694266
67.0	0.0011813410934401777
68.0	9.148016041869546E-4
69.0	7.491663501510233E-4
70.0	6.720602836170551E-4
71.0	5.559252204424365E-4
72.0	4.397901572678178E-4
73.0	4.007611606271674E-4
74.0	3.5411675000785337E-4
75.0	2.3036627285457126E-4
76.0	2.217989321285748E-4
77.0	1.2565433064794796E-4
78.0	1.2946203763727971E-4
79.0	8.662533400729745E-5
80.0	6.187523857664104E-5
81.0	3.2365509409319935E-5
82.0	1.8086608199325845E-5
83.0	1.2375047715328209E-5
84.0	5.711560483997635E-6
85.0	7.615413978663513E-6
86.0	9.519267473329392E-7
87.0	8.567340725996453E-6
88.0	1.9038534946658784E-6
89.0	3.807706989331757E-6
90.0	3.807706989331757E-6
91.0	0.0
92.0	1.9038534946658784E-6
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
