#Coverage (X)	Coverage
1.0	6.731403314903147
2.0	3.702222359561887
3.0	2.3669239553628785
4.0	1.5863932644109724
5.0	1.0964709950592777
6.0	0.7797336005191653
7.0	0.5694451475218187
8.0	0.42581150618468655
9.0	0.32590270540120514
10.0	0.2542412852632623
11.0	0.20198447677370268
12.0	0.16301381743991783
13.0	0.1333081190300618
14.0	0.11045068407013048
15.0	0.09253788816373287
16.0	0.07835378774211677
17.0	0.06696895151220872
18.0	0.057713676750495324
19.0	0.05015036172665077
20.0	0.043907226585446324
21.0	0.03873936552074042
22.0	0.034380849351578036
23.0	0.030697282577136775
24.0	0.02752517451995118
25.0	0.024811801637923736
26.0	0.022485141444548162
27.0	0.020500688959629088
28.0	0.018754281249272253
29.0	0.017238873831871615
30.0	0.01590321076568557
31.0	0.014728323316347769
32.0	0.013673522264539884
33.0	0.01275084193302689
34.0	0.011921097392814772
35.0	0.011166677439874206
36.0	0.010478776472183426
37.0	0.009859669270255722
38.0	0.00930454944300152
39.0	0.008801382667655844
40.0	0.008332410980145255
41.0	0.007906036392398619
42.0	0.007519176943716843
43.0	0.007167393143078016
44.0	0.006846245499460224
45.0	0.006537132178593197
46.0	0.006251977433223033
47.0	0.005988359722792325
48.0	0.005736776335112381
49.0	0.005515388824363754
50.0	0.005310511817398833
51.0	0.005118989973496468
