#Coverage (X)	Coverage
1.0	4.330726606442653
2.0	2.1182550751970552
3.0	1.1750524443036028
4.0	0.7023261948539954
5.0	0.4465140268806209
6.0	0.29969851794406566
7.0	0.21025124932882022
8.0	0.15293301748896226
9.0	0.11456814688405359
10.0	0.08804449952367577
11.0	0.06906919766370834
12.0	0.055144752431615984
13.0	0.04476610299236938
14.0	0.03686707439156578
15.0	0.030699740807747844
16.0	0.025893349705910396
17.0	0.0220283508398893
18.0	0.018939345651759254
19.0	0.016449708441029998
20.0	0.014404864202262502
21.0	0.012709932573713445
22.0	0.0112880112977507
23.0	0.010060620446381563
24.0	0.009023614048658146
25.0	0.008149291148228599
26.0	0.007389587834069289
27.0	0.006734634493923863
28.0	0.006168470974131424
29.0	0.005684309623134709
30.0	0.005256137224975532
31.0	0.004882339419282289
32.0	0.0045440942317469535
33.0	0.0042525187349014
34.0	0.003998330356637325
35.0	0.0037669631635992573
36.0	0.0035664889576452197
37.0	0.003396797668742124
38.0	0.0032398378127567184
39.0	0.003102507111279351
40.0	0.0029778711527086443
41.0	0.00286585655703675
42.0	0.002765949664137679
43.0	0.0026755087934020594
44.0	0.002593873524688206
45.0	0.002519576257654421
46.0	0.002452763752344822
47.0	0.002390647568105919
48.0	0.002327247233566254
49.0	0.00226839646008159
50.0	0.002214095247637715
51.0	0.002163132825955927
