"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSE00000098340",21.5742264567213,-1.00555710977315,1.00424838945724,-1.00130318388324,0.316680254102013,NA
"ENSMUSE00000098418",1.64249398358545,-0.279653219680755,2.21644661458832,-0.126171872509863,0.899595875891132,NA
"ENSMUSE00000099322",1.51049422166824,-0.504585637531171,2.18175535629569,-0.231275076774824,0.817101107705129,NA
"ENSMUSE00000099726",2.06447763177179,-1.38434866721111,1.95474729955166,-0.70819827582247,0.478822136732845,NA
"ENSMUSE00000099822",4.12295180592084,-0.26378358476179,1.52578594971625,-0.172883742186016,0.862742811079056,NA
"ENSMUSE00000100732",7.58593627829374,-0.945155731538929,1.16518393644196,-0.811164402441976,0.417271265299951,NA
"ENSMUSE00000100813",5.49445390840202,-0.396667134950725,1.47176565654675,-0.269517863245592,0.787531197747331,NA
"ENSMUSE00000101796",30.6118113935583,0.502156801451296,0.74944799993537,0.670035548156244,0.502835129425287,NA
"ENSMUSE00000102087",12.9938969495654,-2.17552947578124,1.61537680559036,-1.34676285325649,0.178056622008303,NA
"ENSMUSE00000102166",2.61955603982322,3.18564080982149,1.91420120558101,1.66421419051116,0.0960696332353937,NA
"ENSMUSE00000102451",2.0761544728121,-2.01148062427641,1.82059476307169,-1.10484807771426,0.269225423969604,NA
"ENSMUSE00000102616",12.249287628989,-0.147372896639719,0.723922553121923,-0.203575501280035,0.838685239367106,NA
"ENSMUSE00000102813",1.27767281276318,-2.25715992241141,1.86174835642204,-1.21238722442022,0.225364188980296,NA
"ENSMUSE00000104604",1.01527229989704,-1.74388522046583,2.58850449461691,-0.673703763734017,0.500499668552135,NA
"ENSMUSE00000104993",1.23835012943662,-0.893953933762451,2.38998726413919,-0.374041296025244,0.708373592640078,NA
"ENSMUSE00000105193",167.528360954164,0.3950055688142,0.383087144804897,1.03111152167576,0.302488525381534,0.955779715615265
"ENSMUSE00000105272",5.23685883601754,-0.288027313207518,1.00603760980935,-0.286298753047712,0.774649313098479,NA
"ENSMUSE00000105392",1.02423936340614,-0.646782276219491,2.42390421722941,-0.266834915184388,0.789596270162986,NA
"ENSMUSE00000105758",3.8345241934412,0.429099095386696,1.32505911913327,0.323833924985454,0.74606377056503,NA
"ENSMUSE00000106455",2.31230399680256,-1.25618682719389,1.78177407187629,-0.70502026436554,0.480797625371126,NA
"ENSMUSE00000107004",1.05542594133304,-1.92430235806302,2.48011180329344,-0.775893391381655,0.437811934960033,NA
"ENSMUSE00000107752",5.74337922635672,-1.21490866910549,1.21317286874231,-1.00143079391891,0.316618582735863,NA
"ENSMUSE00000107902",0.603438563709515,-1.92998116941545,3.78643346533066,-0.509709516115032,0.610254985159001,NA
"ENSMUSE00000109894",2.28665074268317,-1.2534365296486,1.66460966653842,-0.752991259659776,0.451455166270477,NA
"ENSMUSE00000110147",3.10689857411061,-0.0903558631601055,1.48136542230682,-0.0609949859767897,0.951363202233242,NA
"ENSMUSE00000110203",35.1337080130645,0.543532757542235,0.612807278889793,0.886955452825134,0.3751028846199,NA
"ENSMUSE00000110548",14.7416324125541,-1.51746894820592,0.902266488954702,-1.68184119302042,0.0925996385285823,NA
"ENSMUSE00000111715",1.68379737099362,1.32869135103456,1.77004025656942,0.750656006892039,0.452859705498987,NA
"ENSMUSE00000112192",1.09935797136993,-2.57555629223685,2.35549685465871,-1.09342378748793,0.274207774083138,NA
"ENSMUSE00000112455",0.579791642065554,0.431700710284384,3.35864186748956,0.128534308603454,0.897726149054682,NA
"ENSMUSE00000112784",1.73691391891149,-0.00893648605327347,2.14127262642977,-0.00417344617540535,0.996670081397866,NA
"ENSMUSE00000113370",1.54522281864068,0.799097757020211,1.86485977617859,0.428502865055997,0.66828504809051,NA
"ENSMUSE00000113557",2.07551328059602,-0.335099842893007,1.89288583866893,-0.177031195462188,0.859483886125644,NA
"ENSMUSE00000113576",2.6799988056254,0.309209451530309,1.3492093529532,0.229178259736712,0.818730369153935,NA
"ENSMUSE00000113742",2.20586722323818,1.24256598605336,1.63352799352718,0.760664029619939,0.446857764782863,NA
"ENSMUSE00000114502",14.4920731580404,-0.103763553365772,0.797828220582212,-0.130057511991806,0.896520925050037,NA
"ENSMUSE00000114939",1.44016849679221,1.02108301319111,1.64028222296594,0.622504468374229,0.533610206510989,NA
"ENSMUSE00000115069",2.37651858083111,-0.433294954266912,1.72265674805443,-0.251527156966283,0.801406568695619,NA
"ENSMUSE00000115463",1.95028715419435,1.32757507600771,1.78694849880921,0.742928560555822,0.457524933182425,NA
"ENSMUSE00000115681",2.96696881648319,-1.87466866936224,1.62104222613394,-1.15645887512331,0.247493511681634,NA
"ENSMUSE00000116533",62.5338064854993,0.207384636554488,0.564630608291316,0.36729258653206,0.713400783344955,0.976461572676279
"ENSMUSE00000117048",3.48841783692171,-2.08390042195033,1.93105156938472,-1.07915316969723,0.280519452087737,NA
"ENSMUSE00000117198",0.85418228565825,0.0828319094857632,3.05016635835702,0.0271565218922619,0.978334893408268,NA
"ENSMUSE00000117220",0.997825083061605,-0.0210595838300152,2.92377856982717,-0.00720286551360147,0.99425299450686,NA
"ENSMUSE00000118134",0.540125913687401,-1.16517499815536,3.24122679812759,-0.359485796806463,0.719231701194997,NA
"ENSMUSE00000119116",108.162652942067,0.00572111498890588,0.346878701601045,0.0164931284696917,0.986840984030528,0.996968147295622
"ENSMUSE00000119284",5.07754414905528,0.470595286938521,1.04487147609962,0.450385810793874,0.652432274343135,NA
