#Position (bp)	mapping quality
3406923.0	40.18676447123864
1.0220768E7	39.2320790518546
1.7034613E7	40.497956461402524
2.3848458E7	35.974979864527384
3.0662303E7	39.197848243088515
3.7476148E7	41.03281754639672
4.4289993E7	40.09010992499015
5.1103838E7	35.085080566414064
5.7917683E7	40.223101927842684
6.4731528E7	40.11451771148702
7.1545373E7	36.47519788100121
7.8359218E7	40.56762920039113
8.5173063E7	38.69474256565602
9.1986908E7	40.31089208957728
9.8800753E7	39.56033884222268
1.05614598E8	36.15109531278889
1.12428443E8	39.39869876609131
1.19242288E8	36.88658244808116
1.26056133E8	40.45797049352616
1.300790245E8	34.97461604305434
1.33485947E8	36.88923061352514
1.39683823E8	40.20159748842941
1.46497668E8	32.03790807805815
1.53311513E8	40.72613864566569
1.60125358E8	39.96025528698311
1.66939203E8	40.66964216030594
1.73753048E8	39.76101775408078
1.80566893E8	40.09377509155531
1.87380738E8	40.55981308019631
1.94194583E8	40.665362278168715
2.01008428E8	40.57400010593552
2.07822273E8	40.75549135921462
2.14636118E8	40.219552512554685
2.21449963E8	37.73344814077242
2.28263808E8	40.443825215345534
2.35077653E8	39.42718180893275
2.41891498E8	39.925704285206535
2.48705343E8	40.712656036192016
2.52444901E8	41.242511065970035
2.558518235E8	39.984358578695335
2.62333033E8	37.05206728030462
2.69146878E8	38.06634066350463
2.75960723E8	34.171161968652456
2.82774568E8	39.99691094541848
2.89588413E8	33.44051781158462
2.96402258E8	38.582155082843954
3.03216103E8	36.08831532055987
3.10029948E8	29.307394182547643
3.16843793E8	35.94802414813468
3.23657638E8	39.80500719830801
3.30471483E8	38.58931371417051
3.37285328E8	40.82173027646955
3.44099173E8	34.21005043092093
3.50913018E8	38.300953379000106
3.57726863E8	40.459193979195824
3.64540708E8	40.65739386914982
3.704270945E8	35.658854463457125
3.73834017E8	0.0
3.78168398E8	34.43189345435881
3.84982243E8	37.85341044830697
3.91796088E8	40.62575645265301
3.98609933E8	38.08149182865528
4.05423778E8	41.028087178967475
4.12237623E8	40.448578747109
4.19051468E8	40.95241949681589
4.25865313E8	39.622143890094
4.32679158E8	36.64930877225069
4.39493003E8	36.218923433479056
4.46306848E8	38.111286366140384
4.53120693E8	36.68984774886488
4.59934538E8	33.02673689931899
4.66748383E8	39.90306432534522
4.73562228E8	34.538966266562554
4.80376073E8	39.61076466741405
4.87189918E8	39.83864666052282
4.91962519E8	32.49785641089989
4.953694415E8	1.8991964533111665
5.00817608E8	28.898088784699468
5.07631453E8	38.35463571528457
5.14445298E8	35.05703585534509
5.21259143E8	40.77296836396004
5.28072988E8	39.197759082347176
5.34886833E8	15.901731631361008
5.41700678E8	38.20436016424318
5.48514523E8	39.38436433588844
5.55328368E8	40.04048624667258
5.62142213E8	34.14538057286732
5.68956058E8	39.47895249236785
5.75769903E8	37.3120539227887
5.82583748E8	34.02039311445288
5.89397593E8	36.75933586391647
5.96211438E8	34.29856832185575
6.03025283E8	23.313296831452234
6.09839128E8	36.91711951337828
6.15738246E8	39.72040991007754
6.191451685E8	0.0
6.23466818E8	37.778760139427305
6.30280663E8	39.42095384891358
6.37094508E8	26.95282301720762
6.43908353E8	39.802569818663926
6.50722198E8	38.50467911296615
6.57536043E8	37.539387181660054
6.64349888E8	30.43439059940408
6.71163733E8	35.87791732545767
6.77977578E8	40.91227905178405
6.84791423E8	37.40408038449777
6.91605268E8	40.20718701857921
6.98419113E8	39.94726422578021
7.05232958E8	40.06137624948142
7.12046803E8	38.482379916223096
7.18860648E8	39.96661652826401
7.222708485E8	0.0
7.25677771E8	39.184747531508386
7.32488338E8	38.908685090920734
7.39302183E8	40.15804945695152
7.46116028E8	39.2589248001455
7.52929873E8	40.50765176149231
7.59743718E8	39.78031012546386
7.66557563E8	39.508711529377564
7.73371408E8	39.617254505985755
7.80185253E8	37.688140417457305
7.86999098E8	28.611391088712903
7.93812943E8	33.12044278666827
8.00626788E8	33.737527818472586
8.07440633E8	40.15081601115655
8.14254478E8	40.268262013323174
8.190716475E8	36.053460498428706
8.2247857E8	37.83889571502895
8.27882168E8	32.035062494134586
8.34696013E8	36.86327835378546
8.41509858E8	37.95086091967009
8.48323703E8	40.54397870775076
8.55137548E8	35.64573943506351
8.61951393E8	34.422380754994144
8.68765238E8	40.35354665371913
8.75579083E8	39.908047405323096
8.82392928E8	32.33964286910784
8.89206773E8	38.60508911042554
8.96020618E8	40.21492459084284
9.02834463E8	38.8951181063874
9.09648308E8	38.39281363612663
9.14262198E8	24.73356309650053
9.176691205E8	37.00584483148609
9.23275998E8	38.928778833749085
9.30089843E8	38.079946042253376
9.36903688E8	38.36269631375105
9.43717533E8	33.85936768675425
9.50531378E8	40.50738331947128
9.57345223E8	39.70082111405204
9.64159068E8	39.669556781380784
9.70972913E8	39.25151088543272
9.77786758E8	40.29540181377228
9.84600603E8	38.88640278883815
9.91414448E8	40.196187065864294
9.98228293E8	40.479003458396726
1.00390351E9	35.61208946792113
1.0073104325E9	0.0
1.011855983E9	39.969734322579974
1.018669828E9	39.23335079892486
1.025483673E9	36.273632037868694
1.032297518E9	41.016287848252446
1.039111363E9	38.655845297392325
1.045925208E9	40.145205735422245
1.052739053E9	40.88807986213859
1.059552898E9	40.474452438185715
1.0652815955E9	37.890230442114934
1.068688518E9	0.0
1.073180588E9	34.61337011079381
1.079994433E9	30.515718000221813
1.086808278E9	32.149589580020404
1.093622123E9	27.073410944303525
1.100435968E9	36.02734342972932
1.107249813E9	40.85848449866166
1.114063658E9	37.00544586845245
1.120877503E9	37.49527348802279
1.127691348E9	38.49747233750157
1.134505193E9	37.80789257474188
1.141319038E9	39.51763920115873
1.148132883E9	39.300156581112724
1.154946728E9	39.37759425189683
1.161760573E9	38.840099134077555
1.168574418E9	27.825600923690562
1.175388263E9	37.54220469978345
1.182202108E9	25.062227944332047
1.189015953E9	39.41286078127928
1.195829798E9	39.34081717164746
1.202643643E9	40.722974014522926
1.209457488E9	35.190494442315064
1.216271333E9	39.089940279539974
1.223085178E9	39.93859617518627
1.229899023E9	39.90417022378488
1.236712868E9	39.56566415293054
1.243526713E9	37.17624408605864
1.250340558E9	40.67506256254439
1.257154403E9	39.40934758350008
1.2618183335E9	38.985210902172035
1.265225256E9	40.246898091863045
1.270782093E9	38.892229401393834
1.277595938E9	40.21481664827607
1.284409783E9	38.904021443365956
1.291223628E9	40.964221473082034
1.298037473E9	40.78372313263396
1.304851318E9	36.15780381167564
1.311665163E9	36.68871942330888
1.318479008E9	37.333815779866946
1.325292853E9	40.88287284272062
1.332106698E9	39.714731357647764
1.338920543E9	33.87192600688172
1.345734388E9	35.3877603803991
1.352548233E9	40.28094162919416
1.359362078E9	14.814110983117008
1.366175923E9	40.7506082584281
1.372989768E9	38.43220527463697
1.379803613E9	40.095270771056335
1.386617458E9	39.31681909649394
1.393431303E9	40.28879752128244
1.400245148E9	33.414145988834406
1.407058993E9	39.510176463256116
1.413872838E9	40.29174310980129
1.420686683E9	40.658948393511395
1.427500528E9	40.74113220002195
1.434314373E9	40.92805133352452
1.441128218E9	29.589562225195948
1.444861853E9	40.32020969826872
1.4482687755E9	23.692976547670074
1.454755908E9	33.047528606045866
1.461569753E9	34.345414638801415
1.468383598E9	37.031083775819475
1.475197443E9	40.05740534238325
1.482011288E9	40.16407996129834
1.488825133E9	35.275018775411546
1.495638978E9	39.2041092478618
1.502452823E9	39.29678952139798
1.509266668E9	35.03354033028525
