#Position (bp)	insert size
3406923.0	227.029740416022
1.0220768E7	241.1218287526427
1.7034613E7	230.10175549248396
2.3848458E7	239.09194071329318
3.0662303E7	214.21204111600588
3.7476148E7	223.52022778502788
4.4289993E7	226.96448339483396
5.1103838E7	258.35880995126956
5.7917683E7	246.9571940833707
6.4731528E7	250.91762975415003
7.1545373E7	233.0283185840708
7.8359218E7	256.7914859086795
8.5173063E7	232.45141817580418
9.1986908E7	230.6325050162062
9.8800753E7	246.65470648347906
1.05614598E8	255.6142107773009
1.12428443E8	267.25696163366337
1.19242288E8	252.81734458940906
1.26056133E8	266.33654741686297
1.300790245E8	245.82125984251968
1.33485947E8	261.64255319148936
1.39683823E8	247.0246508497392
1.46497668E8	261.18464351005485
1.53311513E8	238.03123382226056
1.60125358E8	240.08475546901843
1.66939203E8	231.75471992510532
1.73753048E8	229.3204172876304
1.80566893E8	265.8278567367823
1.87380738E8	239.19593204115816
1.94194583E8	232.56911764705882
2.01008428E8	272.34433505075754
2.07822273E8	252.7080626533853
2.14636118E8	249.38517538054268
2.21449963E8	229.29618884346564
2.28263808E8	254.08689739260927
2.35077653E8	255.11614060843326
2.41891498E8	237.46623296158612
2.48705343E8	247.38931752953894
2.52444901E8	234.23218066337333
2.558518235E8	236.1991510681233
2.62333033E8	238.95398187887457
2.69146878E8	240.44367213114754
2.75960723E8	257.1400304414003
2.82774568E8	233.5609804309152
2.89588413E8	259.5953177257525
2.96402258E8	224.03123373243102
3.03216103E8	241.46568378240977
3.10029948E8	241.63557133634603
3.16843793E8	291.4397759103641
3.23657638E8	228.99631781359955
3.30471483E8	222.21438120702825
3.37285328E8	247.57090592334495
3.44099173E8	246.71256583897667
3.50913018E8	245.22738054896647
3.57726863E8	243.30882352941177
3.64540708E8	255.3689409602573
3.704270945E8	252.27355425601039
3.73834017E8	0.0
3.78168398E8	273.7004768097096
3.84982243E8	282.2572593800979
3.91796088E8	214.78310083210965
3.98609933E8	237.0260682612201
4.05423778E8	239.03871916353538
4.12237623E8	229.83949880668257
4.19051468E8	230.75076873280466
4.25865313E8	260.21456706516483
4.32679158E8	232.9573520050923
4.39493003E8	235.89671215880892
4.46306848E8	265.31702747710244
4.53120693E8	224.85141158989597
4.59934538E8	250.58552210121718
4.66748383E8	228.20978412256267
4.73562228E8	242.1340405014465
4.80376073E8	226.6559797791672
4.87189918E8	238.72367256637168
4.91962519E8	303.25062656641603
4.953694415E8	292.04405286343615
5.00817608E8	263.3126349892009
5.07631453E8	246.2514619883041
5.14445298E8	309.8062909885839
5.21259143E8	234.7970194930477
5.28072988E8	240.01509241987452
5.34886833E8	296.54445964432284
5.41700678E8	234.37663440312446
5.48514523E8	256.5390993663206
5.55328368E8	233.4754957507082
5.62142213E8	246.59968437664386
5.68956058E8	245.3877616232625
5.75769903E8	239.32831810854378
5.82583748E8	260.54017424975797
5.89397593E8	251.45283018867926
5.96211438E8	248.90574018126887
6.03025283E8	281.8414442700157
6.09839128E8	235.9871244635193
6.15738246E8	237.77885517672817
6.191451685E8	0.0
6.23466818E8	270.80675324675326
6.30280663E8	245.0417886611658
6.37094508E8	293.2930402930403
6.43908353E8	243.76067463706235
6.50722198E8	243.21852060982496
6.57536043E8	238.61964285714285
6.64349888E8	265.2636457260556
6.71163733E8	259.7448
6.77977578E8	221.16922034604963
6.84791423E8	257.92289935364727
6.91605268E8	255.25012626262625
6.98419113E8	249.62887635924284
7.05232958E8	235.13259172871625
7.12046803E8	230.8563754594289
7.18860648E8	249.33428390367553
7.222708485E8	0.0
7.25677771E8	243.44118404118404
7.32488338E8	237.20886683738797
7.39302183E8	247.30469942020142
7.46116028E8	280.4797781814705
7.52929873E8	234.51577600909607
7.59743718E8	228.59790891369838
7.66557563E8	229.78431845597106
7.73371408E8	223.89347695990426
7.80185253E8	243.1346153846154
7.86999098E8	275.2270408163265
7.93812943E8	264.4667381974249
8.00626788E8	260.3279714030384
8.07440633E8	221.756851021425
8.14254478E8	235.7350263135912
8.190716475E8	234.39491691104595
8.2247857E8	233.0746334962239
8.27882168E8	269.73636363636365
8.34696013E8	245.49647915183164
8.41509858E8	249.14517437145173
8.48323703E8	241.66384049194073
8.55137548E8	272.29627484342757
8.61951393E8	227.70249854735619
8.68765238E8	242.6856625633599
8.75579083E8	258.5922033898305
8.82392928E8	279.3172690763052
8.89206773E8	252.83605887162716
8.96020618E8	260.5743357096565
9.02834463E8	226.2769411304518
9.09648308E8	225.96737481031866
9.14262198E8	289.75
9.176691205E8	229.1518438177874
9.23275998E8	228.56895824546604
9.30089843E8	241.02431118314425
9.36903688E8	238.6058784235137
9.43717533E8	247.7424320164187
9.50531378E8	239.97193311300745
9.57345223E8	249.2297150315423
9.64159068E8	229.7398389211463
9.70972913E8	239.91708617115782
9.77786758E8	239.58506163886875
9.84600603E8	250.02180989583334
9.91414448E8	246.97149675195544
9.98228293E8	220.78170836928388
1.00390351E9	226.02937915742794
1.0073104325E9	0.0
1.011855983E9	258.9993050246716
1.018669828E9	254.8609987868985
1.025483673E9	226.20380650277556
1.032297518E9	244.78908545352255
1.039111363E9	240.68124846399607
1.045925208E9	236.3222501797268
1.052739053E9	273.86273551988836
1.059552898E9	228.53882212562857
1.0652815955E9	235.1546762589928
1.068688518E9	0.0
1.073180588E9	247.2155737704918
1.079994433E9	243.74889217134415
1.086808278E9	255.35172921265635
1.093622123E9	238.76912928759896
1.100435968E9	257.18650421743206
1.107249813E9	245.7552973977695
1.114063658E9	270.4083898827884
1.120877503E9	246.61688466111772
1.127691348E9	240.1769012237762
1.134505193E9	250.766974015088
1.141319038E9	252.70040422885572
1.148132883E9	227.5268817204301
1.154946728E9	241.50028282828282
1.161760573E9	238.62005503955967
1.168574418E9	283.65877437325906
1.175388263E9	237.10768645357686
1.182202108E9	292.905383360522
1.189015953E9	240.48670360110805
1.195829798E9	229.96793808734108
1.202643643E9	256.29747719615415
1.209457488E9	241.78015350877192
1.216271333E9	302.71775244299675
1.223085178E9	227.02862098872507
1.229899023E9	240.82502427970218
1.236712868E9	230.26194816517398
1.243526713E9	230.86275862068965
1.250340558E9	251.3528798238498
1.257154403E9	253.40185113767836
1.2618183335E9	229.6432062561095
1.265225256E9	221.14078173642338
1.270782093E9	235.08534684333594
1.277595938E9	219.51837626148517
1.284409783E9	235.70571391383575
1.291223628E9	248.1166606740104
1.298037473E9	253.01990049751242
1.304851318E9	222.82984986753019
1.311665163E9	236.21059844677936
1.318479008E9	261.58768913342504
1.325292853E9	225.98465432684702
1.332106698E9	244.2094696969697
1.338920543E9	233.52492211838006
1.345734388E9	267.25297074954295
1.352548233E9	254.56667683857185
1.359362078E9	268.54358655043586
1.366175923E9	222.6136680613668
1.372989768E9	246.0386501297952
1.379803613E9	245.30374185729434
1.386617458E9	241.37699897924463
1.393431303E9	264.7675131692743
1.400245148E9	247.98122392211405
1.407058993E9	258.28208174904944
1.413872838E9	230.79572332233224
1.420686683E9	231.40466841186736
1.427500528E9	250.23784326858674
1.434314373E9	244.19960973370064
1.441128218E9	254.7658665326128
1.444861853E9	244.24812692816218
1.4482687755E9	236.45874587458746
1.454755908E9	259.258543833581
1.461569753E9	235.71798780487805
1.468383598E9	241.4465549348231
1.475197443E9	238.88764262231678
1.482011288E9	258.6066244121856
1.488825133E9	260.00206896551725
1.495638978E9	243.76318489636773
1.502452823E9	225.04469118667592
1.509266668E9	238.06742925948225
1.516080513E9	278.501968503937
1.522894358E9	295.94075403949734
1.529708203E9	244.85206169342146
1.536522048E9	257.99224180456525
1.543335893E9	242.0729001584786
1.550149738E9	245.70846303501946
1.556963583E9	266.715033657442
1.563777428E9	252.2868068833652
1.570591273E9	229.1977894124491
1.577405118E9	230.11234278405456
1.584218963E9	230.2631808278867
1.591032808E9	255.6815286624204
1.597846653E9	248.45945945945945
1.6032409105E9	245.49442586399107
1.606647833E9	0.0
1.611474343E9	233.90356037151702
1.618288188E9	243.34842646114322
1.625102033E9	248.0769776516495
1.631915878E9	269.4635416666667
1.638729723E9	267.0410736975858
1.645543568E9	249.8020457280385
1.652357413E9	228.5921354258508
1.659171258E9	239.95706544393497
1.665985103E9	228.76828319502076
1.672798948E9	268.43932584269663
1.679612793E9	259.3085443037975
1.686426638E9	247.38193018480493
1.693240483E9	232.8237041928029
1.700054328E9	275.24437627811864
1.706868173E9	245.9985590778098
1.713682018E9	245.58698528839417
1.720495863E9	236.4239141865601
1.727309708E9	228.92052299103864
1.734123553E9	233.46583716526914
1.740937398E9	237.55024509803923
1.747751243E9	302.1068266985282
1.754565088E9	251.36348419094855
1.759854186E9	278.51852365755514
1.7632611085E9	227.42857142857142
1.768192778E9	239.44370518222814
1.775006623E9	292.4500792393027
1.781820468E9	239.1809260191243
1.788634313E9	239.69589145080178
1.795448158E9	251.82071302298172
1.802262003E9	249.36081903707802
1.809075848E9	257.4056382145654
1.815889693E9	225.13429256594725
1.822703538E9	253.35275883446994
1.829517383E9	230.92929056427067
1.836331228E9	250.16816865143224
1.843145073E9	297.0807560137457
1.849958918E9	246.76462721497828
1.856772763E9	228.65457413249212
1.863586608E9	235.76196143775292
1.870400453E9	236.42636477021972
1.877214298E9	272.1132591646909
1.884028143E9	249.33854362365673
1.890841988E9	249.40698524039163
1.897655833E9	259.49611137782045
1.904469678E9	263.54881595346905
1.910723823E9	224.06139271653544
1.9141307455E9	0.0
1.918097368E9	229.78316524437548
1.924911213E9	251.547052154195
1.931725058E9	228.26400515132002
1.938538903E9	274.4140127388535
1.945352748E9	220.5423433381515
1.952166593E9	243.93388130061646
1.958980438E9	229.99913374913376
1.965794283E9	232.135687732342
1.972608128E9	260.4323335771763
1.979421973E9	230.81776661338205
1.986235818E9	255.7679834397102
1.993049663E9	283.88526727509776
1.999863508E9	247.61197026022305
2.006677353E9	234.16262261228704
2.013491198E9	230.5704081632653
2.020305043E9	257.6596078431373
2.027118888E9	249.9004749568221
2.033932733E9	241.13331202046035
2.040746578E9	267.6560986349626
2.047560423E9	229.443452891711
2.054374268E9	245.06963636363636
2.060544391E9	234.73334996258419
2.0639513135E9	0.0
2.068001958E9	269.70849247360144
2.074815803E9	260.8025936599424
2.081629648E9	272.5285837403045
2.088443493E9	250.86062918436397
2.095257338E9	258.2064910098383
2.102071183E9	261.04206675811616
2.108885028E9	254.14571529745044
2.115698873E9	237.93849206349208
2.122512718E9	285.2665343915344
2.129326563E9	224.52085945991138
2.136140408E9	247.32783395423098
2.142954253E9	239.05590941259732
2.149768098E9	247.9952380952381
2.156581943E9	234.8644405681535
2.163395788E9	238.24877250409165
2.170209633E9	264.7641416625676
2.177023478E9	240.42848460291734
2.183837323E9	233.64624252775405
2.190651168E9	259.848198936553
2.197465013E9	241.4434595112602
2.204278858E9	249.1355843475985
2.2082174155E9	246.3006993006993
2.211624338E9	265.11656646626585
2.217906548E9	235.19120800571838
2.224720393E9	237.2207452165156
2.231534238E9	228.3966158059468
2.238348083E9	248.12322274881515
2.245161928E9	223.9000302480339
2.251975773E9	261.1347167325428
2.258789618E9	238.8314606741573
2.265603463E9	269.15928270042195
2.272417308E9	231.36334797462177
2.279231153E9	271.94177336237584
2.286044998E9	230.4444862627023
2.292858843E9	236.21021558278915
2.299672688E9	234.04894412670478
2.306486533E9	273.2029797905296
2.313300378E9	246.4062775191848
2.320114223E9	246.95211240680558
2.326928068E9	228.86137862604332
2.333741913E9	248.26698085705956
2.3376495495E9	236.22535211267606
2.341056472E9	755.6993662165886
2.347369603E9	249.52805280528054
2.354183448E9	222.81511859898026
2.360997293E9	269.5014856031549
2.367811138E9	249.47649627536603
2.374624983E9	244.33099141295864
2.381438828E9	263.51115804940764
2.388252673E9	260.98200339558576
2.395066518E9	243.42966697436626
2.401880363E9	253.99861088413138
2.408694208E9	235.73998789032092
2.415508053E9	245.33642597821702
2.422321898E9	253.80945043656908
2.429135743E9	235.55594869526757
2.435949588E9	232.21782680360087
2.442763433E9	249.67716701902748
2.449577278E9	247.5913150435852
2.456391123E9	243.30198933552091
2.4612717095E9	242.73252911813643
2.462753523E9	0.0
2.4646867815E9	275.8936170212766
2.470018813E9	271.8614934114202
2.476832658E9	273.5595367354325
2.483646503E9	267.9584994138335
2.490460348E9	289.42857142857144
2.497274193E9	259.67709291628336
2.504088038E9	250.6353441608662
2.510901883E9	253.40293712712253
2.517715728E9	247.8962213943587
2.524529573E9	276.5156695156695
2.531343418E9	263.0879712746858
2.538157263E9	256.02013042245534
2.544971108E9	282.48180815876515
2.551784953E9	276.10964332892996
2.558598798E9	249.90769230769232
2.565412643E9	293.80596215637274
2.572226488E9	247.64461358313818
2.579040333E9	289.1979695431472
