,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSE00000137351,3.69305684926794,-5.47498702895819,1.51876860445236,-3.60488557171115,0.000312290494700959,0.00292989330763922
ENSMUSE00000139470,20.6025698956569,-2.49121355973664,0.760810629248037,-3.27442002512358,0.00105879104638529,0.00838292635856393
ENSMUSE00000145409,52.8006963794578,-1.63831566319794,0.461514195778061,-3.54987057426462,0.000385420587208955,0.00353242975737026
ENSMUSE00000146604,6.77066633070438,-3.20435959036047,0.91432893199267,-3.50460264160837,0.000457289253803937,0.00408163322538143
ENSMUSE00000147348,19.7433168793798,-2.94883965668472,0.737048786351565,-4.00087444859878,6.3108837251028e-05,0.000732312929627809
ENSMUSE00000154608,8.32513509962194,-3.34608472233709,0.855080440034297,-3.91318122328102,9.10881221961915e-05,0.00101940381585789
ENSMUSE00000158397,20.1639757240701,-1.85060604463743,0.551179312516297,-3.35753901246559,0.000786396451876373,0.00653378328633455
ENSMUSE00000196464,20.659888529812,-1.83915528645607,0.588650958248918,-3.1243562261872,0.0017819458159776,0.0129180416768232
ENSMUSE00000203272,4.23864109839329,-3.3731721707064,1.28107742294318,-2.63307440307299,0.00846158088730324,0.0469162907818324
ENSMUSE00000214948,6.08172175775117,-3.77930241642747,0.984275660566709,-3.83967882965987,0.000123195366386801,0.0013219019981092
ENSMUSE00000222194,9.08349252096968,-5.01052060996036,1.26247633541795,-3.96880358814932,7.22343884516571e-05,0.000826161928169894
ENSMUSE00000229473,9.40087154862229,-2.63037532937098,0.748257707344258,-3.51533342530717,0.000439202188997026,0.00392660403474528
ENSMUSE00000237584,13.0091873441323,-2.53042187321159,0.687330485953755,-3.68152137133903,0.000231846350838017,0.00228791335745747
ENSMUSE00000245196,12.5548376197422,-3.85029455066666,0.894649996957762,-4.30368810569441,1.67978098442477e-05,0.000236379990781215
ENSMUSE00000245382,73.9275766681399,-3.64561403018758,0.378008947889185,-9.64425326581503,5.19881817092962e-22,9.16836740015233e-20
ENSMUSE00000248315,26.4140995183057,-2.28250828004413,0.694453873969554,-3.28676729384074,0.0010134454331387,0.00810608073587307
ENSMUSE00000252061,25.1556211311486,-4.42308601866885,0.75836370060491,-5.83240734642332,5.4633343313104e-09,1.60150395652944e-07
ENSMUSE00000260084,113.808524772747,-1.03657106678155,0.330897666583042,-3.13260313221766,0.00173263544716311,0.0126297573195209
ENSMUSE00000263296,265.704582312675,-3.38508142593794,0.34295220440954,-9.87041745880022,5.59313464482075e-23,1.32946378709718e-20
ENSMUSE00000266618,18.6458528715379,-2.88090929819539,0.628770923917952,-4.58181062229162,4.60967255234249e-06,7.53395511021117e-05
ENSMUSE00000268483,126.861194557463,-1.05478095333092,0.329557935953629,-3.20059339575222,0.00137144914501581,0.0104134895497242
ENSMUSE00000283301,10.2614732964999,-3.19167752627709,0.970628669720696,-3.28825803918971,0.00100809396309684,0.00806917964311922
ENSMUSE00000285503,4.95867148460497,-3.43959803779583,1.24040933981229,-2.77295399784424,0.0055549972835259,0.0333360813930144
ENSMUSE00000288032,34.0244296101238,-1.76476197459111,0.512979452874256,-3.44021961250697,0.000581242341426647,0.00499630798833251
ENSMUSE00000295252,71.5198479565565,-1.30469862709647,0.299863097653065,-4.35098095533573,1.35529824919077e-05,0.000195499090457149
ENSMUSE00000296119,34.7875387668916,-1.28266274558054,0.371715024342,-3.45066155948654,0.000559214350591052,0.00484888953954208
ENSMUSE00000300027,5.64926096865225,-6.12202471438706,1.64071257804961,-3.73132064463393,0.000190478598229954,0.00193020666640066
ENSMUSE00000300311,158.652446236528,-3.83990171336604,0.668508877138182,-5.74398013950729,9.24766392279516e-09,2.58603471436937e-07
ENSMUSE00000315306,9.81516723170447,-2.11825383073384,0.783398601767941,-2.70392853134209,0.00685250258674437,0.0396220324079656
ENSMUSE00000322472,9.16386492871889,-2.71101400482662,0.73263071762636,-3.70038266155423,0.000215274602838967,0.00214568141061191
ENSMUSE00000322733,7.53982633422433,-3.37975756773193,1.1651895800305,-2.90060744247599,0.00372440132498022,0.0238763689402836
ENSMUSE00000334675,17.2038010603965,-3.17064644028341,0.754701864113618,-4.20119068343268,2.65514833857886e-05,0.000353179950535538
ENSMUSE00000335007,124.081695695631,-0.959076557204554,0.320462142550874,-2.99279206451757,0.00276438022303061,0.0187156243706605
ENSMUSE00000336356,4.75534543234872,-3.49649775141876,1.19405447361988,-2.92825648131347,0.0034086873240681,0.0221453281053836
ENSMUSE00000337123,425.165239277046,-1.2029068283747,0.261469080695156,-4.60057007572973,4.21336244504178e-06,7.00135333952686e-05
ENSMUSE00000337369,89.3618377918156,-5.11303538899724,0.639346455694553,-7.9972843259805,1.27193297298038e-15,1.03785933780354e-13
ENSMUSE00000338185,15.6196114320797,-2.85799847277573,0.810880387393854,-3.52456233645169,0.000424182996577721,0.00380789563594483
ENSMUSE00000340880,262.061082482184,-1.2205410644378,0.342661353477998,-3.56194549531004,0.000368116817989433,0.00338518863574135
ENSMUSE00000341070,11.1558919966451,-3.68377181766928,0.894218492917867,-4.11954331837737,3.79624053209811e-05,0.000476010252040834
ENSMUSE00000343797,209.434149550843,-1.06458738614849,0.23085131985393,-4.61157158131956,3.9963599071503e-06,6.6711754541651e-05
ENSMUSE00000344645,31.2157530027015,-2.38586164203508,0.565294755244312,-4.22056214019524,2.43693868735002e-05,0.000326938498251351
ENSMUSE00000345240,162.642162500073,-3.75615177081229,0.458167397959073,-8.19820831325894,2.43996269701112e-16,2.16898797797721e-14
ENSMUSE00000345288,86.3268693528609,-1.32973590691839,0.486123414493038,-2.73538749065425,0.00623068819938185,0.036666493418752
ENSMUSE00000347763,19.891593848232,-1.84042919389498,0.47585847013899,-3.86759784554729,0.000109912731745679,0.00120058522368357
ENSMUSE00000348828,40.4091195949806,-1.52557004347398,0.364842158377348,-4.18145219362539,2.89653157541364e-05,0.000381574412597262
ENSMUSE00000349414,4.02916610826666,-3.05321754486761,1.15999142082058,-2.63210355703126,0.00848579932934133,0.0469791037301358
ENSMUSE00000355111,90.1357253009319,-1.18857762244814,0.325018630536244,-3.65695228143422,0.000255231871847165,0.00247183816366422
ENSMUSE00000357613,22.0925856989454,-1.81606972293933,0.557369008218822,-3.25828974370665,0.00112085900982923,0.00877899170019544
ENSMUSE00000357637,28.2599813087841,-1.58930957222977,0.474930149929204,-3.34640698735737,0.000818661397943378,0.00676586827295003
ENSMUSE00000358592,6.8313283505832,-2.94124789762638,1.06819515353007,-2.7534742953162,0.00589664005033354,0.0350723360306114
ENSMUSE00000360687,239.605059151223,-2.45521701238095,0.331364701659404,-7.40941023617102,1.26862308764692e-13,7.663604884161e-12
