exonID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMUSE00000101796,30.6118113935583,-1.67429384124668,0.736543176200563,-2.27317813177427,0.0230154475602327,0.0960416229348701,Ap3d1
ENSMUSE00000102087,12.9938969495654,-3.03596366880169,1.1270612275536,-2.69369897089935,0.00706639541851765,0.0392100639491717,Nmrk2
ENSMUSE00000116533,62.5338064854993,-1.33516884398751,0.555881459489662,-2.401894902581,0.0163103936875972,0.0738878165044988,Gpr132
ENSMUSE00000127659,22.7889970808768,-1.4498461808131,0.638672251845225,-2.270094209705,0.0232018675830205,0.0965570129241319,Prm1
ENSMUSE00000139470,20.6025698956569,-2.40185793250478,0.885473267664951,-2.71251320645583,0.00667751205114778,0.0374311376775077,Mydgf
ENSMUSE00000145409,52.8006963794578,-1.14592947200066,0.521829856270832,-2.19598295925391,0.0280931631110881,0.110766615768744,Gldc
ENSMUSE00000146604,6.77066633070438,-2.59085604603259,0.997143657179988,-2.59827761765016,0.00936927108137219,0.0486137838258622,Prdx5
ENSMUSE00000162942,221.678336008587,-1.72877790130848,0.595743329234263,-2.90188377523346,0.00370926129359536,0.023097207486557,6330409D20Rik
ENSMUSE00000196464,20.659888529812,-1.65806616513588,0.679666116614,-2.43953041737041,0.0147063645371096,0.0684702977924184,Art4
ENSMUSE00000196470,4.39908123806193,-3.72759489860706,1.59744843838353,-2.33346805382905,0.0196235931158746,0.0848664660122211,Mgp
ENSMUSE00000214948,6.08172175775117,-2.61526730327929,0.970491860555398,-2.69478540683753,0.00704339767035054,0.0391107335182851,Ctrb1
ENSMUSE00000215962,8.64120855814139,-4.43441268929069,1.41004616529262,-3.14487057122024,0.00166160323735222,0.0118505048730864,Fli1
ENSMUSE00000215995,91.1355973500849,-1.34986953169502,0.422555329940967,-3.19453911960737,0.0014005430252675,0.0103244641459201,St3gal4
ENSMUSE00000222194,9.08349252096968,-3.34515462028011,1.1236331930392,-2.97708775515267,0.00291000702962534,0.0189968629838893,Tdo2
ENSMUSE00000224865,4.08652385103456,-2.60324333740578,1.23842622778401,-2.10205765915013,0.0355482252649817,1,Ggact
ENSMUSE00000237584,13.0091873441323,-3.16152697836617,0.873039337295272,-3.62128811762454,0.000293139831629105,0.00276019026738865,Gdf7
ENSMUSE00000242207,1.82300559148266,-4.21814154464447,1.98278430905487,-2.12738295606905,0.0333882771231302,1,Tmem126a
ENSMUSE00000243425,191.857261075142,-0.965140618078033,0.300757313601133,-3.20903457515919,0.0013318147560934,0.00988781402473394,Tapbpl
ENSMUSE00000245196,12.5548376197422,-2.73417134176395,0.938247318220676,-2.91412646608906,0.00356685378940068,0.0225284246747825,Kcns1
ENSMUSE00000245382,73.9275766681399,-2.71218260889509,0.407961148163771,-6.6481394640215,2.96820998553447e-11,1.39742597723874e-09,Siah1a
ENSMUSE00000248315,26.4140995183057,-2.30796580043639,0.80918659945443,-2.85220467317732,0.00434171353254335,0.0262846037797688,Inka1
ENSMUSE00000252061,25.1556211311486,-1.86443678000362,0.698308138001128,-2.66993420030944,0.00758661125076298,0.0416449604709264,Acot13
ENSMUSE00000258565,41.2618641434584,-1.67083591360815,0.444330187189591,-3.7603475113322,0.000169677480597845,0.0017405265826326,Rab14
ENSMUSE00000263296,265.704582312675,-1.90606179620139,0.377179444064263,-5.05346149212904,4.33873825989363e-07,8.83169161974103e-06,Ccar2
ENSMUSE00000266618,18.6458528715379,-1.5401856700135,0.640952128412513,-2.40296521649468,0.0162627342323639,0.0737589967489127,Ccdc117
ENSMUSE00000267178,84.9578590966091,-1.6333753398045,0.545491464312652,-2.99431878711914,0.00275058391526442,0.0180873872885511,Acta2
ENSMUSE00000279857,69.080990692871,-0.98118166136473,0.430476747192112,-2.27929073466737,0.0226497884428265,0.09508450574959,Arg1
ENSMUSE00000283301,10.2614732964999,-2.17073686140874,1.05011128459805,-2.06714935192763,0.0387200829673269,0.13833236345031,C3ar1
ENSMUSE00000288032,34.0244296101238,-1.88490188474274,0.600224091764276,-3.14033027098651,0.00168757463877636,0.0119911553499721,Supt16
ENSMUSE00000295252,71.5198479565565,-2.13482708892871,0.369603431587103,-5.77599369075557,7.65002401537233e-09,2.3204064938327e-07,Tgfb3
ENSMUSE00000300311,158.652446236528,-4.24044558542887,0.775622122815189,-5.46715399251093,4.57318732910878e-08,1.15442893301253e-06,Gipc3
ENSMUSE00000322472,9.16386492871889,-1.59444996396736,0.743548738329552,-2.14437854813584,0.0320025676784174,0.120681918606474,Satb1
ENSMUSE00000324759,16.7604153148388,-2.82467316316231,0.704599247138892,-4.00890743870679,6.10003189955248e-05,0.000714681599956729,Bzw2
ENSMUSE00000336356,4.75534543234872,-2.54225449982144,1.23240047297227,-2.06284771515067,0.0391270989960892,0.139332416564264,Snai3
ENSMUSE00000337123,425.165239277046,-1.22980107050363,0.296725863695722,-4.14456985712824,3.40452161539204e-05,0.000426900308439845,Cep68
ENSMUSE00000337369,89.3618377918156,-4.20715594566992,0.707021336029214,-5.95053604647666,2.67265700233926e-09,8.95631870565568e-08,Klhl8
ENSMUSE00000340451,5.60770937932224,-2.8184707156381,1.41311486851734,-1.99450927764654,0.0460964270980864,0.155150869101191,Gm9785
ENSMUSE00000340880,262.061082482184,-0.899863490752477,0.385878624679936,-2.33198584528714,0.019701435810583,0.0850809332641608,Smad3
ENSMUSE00000341070,11.1558919966451,-2.05814016048751,0.874429846709238,-2.35369385918488,0.0185879126665742,0.0813711590435198,Rbbp8nl
ENSMUSE00000344645,31.2157530027015,-2.79522076771713,0.689943894986978,-4.05137401465069,5.09177402738009e-05,0.000611490984133252,S100g
ENSMUSE00000345240,162.642162500073,-4.83640530833923,0.560779867202751,-8.62442750033788,6.44140716371673e-18,6.81077726175276e-16,Sgo1
ENSMUSE00000345288,86.3268693528609,-1.19835132386645,0.551755845623164,-2.17188695574763,0.0298641906090585,0.115160584452582,Coa5
ENSMUSE00000347763,19.891593848232,-3.51088605373588,0.680104435294826,-5.16227489711033,2.4396666297542e-07,5.3491433476382e-06,Nemf
ENSMUSE00000348828,40.4091195949806,-2.36715228248419,0.463431511546729,-5.10787942447782,3.25794429630322e-07,6.96419624786376e-06,Prox2
ENSMUSE00000349414,4.02916610826666,-5.70322841370964,1.76589025258773,-3.22966186904999,0.0012393670090323,1,1700056E22Rik
ENSMUSE00000353972,18.376380170966,-2.0129447069212,0.729123714966457,-2.76077250760361,0.00576648280769951,0.0332222140137283,Irf2bpl
ENSMUSE00000355111,90.1357253009319,-1.18777850058507,0.376311455693225,-3.1563708269178,0.00159745625875437,0.0114568965697954,Sbspon
ENSMUSE00000357219,22.4788097483061,-1.92447310916372,0.844758359027754,-2.27813443761436,0.0227185690159927,0.0951270370741397,Mfsd14a
ENSMUSE00000357613,22.0925856989454,-2.21000489015956,0.67444280916949,-3.27678620056898,0.00104995841270494,0.00805710508768008,Pllp
ENSMUSE00000357637,28.2599813087841,-1.39086179783491,0.546894634271664,-2.54319883698843,0.0109842701904516,0.0548784436468264,Setd7
ENSMUSE00000358337,14.9595822232709,-2.02610738463559,0.786451860011781,-2.57626370748903,0.00998744428762642,0.0511639836203238,Serac1
ENSMUSE00000360687,239.605059151223,-1.79596136452823,0.372280373347299,-4.82421715756899,1.40554216479415e-06,2.53791307591302e-05,Pcsk9
ENSMUSE00000361772,9.77991745033745,-4.95125054138263,1.1609406081873,-4.26486118795823,2.00026521116331e-05,0.000267888921997683,Lrrc71
ENSMUSE00000366901,168.98667697883,-0.629630427794815,0.280397639481394,-2.24549118515884,0.0247366174903259,0.100972767351469,Grin3a
ENSMUSE00000372369,29.9217171997472,-1.23512243594753,0.496774658174493,-2.4862830976247,0.0129085232368328,0.0620288085907671,Abra
ENSMUSE00000375873,165.852037851824,-1.59837499439784,0.430446969647357,-3.7132913160181,0.000204581166495801,0.00205491606241986,Vat1
ENSMUSE00000376719,6.49975672360348,-2.3403993894381,1.1205191203965,-2.08867421076219,0.0367370598646101,0.1328558894444,S1pr1
ENSMUSE00000377045,90.3311652637457,-1.06387655166603,0.455275513161238,-2.33677525127352,0.0194508733334102,0.0843787461620066,Apobec2
ENSMUSE00000377398,89.1992112336387,-1.72069866693776,0.593955219322335,-2.89701750394747,0.00376728735376983,0.0234090389901455,Ammecr1
ENSMUSE00000380804,36.3663599610438,-1.50421199663558,0.467641509406783,-3.21659212533061,0.00129722877649159,0.00966498410756937,Tagln
ENSMUSE00000387097,15.4429048617766,-1.51903517248083,0.665789030999569,-2.28155632152764,0.0225155479497589,0.0946318944511087,Gm5812
ENSMUSE00000388905,12.4034189083384,-2.43379290889232,0.840762800320978,-2.89474380641386,0.00379468098387827,0.0235411332823621,Nfatc1
ENSMUSE00000390065,10.4983942282261,-4.0507119140514,1.32450838565926,-3.058275778326,0.00222614604236852,0.0152569321982758,Slc51a
ENSMUSE00000392334,90.2542887379648,-1.19779400938386,0.390162352333202,-3.06998869117164,0.00214066876330741,0.0147729245410261,Ppl
ENSMUSE00000397178,83.6550542435126,-2.44565045007519,0.429266738702076,-5.6972745139067,1.21737828613072e-08,3.46760053313677e-07,Limd2
ENSMUSE00000398268,22.0848496385143,-1.13409848533574,0.53383530169301,-2.12443516144222,0.0336337724333815,0.125354817704599,Mrm1
ENSMUSE00000402768,50.5659398987938,-1.24645818799687,0.566843028315836,-2.19894772579326,0.0278816394947666,0.110176983255839,Cacybp
ENSMUSE00000403304,6.63501492413476,-2.67504655212135,1.04781814376797,-2.55296834477579,0.0106809203096777,0.0538537335456417,Rchy1
ENSMUSE00000404286,405.71483760413,-0.840628047331831,0.257235505098827,-3.26793164500706,0.00108336527245836,0.00828062261040382,Gpr18
ENSMUSE00000407514,202.506635256344,-3.46428142004047,0.52721034299682,-6.57096634399938,4.99897590537456e-11,2.28346077963359e-09,Haspin
ENSMUSE00000408326,19.5826083320177,-1.40187637069377,0.625664528552735,-2.24061986370961,0.0250507089180072,0.101983628772832,Elmsan1
