exonID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMUSE00000101796,30.6118113935583,-1.42694697365815,0.609936950265774,-2.33949914501224,0.0193096157711317,0.087200702305342,Ap3d1
ENSMUSE00000126670,3.27453902490864,-3.18596097165169,1.43866128169883,-2.21453167064423,0.0267922265539246,0.112862728054068,Mfng
ENSMUSE00000136709,4.77785231016352,-4.69240866312177,1.412840250275,-3.32125918850942,0.000896122760663041,0.00699574734454705,Rsph9
ENSMUSE00000139353,63.5597865149739,-1.27713054530613,0.262694507299606,-4.86165682881807,1.16407301640804e-06,2.06056491002512e-05,Dusp1
ENSMUSE00000139470,20.6025698956569,-1.54968112993011,0.71115013297845,-2.17911951086856,0.0293227912018197,0.121040336655329,Mydgf
ENSMUSE00000145409,52.8006963794578,-1.25933448818435,0.448859082867881,-2.80563441010957,0.00502176324863094,0.029867331792781,Gldc
ENSMUSE00000146604,6.77066633070438,-3.3251775970129,0.907742857974326,-3.66312724776839,0.000249154687356008,0.00230807137672793,Prdx5
ENSMUSE00000147428,1.26206190904612,-4.61036962898305,2.21265681261366,-2.08363520393257,0.0371933622640038,1,Cyp17a1
ENSMUSE00000154608,8.32513509962194,-2.17322347226108,0.651456195356664,-3.33594720220792,0.000850093068026145,0.00667138255559648,Hspd1
ENSMUSE00000158397,20.1639757240701,-1.76514148387374,0.517897122767475,-3.40828594382103,0.000653723521317565,0.00526915311871188,Trove2
ENSMUSE00000170274,53.3681998118781,-1.09156156466327,0.407980487604531,-2.67552394741329,0.00746125425678771,0.0408858886665649,Ctsz
ENSMUSE00000171683,62.4721552274591,-1.17114043382867,0.342803751636736,-3.41635827565187,0.000634646889398399,0.00513624211508364,Trp53tg5
ENSMUSE00000189293,10.5447448170173,-2.46875961903666,0.768458696366094,-3.21261198644897,0.00131533858343897,0.00974479387096296,Ncor2
ENSMUSE00000191964,1630.1220251701,-0.880394389558205,0.369361462701357,-2.38355778407245,0.01714619238183,0.0794178032055756,Epo
ENSMUSE00000197082,7.65687112516996,-1.56818893425305,0.722057465295869,-2.17183397392128,0.0298681881070536,0.122779673737602,Emc3
ENSMUSE00000200145,4.34428978756797,-2.32206866464514,1.06180062753725,-2.18691589025613,0.0287486646948217,0.119207393842468,Blm
ENSMUSE00000203272,4.23864109839329,-5.86048046335012,1.53147356028762,-3.82669385571992,0.000129875875464859,0.00132127353066854,Rps11
ENSMUSE00000206759,2.44456085188416,-3.60312182453522,1.67687150532929,-2.14871671030493,0.0316568632391889,0.128144142632843,Mcf2
ENSMUSE00000214948,6.08172175775117,-3.52577772782186,0.929523866539028,-3.79310080649104,0.000148777722547826,0.0014794566015962,Ctrb1
ENSMUSE00000226416,15.8121974865397,-3.31243302782007,0.753461206693591,-4.39628875168769,1.101174263928e-05,0.000153072217108218,Slc16a8
ENSMUSE00000229473,9.40087154862229,-2.14317051071706,0.673356560034159,-3.18281670948352,0.00145849910047423,0.0106269723449232,Mmp23
ENSMUSE00000234209,1.1383762742701,-4.39506782621118,2.20184195689555,-1.99608687283257,0.0459244676496061,1,Btg2
ENSMUSE00000237584,13.0091873441323,-4.8749847170409,0.819843444143631,-5.94623857989507,2.74374160899059e-09,8.23329818335135e-08,Gdf7
ENSMUSE00000242207,1.82300559148266,-5.49594940946475,1.6858391711573,-3.26006745097272,0.00111385721087174,0.00841431893032022,Tmem126a
ENSMUSE00000242788,18.4426788114485,-1.01323830668586,0.450074454770689,-2.25126819784095,0.0243685557639178,0.105029885968,Neurl2
ENSMUSE00000243425,191.857261075142,-0.570370227324003,0.251417771092547,-2.26861539995934,0.0232917242873797,0.10126799687429,Tapbpl
ENSMUSE00000245196,12.5548376197422,-2.67619678179578,0.769824008246379,-3.47637479882191,0.000508241469776583,0.00426385959820313,Kcns1
ENSMUSE00000245382,73.9275766681399,-3.26199271530038,0.345298704226661,-9.44687215842877,3.49106766395078e-21,5.6971354904994e-19,Siah1a
ENSMUSE00000246988,8.3963936608391,-2.0701603681636,0.761042910937395,-2.72016247495655,0.00652498470990164,0.0368923316796669,Ttll12
ENSMUSE00000248315,26.4140995183057,-2.35425708890574,0.680624901240288,-3.45896408523349,0.000542257205372107,0.00449541411802221,Inka1
ENSMUSE00000250999,14.2951838035697,-2.15806511330606,0.606326530665026,-3.55924572678532,0.000371921425967547,0.0032424723631706,Evpl
