name,KO-24h_vs_KO-0h,KO-48h_vs_KO-0h,KO-6h_vs_KO-0h,WT-0h_vs_KO-0h,WT-24h_vs_KO-24h,WT-24h_vs_WT-0h,WT-48h_vs_KO-48h,WT-48h_vs_WT-0h,WT-6h_vs_KO-6h,WT-6h_vs_WT-0h
ENSMUSE00000101796,-1.2083218701944,-0.473477245495711,-1.67429384124668,0.396495974549559,0.607296059489096,-0.997521785254864,-0.556973753612877,-1.42694697365815,0.502156801451296,-1.56863301434494
ENSMUSE00000102087,-1.35824296246299,2.13976262237368,-3.03596366880169,-0.648190357183315,-4.02492151137093,-4.7349741166506,-1.41626675833363,1.37168622122336,-2.17552947578124,-4.56330278739962
ENSMUSE00000102616,0.374072574688033,-1.21890397744244,2.00288141057251,0.208184376701122,-0.266192401894966,-0.100304203908055,0.948879741190107,-0.478208612953456,-0.147372896639719,1.64732413723167
ENSMUSE00000110147,-3.22123419449347,-1.85703805211992,0.0138786723839502,1.6320903949135,-0.410175591824022,-5.26350018123099,1.06871874821222,-2.4204096988212,-0.0903558631601055,-1.70856758568966
ENSMUSE00000110548,2.25159640549949,0.656489582394403,0.533265504794671,0.866194450265973,-0.934707668192031,0.450694287041485,0.323499150560071,0.113794282688501,-1.51746894820592,-1.85039789367722
ENSMUSE00000116533,-1.12641857958615,0.540759392394261,-1.33516884398751,0.0827670923544691,-1.37016728099285,-2.57935295293347,-0.663520078244009,-0.205527778204218,0.207384636554488,-1.21055129978749
ENSMUSE00000123611,1.838091253422,2.28637135079623,0.993959244763194,0.756863982199161,-0.00866698186174246,1.0725602893611,0.0253159564709228,1.554823325068,-0.154290703224962,0.0828045593390705
ENSMUSE00000127659,-0.94792197263161,0.177915768085912,-1.4498461808131,0.314032594471855,-0.772030226633573,-2.03398479373704,-0.168514454881053,-0.304631281266996,-0.379630643872698,-2.14350941915765
ENSMUSE00000134156,0.027154647231657,0.76524447193059,0.587355092827612,0.337110086002201,-0.392689996673719,-0.702645435444263,-0.371157225314621,0.0569771606137675,-0.680876141879697,-0.430631135054286
ENSMUSE00000136286,2.51539862856339,2.06496964476044,2.04304175308382,-0.495905342968908,0.5270723118958,3.5383762834281,0.485974300859215,3.04684928858856,0.0381744229849908,2.57712151903772
ENSMUSE00000136709,-2.39931204211256,-2.66911400979064,0.108227889126101,0.918895818526417,-2.34776239231291,-5.66597025295189,-1.10439883480472,-4.69240866312177,-0.623202426290523,-1.43387035569084
ENSMUSE00000137351,-5.47498702895819,-1.69281955663515,-1.34159085822055,0.335816794259721,0,-5.25918454987543,0.20298071070285,-1.82565564019202,-2.04370825641949,-3.72111590889976
ENSMUSE00000138681,-0.554920023128947,1.97790491083737,0.185652675054901,0.453889341599307,1.80523755273949,0.796428188011232,1.46463386096639,2.98864943020446,1.46265064608416,1.19441397953975
ENSMUSE00000139353,-0.610456950773774,-1.52562398014661,-0.585663682602215,0.182458079437565,-0.13578484906462,-0.928699879275959,0.43095151427805,-1.27713054530613,0.113646896841395,-0.654474865198385
ENSMUSE00000139470,-2.49121355973664,-0.390947468250314,-2.40185793250478,0.268106035344488,0.294856447529426,-2.4644631475517,-0.890627626335307,-1.54968112993011,-0.340658611983048,-3.01062257983231
ENSMUSE00000145409,-1.63831566319794,-1.44396715661003,-1.14592947200066,0.0813889103808689,0.241905686143661,-1.47779888743515,0.266021578806548,-1.25933448818435,0.387179087002009,-0.840139295379522
ENSMUSE00000146604,-3.20435959036047,-2.92957712380541,-2.59085604603259,-0.151963262358446,0.0380277537427579,-3.01436857425927,-0.547563735565939,-3.3251775970129,0.129710612730498,-2.30918217094364
ENSMUSE00000146649,2.59461367237152,0.962337302805796,3.13464209079876,0.228960957187998,0.429630957730614,2.79528367291413,0.811115458115362,1.54449180373316,0.0768901592142319,2.98257129282499
ENSMUSE00000147002,2.08095974745206,2.00850342777542,1.60991225635809,-0.465303957911062,-2.05999655585598,0.486267149507151,-0.639683782381173,1.83412360330531,-0.0163986295080281,2.05881758476112
ENSMUSE00000147348,-2.94883965668472,0.71782927431541,-1.08223406354651,-0.526138933254423,-0.361490301511379,-2.78419102494167,0.123068646334552,1.36703685390439,-1.42657917467016,-1.98267430496225
ENSMUSE00000148587,-2.00250882813911,-2.75174740534921,-0.528478188606918,-0.72033713064262,-0.754922342596272,-2.03709404009276,0.798772581254938,-1.23263769345166,-0.0797105252434646,0.112148416792237
ENSMUSE00000150064,-1.10758235295758,0.329560483436514,-1.1553870129211,0.649327185591879,1.26771491180245,-0.489194626747017,-0.744863394296296,-1.06463009645166,-3.75343420717676,-5.55814840568974
ENSMUSE00000151494,1.19421869138715,0.666427286458765,3.98966208634915,-0.914871587890697,1.15791130245856,3.26700158173641,-0.538530336791909,1.04276853755755,0.0881066627256226,4.99264033696547
ENSMUSE00000154469,1.64210025156994,-0.542834810871128,1.25456926651301,-0.356841951473216,-0.438914736735328,1.56002746630783,0.806689053441304,0.620696194043392,0.778616615897239,2.39002783388347
ENSMUSE00000154608,-3.34608472233709,-3.19073178818344,-1.20690678996746,0.337571703856736,1.03863928470889,-2.64501714148493,1.3550800197791,-2.17322347226108,-0.19704773577249,-1.74152622959668
ENSMUSE00000158397,-1.85060604463743,-0.694247139671296,-0.933068581630024,0.321497848201087,-0.846590021079507,-3.01869391391802,-0.749396496001354,-1.76514148387374,0.209110663550915,-1.0454557662802
ENSMUSE00000161254,-0.678175099864353,-0.511277497532557,1.61207981106232,-0.681193180887265,0.782946739969037,0.785964820991948,2.34945099194323,2.51936667529794,0.237338212990412,2.53061120494
ENSMUSE00000162942,0.324643777786694,0.713470040797199,-1.72877790130848,0.58450214672638,0.200832461626059,-0.0590259073136276,-0.38394835529373,-0.254980461222912,0.20398613612226,-2.1092939119126
ENSMUSE00000170274,-0.157200763056216,-0.726065387571281,-0.394277733836274,0.238871678967329,0.113907388910794,-0.282165053112751,-0.126624498124661,-1.09156156466327,0.0950799548887413,-0.538069457914862
ENSMUSE00000171683,-0.89920903060175,-0.967718794129134,-0.721011584152747,0.116470045182063,0.526709740478558,-0.488969335305255,-0.0869515945174763,-1.17114043382867,-0.0310855242014292,-0.868567153536239
