#Insert size (bp)	insert size
30.0	1.0
34.0	1.0
36.0	2.0
38.0	3.0
39.0	5.0
40.0	22.0
41.0	78.0
42.0	121.0
43.0	89.0
44.0	94.0
45.0	77.0
46.0	74.0
47.0	97.0
48.0	97.0
49.0	97.0
50.0	82.0
51.0	82.0
52.0	84.0
53.0	85.0
54.0	90.0
55.0	89.0
56.0	80.0
57.0	74.0
58.0	79.0
59.0	96.0
60.0	89.0
61.0	85.0
62.0	71.0
63.0	81.0
64.0	75.0
65.0	87.0
66.0	75.0
67.0	85.0
68.0	86.0
69.0	74.0
70.0	80.0
71.0	90.0
72.0	72.0
73.0	100.0
74.0	90.0
75.0	100.0
76.0	94.0
77.0	87.0
78.0	89.0
79.0	96.0
80.0	116.0
81.0	93.0
82.0	125.0
83.0	127.0
84.0	146.0
85.0	167.0
86.0	169.0
87.0	192.0
88.0	209.0
89.0	238.0
90.0	256.0
91.0	295.0
92.0	315.0
93.0	363.0
94.0	432.0
95.0	464.0
96.0	544.0
97.0	544.0
98.0	674.0
99.0	731.0
100.0	811.0
101.0	919.0
102.0	1027.0
103.0	1038.0
104.0	1268.0
105.0	1404.0
106.0	1509.0
107.0	1669.0
108.0	1865.0
109.0	2012.0
110.0	2189.0
111.0	2266.0
112.0	2446.0
113.0	2737.0
114.0	2858.0
115.0	3184.0
116.0	3521.0
117.0	3843.0
118.0	3944.0
119.0	4217.0
120.0	4543.0
121.0	4788.0
122.0	5082.0
123.0	5352.0
124.0	5694.0
125.0	5865.0
126.0	6185.0
127.0	6807.0
128.0	7057.0
129.0	7196.0
130.0	7670.0
131.0	7755.0
132.0	8318.0
133.0	8623.0
134.0	8726.0
135.0	9055.0
136.0	9818.0
137.0	9945.0
138.0	10221.0
139.0	10460.0
140.0	10935.0
141.0	11116.0
142.0	11434.0
143.0	11717.0
144.0	11941.0
145.0	12086.0
146.0	12507.0
147.0	12737.0
148.0	13024.0
149.0	13307.0
150.0	13377.0
151.0	13802.0
152.0	13990.0
153.0	14165.0
154.0	14429.0
155.0	14618.0
156.0	14851.0
157.0	14806.0
158.0	14835.0
159.0	15194.0
160.0	15330.0
161.0	15666.0
162.0	15575.0
163.0	15728.0
164.0	15805.0
165.0	15622.0
166.0	15928.0
167.0	16136.0
168.0	16007.0
169.0	16115.0
170.0	16214.0
171.0	16208.0
172.0	16285.0
173.0	16326.0
174.0	16279.0
175.0	16248.0
176.0	16330.0
177.0	16206.0
178.0	16038.0
179.0	16330.0
180.0	16130.0
181.0	16243.0
182.0	16262.0
183.0	16129.0
184.0	16057.0
185.0	15894.0
186.0	15868.0
187.0	15985.0
188.0	15837.0
189.0	15682.0
190.0	15769.0
191.0	15826.0
192.0	15607.0
193.0	15545.0
194.0	15483.0
195.0	15407.0
196.0	15087.0
197.0	15244.0
198.0	15159.0
199.0	15071.0
200.0	14960.0
201.0	14751.0
202.0	14567.0
203.0	14651.0
204.0	13988.0
205.0	14384.0
206.0	14249.0
207.0	14163.0
208.0	13950.0
209.0	13974.0
210.0	13829.0
211.0	13829.0
212.0	13592.0
213.0	13311.0
214.0	13532.0
215.0	13482.0
216.0	13072.0
217.0	12909.0
218.0	13042.0
219.0	12939.0
220.0	12853.0
221.0	12553.0
222.0	12589.0
223.0	12385.0
224.0	12397.0
225.0	12358.0
226.0	12113.0
227.0	12043.0
228.0	11790.0
229.0	11512.0
230.0	11682.0
231.0	11507.0
232.0	11426.0
233.0	11345.0
234.0	11428.0
235.0	11247.0
236.0	11095.0
237.0	10992.0
238.0	10950.0
239.0	10525.0
240.0	10553.0
241.0	10574.0
242.0	10397.0
243.0	10437.0
244.0	10223.0
245.0	9930.0
246.0	10005.0
247.0	9869.0
248.0	9654.0
249.0	9717.0
250.0	9489.0
251.0	9322.0
252.0	9204.0
253.0	9364.0
254.0	9121.0
255.0	8873.0
256.0	8946.0
257.0	9111.0
258.0	8617.0
259.0	8824.0
260.0	8666.0
261.0	8581.0
262.0	8259.0
263.0	8397.0
264.0	8229.0
265.0	8074.0
266.0	8122.0
267.0	7800.0
268.0	7839.0
269.0	7790.0
270.0	7841.0
271.0	7598.0
272.0	7544.0
273.0	7361.0
274.0	7356.0
275.0	7327.0
276.0	7065.0
277.0	7163.0
278.0	7202.0
279.0	7060.0
280.0	7112.0
281.0	6820.0
282.0	6790.0
283.0	6696.0
284.0	6502.0
285.0	6512.0
286.0	6504.0
287.0	6351.0
288.0	6279.0
289.0	6129.0
290.0	6184.0
291.0	6130.0
292.0	6160.0
293.0	6115.0
294.0	5964.0
295.0	5853.0
296.0	5863.0
297.0	5718.0
298.0	5690.0
299.0	5720.0
300.0	5686.0
301.0	5568.0
302.0	5287.0
303.0	5259.0
304.0	5481.0
305.0	5343.0
306.0	5230.0
307.0	5175.0
308.0	5153.0
309.0	4997.0
310.0	5082.0
311.0	4986.0
312.0	4866.0
313.0	4771.0
314.0	4706.0
315.0	4665.0
316.0	4658.0
317.0	4527.0
318.0	4407.0
319.0	4518.0
320.0	4484.0
321.0	4372.0
322.0	4381.0
323.0	4392.0
324.0	4372.0
325.0	4242.0
326.0	4144.0
327.0	4222.0
328.0	4011.0
