#Coverage (X)	Coverage
1.0	4.635317626938303
2.0	1.4378547192994375
3.0	0.6326617018038547
4.0	0.3130014344336871
5.0	0.17144008146161127
6.0	0.10185293094917824
7.0	0.06442626054933953
8.0	0.04272764281506625
9.0	0.02950537096394612
10.0	0.020989326491701377
11.0	0.01537318690424172
12.0	0.011583072345374035
13.0	0.008968799176074072
14.0	0.00712321837298191
15.0	0.005777172034413525
16.0	0.004767939973049806
17.0	0.003992239815218568
18.0	0.003392945217839838
19.0	0.0029270554910425517
20.0	0.0025484879842565533
21.0	0.0022546010168866815
22.0	0.0020164094822803236
23.0	0.0018141741559247748
24.0	0.0016483720079207842
25.0	0.0015071154755332827
26.0	0.001384827677497924
27.0	0.0012776194729156032
28.0	0.0011896001427373903
29.0	0.0011162201259224958
30.0	0.0010495910706538325
31.0	9.87401506392871E-4
32.0	9.347146543206009E-4
33.0	8.870543333898695E-4
34.0	8.413018929047666E-4
35.0	8.028140740776735E-4
36.0	7.632989350128128E-4
37.0	7.270492067021905E-4
38.0	6.917167285962478E-4
39.0	6.542929200179515E-4
40.0	6.160252412428235E-4
41.0	5.757763020142193E-4
42.0	5.441128247554161E-4
43.0	5.1439391793906E-4
44.0	4.898849923193893E-4
45.0	4.6526599668084145E-4
46.0	4.411239711430426E-4
47.0	4.1657835551234257E-4
48.0	3.941974503760548E-4
49.0	3.7537547606802946E-4
50.0	3.558930816041084E-4
51.0	3.349430867984893E-4
