#Coverage	Number of genomic locations
0.0	2.599200341E9
1.0	8.7148056E7
2.0	2.1945839E7
3.0	8712461.0
4.0	3858308.0
5.0	1896624.0
6.0	1020078.0
7.0	591404.0
8.0	360378.0
9.0	232108.0
10.0	153070.0
11.0	103301.0
12.0	71253.0
13.0	50302.0
14.0	36687.0
15.0	27507.0
16.0	21142.0
17.0	16334.0
18.0	12698.0
19.0	10318.0
20.0	8010.0
21.0	6492.0
22.0	5512.0
23.0	4519.0
24.0	3850.0
25.0	3333.0
26.0	2922.0
27.0	2399.0
28.0	2000.0
29.0	1816.0
30.0	1695.0
31.0	1436.0
32.0	1299.0
33.0	1247.0
34.0	1049.0
35.0	1077.0
36.0	988.0
37.0	963.0
38.0	1020.0
39.0	1043.0
40.0	1097.0
41.0	863.0
42.0	810.0
43.0	668.0
44.0	671.0
45.0	658.0
46.0	669.0
47.0	610.0
48.0	513.0
49.0	531.0
50.0	571.0
51.0	564.0
52.0	527.0
53.0	539.0
54.0	532.0
55.0	531.0
56.0	531.0
57.0	498.0
58.0	538.0
59.0	537.0
60.0	507.0
61.0	490.0
62.0	432.0
63.0	433.0
64.0	389.0
65.0	379.0
66.0	325.0
67.0	311.0
68.0	285.0
69.0	211.0
70.0	147.0
71.0	104.0
72.0	100.0
73.0	83.0
74.0	72.0
75.0	22.0
76.0	21.0
77.0	15.0
78.0	4.0
79.0	2.0
