#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	4.837671918765813E-6
16.0	0.0
17.0	0.0
18.0	4.837671918765813E-6
19.0	4.837671918765813E-6
20.0	0.0
21.0	9.675343837531626E-6
22.0	0.0
23.0	2.4188359593829065E-5
24.0	4.3539047268892316E-5
25.0	7.740275070025301E-5
26.0	1.0159111029408208E-4
27.0	1.8383153291310088E-4
28.0	4.0636444117632837E-4
29.0	6.095466617644925E-4
30.0	9.965604152657576E-4
31.0	0.00202214686204411
32.0	0.003163837434872842
33.0	0.005011828107841382
34.0	0.008141801839282864
35.0	0.011770055778357224
36.0	0.017318865469181613
37.0	0.024338327423310806
38.0	0.032156005244036355
39.0	0.04044777491280096
40.0	0.04888951241104731
41.0	0.05442864675803417
42.0	0.05953722830425086
43.0	0.06295262467889952
44.0	0.064781264664193
45.0	0.06395402276608406
46.0	0.06085307506615516
47.0	0.05806657604094606
48.0	0.054762446120429
49.0	0.05056334689494028
50.0	0.04466138715404598
51.0	0.04261505193240805
52.0	0.03089821054515725
53.0	0.029200187701670446
54.0	0.025160731649500993
55.0	0.02110676258157524
56.0	0.01785100938024585
57.0	0.014285645176115445
58.0	0.011286288586480642
59.0	0.008514302577027831
60.0	0.006772740686272139
61.0	0.005137607577729295
62.0	0.003952377957631669
63.0	0.0029751682300409752
64.0	0.002278543473738698
65.0	0.0018189646414559458
66.0	0.001446463903710978
67.0	8.611056015403148E-4
68.0	8.949693049716753E-4
69.0	6.43410365195853E-4
70.0	4.789295199578155E-4
71.0	3.096110028010121E-4
72.0	3.1928634663854367E-4
73.0	2.3220825210075902E-4
74.0	1.5480550140050601E-4
75.0	1.4029248564420858E-4
76.0	1.064287822128479E-4
77.0	7.740275070025301E-5
78.0	8.707809453778465E-5
79.0	1.9350687675063252E-5
80.0	2.4188359593829065E-5
81.0	1.9350687675063252E-5
82.0	0.0
83.0	4.837671918765813E-6
84.0	9.675343837531626E-6
85.0	0.0
86.0	1.4513015756297439E-5
87.0	4.837671918765813E-6
88.0	0.0
89.0	9.675343837531626E-6
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
