exonID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSMUSE00000105758,3.8345241934412,2.38167381071027,1.21276045495613,1.96384521030283,0.0495480453188408,0.187394786411693,Zswim7
ENSMUSE00000110548,14.7416324125541,2.25159640549949,0.709110341845189,3.17524124615158,0.00149711976930501,0.011166103381706,Ovca2
ENSMUSE00000111715,1.68379737099362,3.88269926551224,1.74572837614411,2.22411419701396,0.0261407619449432,1,Acap1
ENSMUSE00000123611,11.6765132164991,1.838091253422,0.764642378415683,2.403857417935,0.0162230994227435,0.0780393176807203,Xpo7
ENSMUSE00000136286,38.5968911382819,2.51539862856339,0.45251246178398,5.55873890996662,2.71730820079612e-08,7.04053267002484e-07,Paqr4
ENSMUSE00000138189,3.98235231928584,2.52521128504128,1.16180437004479,2.17352538013256,0.0297407977384041,0.125994687648041,Cebpz
ENSMUSE00000146649,64.9801789774614,2.59461367237152,0.533029759985281,4.86767131434305,1.12920932538157e-06,2.11055978867044e-05,Plcb3
ENSMUSE00000147002,8.26856118682343,2.08095974745206,0.740050811183536,2.81191469018737,0.0049247563021452,0.0301327842236461,Sfxn4
ENSMUSE00000151494,26.4911337549794,1.19421869138715,0.564638529453718,2.11501452538591,0.0344287093378103,0.141626601918592,Phkg1
ENSMUSE00000154469,16.0133150662786,1.64210025156994,0.603702582725788,2.72004841217619,0.0065272359266351,0.038124357703968,4933402D24Rik
ENSMUSE00000181234,56.3856662317513,1.50759940809458,0.574758851093924,2.62301207754383,0.0087156182903082,0.047984174414013,Pnrc2
ENSMUSE00000182569,2.77939146655523,4.45747879033226,1.68262623011643,2.64911999501151,0.00807016721552451,0.045089018055465,Extl1
ENSMUSE00000198560,45.9311044934701,1.17549962977439,0.448022641326926,2.62375050129802,0.00869674661874338,0.0479769059179315,Qpctl
ENSMUSE00000219302,34.9134361300527,2.59151833246221,0.521235524178038,4.97187588384138,6.63081528525321e-07,1.33029971245796e-05,Trip4
ENSMUSE00000219801,42.0682148556214,1.47723213056414,0.610567681866909,2.41944042312765,0.0155444068194158,0.0754180835338682,Trim42
ENSMUSE00000221782,1.58433162521852,4.36901585466086,1.89245821382905,2.30864587800908,0.0209632399123792,1,Paqr5
ENSMUSE00000222185,17.7906239736603,2.34767944885588,0.61519510398842,3.81615431207994,0.000135547752538941,0.00143612318436122,Tnfsf8
ENSMUSE00000226239,2550.77469814644,1.51166143589677,0.191999772865175,7.87324595929747,3.4555635374899e-15,2.58788573417223e-13,Angpt2
ENSMUSE00000240815,16.4918487434432,1.92802186775902,0.609401153257668,3.16379753706146,0.00155725084971686,0.0115358948447182,Tstd3
ENSMUSE00000245230,4.30435128514879,3.43671694505999,1.41716299233278,2.42506822691075,0.0153055100297435,0.0745104392988492,Hsp90aa1
ENSMUSE00000246501,3.17092877351392,2.66818923161839,1.3363835343229,1.99657445867161,0.0458714297381436,0.176605004491853,Lag3
ENSMUSE00000247114,47.207032097273,1.37616980162466,0.493167010791189,2.79047416293491,0.00526309006807879,0.0317937164665047,Slc25a29
ENSMUSE00000254484,47.165794785775,1.20406825011806,0.523660839060482,2.29932842081207,0.0214862971384781,0.0976452566300175,Slurp1
ENSMUSE00000259488,30.3497145563203,1.03559078708301,0.423482167834355,2.44541769581213,0.0144684467538062,0.0713567870122313,C2cd2
ENSMUSE00000273349,94.8946908140131,1.34122520356639,0.398842274610062,3.36279599467652,0.000771573599225245,0.00642038488122437,Cfap157
ENSMUSE00000274273,30.8130925912518,1.38160845079314,0.421992364974013,3.2740129098739,0.00106031766966639,0.00838893878446625,Lrrc34
ENSMUSE00000283485,20.413730779459,1.24219723017812,0.538825789791894,2.30537820147378,0.0211454012502637,0.096495750112848,Itih2
ENSMUSE00000288828,6.31494877825416,3.03029292867544,0.996571861321676,3.0407169279861,0.00236015607287546,0.0163775022535875,Abi1
ENSMUSE00000289096,12.35958624129,1.69097291662937,0.657327095150957,2.57249842445796,0.0100967415498779,0.0538211096088277,Lrrc46
ENSMUSE00000294713,42.6228992625956,2.07247927914028,0.575932753811289,3.59847441463513,0.000320089333174842,0.0029938894516114,Hnrnpab
ENSMUSE00000326613,417.24283906853,0.888789977441228,0.436196373560929,2.03759139532846,0.041590813288222,0.163698327031468,Lrrn3
ENSMUSE00000330981,499.013537557256,4.35906870285334,0.551228189683525,7.90792050267965,2.61723849235484e-15,2.00118081646208e-13,Tnc
ENSMUSE00000337750,52.4609009992671,3.77645967572988,0.525379471558356,7.1880609733919,6.57179151286311e-13,3.48815380590511e-11,Lurap1
ENSMUSE00000337960,4.03414956754974,5.2200435350134,1.49799774264096,3.48468050813647,0.00049272499037752,0.00435525872658675,Ccl3
ENSMUSE00000339896,182.174462308421,1.24494245084856,0.38410834898231,3.24112312098141,0.00119059749543429,0.00923917176371791,Ppm1e
ENSMUSE00000340228,12.3536816628558,3.86227131734206,0.857740942900975,4.50284127079142,6.70509628258654e-06,0.000106251482251886,Ddx28
ENSMUSE00000341513,4.21529107341938,3.60233453796896,1.48256918072928,2.42979186724828,0.0151074955974611,0.0737427918259418,Mepce
ENSMUSE00000345982,13.2173280077782,1.76147816314604,0.664667672768185,2.65016373642771,0.00804527699529412,0.0450355566483526,Tmem88
ENSMUSE00000346128,143.5211308089,0.615423934353835,0.296313814207611,2.0769329840378,0.0378077449478895,0.151981574728023,Hexb
ENSMUSE00000349659,21.9157069650105,1.94449407203049,0.556872978919792,3.49180898631922,0.000479761206209011,0.00425442743608218,Dnajb7
ENSMUSE00000350363,5.05875161957858,2.77277780460114,1.30176348409196,2.13001658018951,0.0331702445465058,0.137553555904293,Alas1
ENSMUSE00000351424,30.7313000040718,1.32653693197262,0.588378324174308,2.25456458450299,0.0241606725279619,0.10712603139527,Vps26b
ENSMUSE00000352119,2.59116546783865,3.43770682453911,1.50662989295744,2.28171951227589,0.0225059053321172,0.101225655656672,Taok2
ENSMUSE00000352917,80.1948533502475,2.15883963118857,0.414194692525626,5.21213735990836,1.8667723986062e-07,4.14022097492092e-06,Gla
ENSMUSE00000356165,19.782186414863,1.44148264524359,0.592215525383017,2.4340507525724,0.0149309013919018,0.0730772049324327,Kpnb1
ENSMUSE00000357642,40.3318285148718,5.46664364259981,0.739872381947569,7.38863049355882,1.48348789637335e-13,8.81546557551423e-12,Cdc23
ENSMUSE00000359588,16.1142019552754,2.55912966637356,0.72634285073298,3.52330812341726,0.000426195568030235,0.0038196904433136,Hdhd5
ENSMUSE00000359785,71.0289386607388,0.829278722209079,0.359605797055327,2.30607717951079,0.0211063201897017,0.0963978717436082,Myl6b
ENSMUSE00000367618,63.4479718209224,2.61924979812062,0.429639318833052,6.0963922139035,1.08489041075275e-09,3.62758157528152e-08,Nfkbil1
ENSMUSE00000371309,14.4697535709881,1.2043165345869,0.531944693741732,2.26398824681502,0.0235748376653253,0.105168206867673,Canx
ENSMUSE00000375949,13.4418888960678,1.87188464951837,0.738833448635347,2.53356781961592,0.0112907889225755,0.0588434156718017,Fam83c
ENSMUSE00000375995,224.306984594732,0.890324590586621,0.228143390846127,3.90247811818975,9.52128481034298e-05,0.00105906132366521,Angptl7
ENSMUSE00000376851,43.412403194864,2.02205598302621,0.624256473466651,3.23914299486112,0.00119889450288254,0.00928379071849691,Camk2n2
