gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Utrn,21.5727942649898,1.78202067006325,1.0096919103631,1.76491526947305,0.0775780070227567,0.215680125127538
Gtf3c6,1.64229825110255,-0.00904656839318558,2.19606339984163,-0.00411944773262828,0.996713165551285,NA
Actr6,1.51046281564668,1.56304836513551,2.22283638533022,0.703177424776279,0.481945186142784,NA
Pex7,2.06424446990272,1.75913869028507,1.97103242673315,0.892496067759128,0.372127099499918,NA
Amdhd1,4.12282458159019,1.31892015057924,1.56926669905771,0.840469087486023,0.400645426794518,NA
Mcu,7.58578122527437,2.02665226025424,1.18329147433361,1.71272446748219,0.0867632416145488,0.22917396707607
Plek,5.49432445722689,1.01585703529181,1.48065081483367,0.686088188460508,0.492657498767108,0.615501132899792
Ap3d1,30.6038911747019,-1.67425772739016,0.736455926182245,-2.2733984042595,0.0230021822253851,0.0959677375814003
Nmrk2,12.9909327201253,-3.03595816017374,1.12704783947656,-2.69372608139131,0.00706582072254948,0.0391887571288221
4930404N11Rik,2.61932455550608,-2.53047024747508,1.94647348293924,-1.30002811220114,0.193591334250624,NA
Rars,2.07594064231593,4.93044483571241,2.08935819480977,2.35978916777423,0.0182853237760423,NA
Ppm1m,12.2481716383865,2.00287893881252,0.75910956979277,2.63845829181061,0.00832839445187608,0.0444567147514609
Lyrm7,1.2776761923889,2.49087478610883,1.87008012028982,1.33196153420571,0.182872828835544,NA
4921536K21Rik,1.01532951869489,1.29971190490097,2.53710454868325,0.512281571358783,0.608453960953965,NA
Ddx56,1.2384723073425,2.39023791187764,2.49232268274257,0.959040307432183,0.337538439831831,NA
Pgam2,167.506294604231,-0.553109405447949,0.382156329522217,-1.44733807271873,0.147802260820669,0.304818692725981
Epx,5.23661127164056,1.58129992601706,1.07760002575857,1.46742751319435,0.142259794575305,0.298615134989042
Rad51c,1.02407283408689,-0.317735333660838,2.37357784827939,-0.133863455917894,0.893510548094288,NA
Zswim7,3.83444352573616,1.28180129088373,1.43067902214871,0.895939110757789,0.370285284178647,NA
Pctp,2.31220994988591,2.63889466010641,1.83518074003741,1.43794810098793,0.15044878027738,NA
Fam84a,1.05538351994669,1.95884561197653,2.47453793305247,0.791600559365923,0.428593620670008,NA
Ifrd1,5.74355432006029,1.49659159019875,1.21888225217586,1.22783934832683,0.219507281346836,0.37634147068201
Mmp28,0.60323235471109,1.28535252037828,3.75179042135993,0.342597100589744,0.731901583604799,NA
Vmo1,2.28644961365946,5.7221682160611,1.99144191268394,2.87337942403206,0.00406106063503876,NA
Pipox,3.10583527274273,0.0139322567797706,1.47285057249441,0.0094593823976149,0.992452617386907,NA
Cryba1,35.1280151930168,0.0259447067187777,0.616801312999529,0.0420633130506931,0.96644822621588,0.979182739206044
