#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	3.82393092451178E-6
15.0	1.1471792773535338E-5
16.0	1.1471792773535338E-5
17.0	7.64786184902356E-6
18.0	7.64786184902356E-6
19.0	7.64786184902356E-6
20.0	1.9119654622558896E-5
21.0	3.059144739609424E-5
22.0	1.1471792773535338E-5
23.0	7.265468756572381E-5
24.0	1.1854185865986518E-4
25.0	2.6385123379131276E-4
26.0	2.8297088841387167E-4
27.0	6.118289479218847E-4
28.0	0.0013995587183713112
29.0	0.0013766151328242408
30.0	0.0037321565823234966
31.0	0.0035524318288714433
32.0	0.004829624757658378
33.0	0.008427943757623962
34.0	0.010083705847937562
35.0	0.017567138667207115
36.0	0.018431347056146775
37.0	0.02544061244077687
38.0	0.03205983687110676
39.0	0.037929570840232345
40.0	0.04664813334811919
41.0	0.04829624757658378
42.0	0.052406973320433946
43.0	0.05559995564240127
44.0	0.05569937784643858
45.0	0.055695553915514076
46.0	0.053795060246031715
47.0	0.051026534256685185
48.0	0.048475972330035824
49.0	0.0440822756977718
50.0	0.03984536023341274
51.0	0.039145580874227086
52.0	0.027819097475823194
53.0	0.03357028958628891
54.0	0.02457640405183721
55.0	0.0235018794620494
56.0	0.020993380775569667
57.0	0.014764197299539981
58.0	0.01643907904447614
59.0	0.009403046143374467
60.0	0.008244395073247398
61.0	0.0059615083113138635
62.0	0.004290450497302217
63.0	0.0060265151370305645
64.0	0.0027302866801014103
65.0	0.0033535874207968313
66.0	0.0018546064983882133
67.0	0.0014148544420693587
68.0	0.0038889377502284795
69.0	0.001093644244410369
70.0	0.006309486025444436
71.0	0.0022408235217639028
72.0	6.194768097709082E-4
73.0	0.005277024675826257
74.0	4.6651957279043713E-4
75.0	0.002592625166818987
76.0	9.253912837318507E-4
77.0	3.63273437828619E-4
78.0	0.003908057404851039
79.0	2.064922699236361E-4
80.0	0.002217879936216832
81.0	6.156528788463965E-4
82.0	1.8354868437656544E-4
83.0	0.00163281850476653
84.0	1.7590082252754184E-4
85.0	0.0023211260711786504
86.0	3.8621702337568974E-4
87.0	9.942220403730628E-5
88.0	0.0013727912018997289
89.0	3.82393092451178E-5
90.0	9.942220403730626E-4
91.0	8.795041126377093E-5
92.0	3.82393092451178E-6
93.0	2.6767516471582457E-5
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
