#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	2.2902791392214883E-6
6.0	0.0
7.0	0.0
8.0	2.2902791392214883E-6
9.0	4.5805582784429765E-6
10.0	6.870837417664465E-6
11.0	1.3741674835328929E-5
12.0	9.161116556885953E-6
13.0	9.161116556885953E-6
14.0	1.8322233113771906E-5
15.0	2.2902791392214882E-5
16.0	3.435418708832233E-5
17.0	5.267642020209423E-5
18.0	8.015976987275209E-5
19.0	7.557921159430912E-5
20.0	1.2138479437873887E-4
21.0	1.6948065630239016E-4
22.0	2.9086545068112904E-4
23.0	3.80186337110767E-4
24.0	5.427961559954927E-4
25.0	9.871103090044616E-4
26.0	9.413047262200316E-4
27.0	0.001454327253405645
28.0	0.0025674029150672883
29.0	0.0026315307309654904
30.0	0.004021730168472933
31.0	0.004873714008263327
32.0	0.0063165898659728655
33.0	0.009472594519820077
34.0	0.010771182791758658
35.0	0.0150814881317735
36.0	0.017866467565066834
37.0	0.021526333629542767
38.0	0.02753602609085995
39.0	0.031069926802678706
40.0	0.0371231345676411
41.0	0.04052419908938502
42.0	0.04382220104986396
43.0	0.04814624806471413
44.0	0.048911201297214095
45.0	0.05083732605329937
46.0	0.04945857801148804
47.0	0.048375275978636285
48.0	0.050452559157910165
49.0	0.044587154282363935
50.0	0.04414284012935497
51.0	0.042805317112049615
52.0	0.031947103713000545
53.0	0.036990298377566254
54.0	0.029081964509834458
55.0	0.029704920435702702
56.0	0.025367131746017204
57.0	0.01938950319264912
58.0	0.020781992909295784
59.0	0.01327903844920619
60.0	0.013368359335635828
61.0	0.009534432056579055
62.0	0.007441116923330615
63.0	0.009271049955568586
64.0	0.004729426422492374
65.0	0.006314299586833644
66.0	0.0037262841595133616
67.0	0.0029430086938996122
68.0	0.005304286486436967
69.0	0.001809320519984976
70.0	0.0051187738761600265
71.0	0.001978801176287366
72.0	0.0010077228212574548
73.0	0.0029040739485328474
74.0	7.237282079939904E-4
75.0	0.001552809256392169
76.0	7.924365821706349E-4
77.0	4.488947112874118E-4
78.0	0.0019123830812499427
79.0	2.4735014703592073E-4
80.0	0.0010100131003966764
81.0	3.4812242916166625E-4
82.0	1.6719037716316865E-4
83.0	6.710517877918959E-4
84.0	7.099865331586614E-5
85.0	8.72596352043387E-4
86.0	1.2825563179640336E-4
87.0	5.9547257619758694E-5
88.0	4.6034610698351914E-4
89.0	3.664446622754381E-5
90.0	3.275099169086728E-4
91.0	2.7483349670657864E-5
92.0	2.2902791392214883E-6
93.0	6.870837417664465E-6
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
