Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
337-11_S22_L003_R2_001	0.0136459818786	0.0246631923564	0.0121986807703	0.0164815105807	0.0245745820844	0.0157135548905	0.0189625981949	0.0150342094723	0.0194056495546	0.0216209063531	0.0166587311245	0.0209415609349	0.00765002014407	0.00832936556227	0.0131733937616	0.0196419436131	0.0282962135059	0.035769013106	0.0409379456358	0.0633858811937	0.0766774219846	0.0949606747613	0.103555871139	0.0984164753669	0.084268368614	0.062942829834	0.0563265961959	0.0402586002176	0.0268784491548	0.0228614501603	0.016422437066	0.0127894159165	0.01066276939	0.00986527694254	0.0141776435102	0.0110762839924	0.00921546828166	0.0132029305189	0.00859519637808	0.00835890231958
337-11_S22_L004_R1_001	0.016184315364	0.00218624897975	9.10937074896e-05	0.000303645691632	0.00255062380971	0.00917009988729	9.10937074896e-05	0.0	0.0	0.0	0.0	3.03645691632e-05	3.03645691632e-05	6.07291383264e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00261135294804	0.00273281122469	0.00182187414979	0.00980775583971	0.00136640561234	0.00212551984142	0.00649801780093	0.000425103968285	0.0	0.0	0.000121458276653	0.000121458276653	0.000242916553306	0.00075911422908	3.03645691632e-05	9.10937074896e-05	0.0	0.0	0.0	0.00188260328812
337-11_S22_L004_R2_001	0.02213577092	0.0151822845816	0.00707494461503	0.0211944692759	0.0066802052159	0.0161539507948	0.0182794706362	0.014696451475	0.0109008803296	0.0163361382098	0.0119636402503	0.00986848497804	0.00604254926348	0.00962556842473	0.0179454603755	0.0281479556143	0.0339779528936	0.0376520657624	0.0594234618524	0.0740895487582	0.0954965700183	0.110071563217	0.116539216448	0.0946159975125	0.0845653251195	0.0659518442225	0.0570853900268	0.0406581581095	0.0261438940495	0.0200102510785	0.0153644719966	0.0155770239807	0.0146357223367	0.00783405884411	0.0070142154767	0.00768223599829	0.00646765323176	0.0102632243772	0.0061032784018	0.0119940048195
337-12_S3_L001_R1_001	0.0128009686302	0.00125534360876	0.00535731145711	0.0	0.0	0.002775900656	0.000123766271286	0.000318256126165	0.000229851646675	1.76808958981e-05	0.0	0.000176808958981	1.76808958981e-05	0.000159128063083	0.0	0.0	0.0	0.0	0.0	0.000106085375388	5.30426876942e-05	0.0	0.00624135625202	0.00891117153263	0.00606454729304	0.0120053283148	0.00224547377905	0.00266981528061	0.00102549196209	7.07235835923e-05	0.000106085375388	0.000229851646675	0.0	0.0	5.30426876942e-05	0.0	0.0	0.0	0.000106085375388	0.0
337-12_S3_L001_R2_001	0.00312951857396	0.0082746592803	0.00212170750777	0.00304111409447	0.00627671804381	0.00387211620168	0.00487992726787	0.00442022397452	0.00406660605656	0.00710772015102	0.00528658787352	0.00762046613207	0.00495065085146	0.00753206165258	0.0123059035451	0.0193605810084	0.0304288218406	0.0531487730696	0.0732696326016	0.105165968802	0.124031484725	0.147971417771	0.162469752407	0.159163424874	0.141482528976	0.112963243893	0.0998617000323	0.0550936716184	0.0392692697896	0.0277059638723	0.0194666663838	0.0137734179046	0.0114925823337	0.00988362080702	0.00873436257365	0.006418165211	0.0045793520376	0.00383675440988	0.00373066903449	0.0027051770724
337-12_S3_L002_R1_001	0.0196319529301	0.00399943971319	0.000529606172067	0.000109573690772	0.00116878603491	0.00149750710722	0.000109573690772	1.82622817954e-05	7.30491271816e-05	0.000328721072317	0.000200885099749	0.000584393017453	0.0	0.000292196508727	7.30491271816e-05	0.0	0.0	0.0	0.0	0.0	0.00023740966334	0.0019905887157	0.00166186764338	0.0121809419575	0.00290370280547	0.00330547300497	0.00690314251866	0.00135140885286	0.000219147381545	0.0	0.000292196508727	5.47868453862e-05	5.47868453862e-05	0.0	0.0	0.0	0.0	3.65245635908e-05	0.0	0.000931376371566
337-12_S3_L002_R2_001	0.00787104345382	0.00193580187031	0.000712228990021	0.00173491677056	0.00177144133415	0.00326894844138	0.00328721072317	0.00485776695758	0.0039629151496	0.00379855461345	0.00504038977553	0.00465688185783	0.00533258628426	0.00852848559846	0.0146463499999	0.0291100771819	0.0417293139025	0.0570878928924	0.0919140642763	0.110906837344	0.139231636408	0.156398181296	0.168177353054	0.148216679052	0.133990361533	0.104222842206	0.0921514739396	0.0524127487528	0.03356607394	0.0218416890273	0.0170752334787	0.0163082176433	0.0142445798004	0.00865632157102	0.00706750305482	0.00525953715708	0.00542389769324	0.00394465286781	0.00261150629674	0.00363419407729
337-12_S3_L003_R1_001	0.0109528620163	0.000281745646722	0.000774800528484	0.0	0.0	0.0321542219321	0.0	0.0	0.0	0.0	0.0	0.000228918337961	0.00121502810149	1.76091029201e-05	0.000246527440881	0.0	0.0	0.0	0.0	0.000105654617521	7.04364116804e-05	0.000369791161322	0.00331051134898	0.00561730383151	0.0037683480249	0.00510663984683	0.00119741899857	0.0027118018497	0.000686755013884	0.0	0.0	0.0	0.0	0.000299354749642	0.0	0.0	0.0	0.0	0.0	0.0
337-12_S3_L003_R2_001	0.0131716089842	0.0239307708684	0.0119565808827	0.0158481926281	0.0246175258823	0.0147212100412	0.0185952126836	0.0146683827324	0.0191410948741	0.0210780961954	0.0164292930245	0.0199687227114	0.00725495040308	0.00781844169652	0.0140344550273	0.02116614171	0.029301547259	0.0380180532045	0.042966211125	0.0658228267153	0.0796635816105	0.0975720392803	0.107151391269	0.10058319588	0.0879046417771	0.0643964893788	0.0596948588991	0.0424203289345	0.0281745646722	0.0234553250896	0.0164997294361	0.013224436293	0.0108119891929	0.00996675225278	0.0128898633375	0.00910390620969	0.00926238813597	0.0117628807506	0.00792409631404	0.00723734130016
337-12_S3_L004_R1_001	0.0172633340314	0.00198429126798	9.01950576355e-05	0.000198429126798	0.00243526655616	0.0112022261583	0.000144312092217	0.0	0.0	0.0	0.0	0.0	3.60780230542e-05	5.41170345813e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0025254616138	0.00290428085586	0.00223683742936	0.0106249777895	0.00128076981842	0.0025254616138	0.00616934194227	0.000847833541774	3.60780230542e-05	1.80390115271e-05	1.80390115271e-05	0.0	9.01950576355e-05	0.000865872553301	7.21560461084e-05	5.41170345813e-05	1.80390115271e-05	0.0	0.0	0.00147919894522
337-12_S3_L004_R2_001	0.0215205407518	0.0143951311986	0.00784697001429	0.020600551164	0.00716148757626	0.0161268763052	0.0173896071121	0.0136916097491	0.0110218360431	0.0156939400286	0.0114728113312	0.00919989587883	0.00568228863104	0.009650871167	0.0170288268816	0.0278341947863	0.0334623663828	0.0375211439764	0.0600157913507	0.0750422879528	0.0976632084078	0.111300701122	0.12060883107	0.0980600666614	0.0866233333532	0.0668525767195	0.0564621060799	0.0403171907631	0.0246954067806	0.019301742334	0.014990418579	0.0158382521208	0.0144492482332	0.00734187769153	0.0072516826339	0.00692698042641	0.00631365403449	0.00992145633991	0.00629561502296	0.0112743822044
337-13_S17_L001_R1_001	0.0133216210356	0.001519916494	0.00511854231068	0.0	0.0	0.00223517131471	0.000178813705176	0.000648199681265	0.000312923984059	2.23517131471e-05	0.0	6.70551394412e-05	2.23517131471e-05	6.70551394412e-05	0.0	0.0	0.0	0.0	0.0	0.000111758565735	2.23517131471e-05	2.23517131471e-05	0.00599025912341	0.00840424414329	0.00536441115529	0.0113546702787	0.00178813705176	0.00259279872506	0.000871716812735	2.23517131471e-05	8.94068525882e-05	0.000134110278882	0.0	0.0	2.23517131471e-05	0.0	0.0	0.0	0.000178813705176	0.0
337-13_S17_L001_R2_001	0.00375508780871	0.00903009211141	0.00223517131471	0.00288337099597	0.00592320398397	0.00377743952185	0.00502913545809	0.00429152892423	0.00404566007962	0.00688432764929	0.005319707729	0.00726430677279	0.00536441115529	0.0071748999202	0.0114217254181	0.0179484256571	0.0271349797605	0.0497325617522	0.0690220901981	0.100605060875	0.119313444779	0.143252129559	0.159032439041	0.153846841591	0.136971298165	0.109076360158	0.0961347182455	0.0520571399195	0.0360533133062	0.0251233255773	0.0185295701989	0.0133439727488	0.0109076360158	0.00941007123491	0.00811367187238	0.00619142454173	0.00476091490032	0.00395625322703	0.00395625322703	0.00263750215135
337-13_S17_L002_R1_001	0.0179553915974	0.00420576740119	0.000531498078172	0.000115543060472	0.00122475644101	0.00147895117404	6.93258362833e-05	0.0	0.0	0.000346629181417	0.000161760284661	0.00062393252655	0.0	0.000439063629794	0.000138651672567	0.0	0.0	0.0	0.0	0.0	0.000184868896756	0.00159449423452	0.00157138562242	0.0117622835561	0.00231086120944	0.00314277124484	0.00614689081712	0.00117853921682	0.000138651672567	0.0	0.000184868896756	6.93258362833e-05	2.31086120944e-05	0.0	0.0	0.0	0.0	2.31086120944e-05	0.0	0.000878127259589
337-13_S17_L002_R2_001	0.00732543003394	0.00184868896756	0.00062393252655	0.00131719088938	0.00147895117404	0.00365116071092	0.00263438177877	0.00432131046166	0.00390535544396	0.00385913821977	0.00538430661801	0.00464483103098	0.00549984967848	0.00829599174191	0.0142349050502	0.027152619211	0.0399778989234	0.0535195456107	0.0877896173468	0.10482066446	0.131488002817	0.14729429349	0.160720397117	0.140361709862	0.126427216769	0.0985351219707	0.0873043364928	0.0500532537966	0.031797450242	0.0216527695325	0.0164071145871	0.0157600734484	0.0137727328083	0.00855018647495	0.00711745252509	0.00510700327287	0.00545363245429	0.00392846405606	0.00263438177877	0.00360494348673
337-13_S17_L003_R1_001	0.0115348729494	0.00028948522846	0.000957528063366	0.0	0.0	0.0297947104368	0.0	0.0	0.0	0.0	0.0	0.000111340472484	0.000935259968869	2.22680944969e-05	0.000200412850472	0.0	0.0	0.0	0.0	0.000178144755975	8.90723779875e-05	0.000267217133963	0.00276124371761	0.0064354793096	0.00376330796997	0.00534434267925	0.00109113663035	0.00256083086714	0.000757115212894	0.0	4.45361889938e-05	0.0	0.0	0.00028948522846	0.0	0.0	0.0	0.0	4.45361889938e-05	2.22680944969e-05
337-13_S17_L003_R2_001	0.0126260095797	0.0239604696786	0.0121806476898	0.0158103470928	0.0243167591906	0.0144965295175	0.018014888448	0.0144965295175	0.0185047865269	0.0208206683546	0.0164783899277	0.0194623145903	0.00670269644356	0.0085732163813	0.0141625081	0.0210210812051	0.0293938847359	0.0379671011172	0.0440240228203	0.0679622244045	0.0806550382677	0.100451374275	0.108980054468	0.103168081804	0.0888496970426	0.0669824282466	0.060546948937	0.0437790737809	0.0287926461845	0.0240495420566	0.0174359179911	0.0130268352807	0.0110895110594	0.0103546639411	0.0131827119422	0.00924125921621	0.00879589732627	0.0114458005714	0.00757115212894	0.00723713071149
337-13_S17_L004_R1_001	0.0172721120732	0.00207905052732	0.000137080254549	0.000297007218189	0.00253598470915	0.0106465664366	0.000114233545457	0.0	0.0	2.28467090915e-05	0.0	0.0	6.85401272744e-05	6.85401272744e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00189627685459	0.00281014521825	0.00196481698187	0.0096641579457	0.0010737953273	0.00278729850916	0.00548321018196	0.000571167727287	0.0	0.0	6.85401272744e-05	6.85401272744e-05	9.13868363659e-05	0.000731094690927	9.13868363659e-05	2.28467090915e-05	0.0	0.0	0.0	0.0015992696364
337-13_S17_L004_R2_001	0.0206991184369	0.0142563464731	0.00790496134565	0.0206534250187	0.00687685943654	0.0158784628186	0.0171578785277	0.0143477333095	0.0112177341639	0.0156728424368	0.0120630624003	0.00961846452751	0.00662554563653	0.00968700465479	0.0168380246004	0.0283299192734	0.0341101366736	0.0362348806191	0.0579849476742	0.0744802716382	0.0950880032387	0.108796028694	0.11768339853	0.0973269807297	0.0868403412567	0.0660498359835	0.0570482326014	0.0408727625647	0.0254283872188	0.0200137171641	0.0155814556004	0.0166552509277	0.0147818207822	0.0080420416002	0.00747087387291	0.00767649425474	0.00660269892744	0.0102810190912	0.00625999829107	0.0118117486003
337-14_S4_L001_R1_001	0.0144255222618	0.0011958982186	0.00568051653834	0.0	0.0	0.00250391189519	7.47436386623e-05	0.000336346373981	0.000149487277325	0.0	0.0	0.000224230915987	7.47436386623e-05	0.000224230915987	0.0	0.0	0.0	0.0	0.0	0.000112115457994	3.73718193312e-05	0.0	0.00586737563499	0.00810968479486	0.00590474745433	0.0118094949087	0.00220493734054	0.00280288644984	0.00063532092863	0.000112115457994	0.000112115457994	3.73718193312e-05	0.0	0.0	3.73718193312e-05	0.0	0.0	0.0	0.000112115457994	0.0
337-14_S4_L001_R2_001	0.00310186100449	0.00881974936216	0.00171910368923	0.00265339917251	0.00601686291232	0.00377455375245	0.00508256742904	0.00377455375245	0.0034755791978	0.00687641475694	0.00519468288703	0.00825917207219	0.00534417016436	0.00781071024021	0.0132669958626	0.0198070642455	0.029224762717	0.0510499052064	0.0708943412712	0.100866540375	0.119851424595	0.144105735341	0.158792860338	0.154121382922	0.137154576945	0.109349943363	0.0958213447651	0.0541143943915	0.0374839347892	0.0271693126538	0.0195080896909	0.0147618686358	0.0115852639927	0.0101651348581	0.00881974936216	0.00687641475694	0.00478359287439	0.00429775922308	0.00384929739111	0.00306448918516
337-14_S4_L002_R1_001	0.017419927238	0.00374663623523	0.000733877200714	3.86251158271e-05	0.00119737859064	0.00146775440143	3.86251158271e-05	0.0	0.000154500463308	0.000231750694962	7.72502316541e-05	0.000231750694962	0.0	0.000502126505752	0.000154500463308	0.0	0.0	0.0	0.0	0.0	0.000193125579135	0.00181538044387	0.00139050416977	0.0113171589373	0.00196988090718	0.00332175996113	0.00633451899564	0.00115875347481	0.000154500463308	0.0	0.000154500463308	7.72502316541e-05	0.0	0.0	0.0	0.0	0.0	0.000115875347481	0.0	0.000618001853233
337-14_S4_L002_R2_001	0.00691389573304	0.00108150324316	0.000270375810789	0.000849752548195	0.00119737859064	0.00274238322372	0.00231750694962	0.00405563716184	0.00401701204601	0.00347626042444	0.00517576552083	0.00444188832011	0.00567789202658	0.00954040360929	0.0143299179718	0.0292778377969	0.0419082506724	0.0558132923701	0.090228270572	0.107918573621	0.13541965609	0.151410454042	0.163577365528	0.142719802981	0.13005076499	0.10135230393	0.0890695170972	0.0505602766176	0.0337583512329	0.0224798174114	0.0166087998056	0.0164929244582	0.014291292856	0.0084202752503	0.0065662696906	0.00540751621579	0.00478951436256	0.00336038507695	0.00208575625466	0.00305138415034
337-14_S4_L003_R1_001	0.0116238046607	0.000445641073252	0.00103982917092	0.0	0.0	0.0295608578591	0.0	0.0	0.0	0.0	0.0	0.000148547024417	0.00107696592703	3.71367561044e-05	0.000408504317148	0.0	0.0	0.0	0.0	0.0	0.000185683780522	0.000519914585461	0.00289666697614	0.00560765017176	0.0034537183177	0.00493918856188	0.00107696592703	0.00289666697614	0.000705598365983	0.0	0.0	0.0	0.0	0.000185683780522	0.0	0.0	0.0	0.0	3.71367561044e-05	0.0
337-14_S4_L003_R2_001	0.0130350013926	0.0243245752484	0.0124036765389	0.0161544889054	0.0248816265899	0.0145576083929	0.0186055148083	0.0147432921734	0.0187911985888	0.0209451304429	0.0161916256615	0.0202395320769	0.00753876148918	0.00883854795284	0.0124779500511	0.0191625661498	0.0279639773466	0.0353170550552	0.0402562436171	0.0623897502553	0.0754247516479	0.0931389843097	0.101420480921	0.0964070188469	0.0822950515272	0.0603100919135	0.0560022282054	0.0397363290317	0.0263670968341	0.0212793612478	0.015671711076	0.0127007705877	0.0102868814409	0.0101011976604	0.0126264970755	0.0100269241482	0.00872713768452	0.0122922662705	0.00820722309906	0.00716739392814
337-14_S4_L004_R1_001	0.016457944796	0.00202383079858	0.000114556460297	0.000229112920594	0.00271116956036	0.0101955249664	7.63709735313e-05	0.0	0.0	3.81854867657e-05	0.0	0.0	3.81854867657e-05	3.81854867657e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00240568566624	0.00358943575597	0.00168016141769	0.00916451682376	0.00141286301033	0.00232931469271	0.00561326655455	0.000610967788251	0.0	0.0	7.63709735313e-05	3.81854867657e-05	0.0	0.000534596814719	3.81854867657e-05	0.0	0.0	0.0	0.0	0.00175653239122
337-14_S4_L004_R2_001	0.0193218563034	0.0132503639077	0.00694975859135	0.0190927433828	0.00660608921046	0.0156560495739	0.0164961302828	0.0140904446165	0.0106155653209	0.0140522591298	0.0115320170032	0.00954637169142	0.00595693593545	0.00931725877082	0.015808791521	0.0258515745404	0.0313884701214	0.0337559703009	0.0566290768735	0.070566779543	0.0921797650523	0.105773798341	0.11321996826	0.0916833537244	0.0806859335359	0.0624332708619	0.0536887943925	0.0374599625171	0.0231785904668	0.0186345175416	0.014663226918	0.0149305253254	0.0135940332886	0.00763709735313	0.00687338761782	0.00759891186637	0.00660608921046	0.00966092815172	0.00588056496191	0.0117993154106
337-15_S21_L001_R1_001	0.012534506217	0.00100741008235	0.00536639601562	0.0	0.0	0.00255727174751	0.00017435943733	0.000406838687104	0.000135612895701	0.0	0.0	0.000116239624887	1.93732708145e-05	0.000193732708145	0.0	0.0	0.0	0.0	0.0	5.81198124435e-05	5.81198124435e-05	3.8746541629e-05	0.00563762180702	0.00831113317942	0.00540514255724	0.0109458980102	0.00197607362308	0.00247977866426	0.00123988933213	7.7493083258e-05	7.7493083258e-05	7.7493083258e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.68663540725e-05	0.0
337-15_S21_L001_R2_001	0.00315784314276	0.00809802720046	0.00176296764412	0.00275100445566	0.00540514255724	0.00348718874661	0.00422337303756	0.00418462649593	0.00368092145475	0.00670315170182	0.00476582462037	0.00740058945114	0.00461083845385	0.0069550042224	0.0105778058647	0.0181140082116	0.0284399615557	0.0501380248679	0.069763148203	0.0990361604037	0.11868065701	0.141831715633	0.155974203328	0.151847696644	0.136077854201	0.107599146104	0.0961689163232	0.0526952966154	0.036557362027	0.0263282750369	0.019005178669	0.0132125706955	0.0110621376351	0.00972538194888	0.00813677374209	0.00623819320227	0.00447522555815	0.0037390412672	0.00364217491313	0.00251852520588
337-15_S21_L002_R1_001	0.0196721573933	0.00442273324915	0.000660408132226	6.00371029296e-05	0.00100061838216	0.00158097704381	8.00494705728e-05	0.0	0.000160098941146	0.000400247352864	0.000140086573502	0.000540333926366	0.0	0.000300185514648	0.000180111308789	0.0	0.0	0.0	0.0	0.0	0.000220136044075	0.00204126149961	0.00164101414674	0.0111268764096	0.00282174383769	0.00346213960227	0.00652403185168	0.0010206307498	0.000140086573502	0.0	0.000240148411718	0.000160098941146	8.00494705728e-05	2.00123676432e-05	0.0	0.0	0.0	6.00371029296e-05	0.0	0.00100061838216
337-15_S21_L002_R2_001	0.00794490995435	0.00166102651439	0.000640395764583	0.00154095230853	0.00172106361732	0.00330204066113	0.00294181804355	0.00422260957272	0.00336207776406	0.00342211486699	0.00462285692558	0.00490303007258	0.00564348767538	0.008525268616	0.0137685089385	0.0266364613331	0.0386638942867	0.0520321558723	0.0889749865417	0.106886055582	0.133242343768	0.149632472868	0.163020746822	0.143188490487	0.129620105225	0.101222555539	0.0871138363509	0.0502510551521	0.0328603076701	0.0217734559958	0.0167303393497	0.0160098941146	0.0137084718356	0.0081050088955	0.00650401948404	0.00512316611666	0.00504311664609	0.00388239932278	0.00248153358776	0.00350216433756
337-15_S21_L003_R1_001	0.0102835342095	0.000405167389119	0.000868215833826	0.0	0.0	0.0299823867948	0.0	0.0	0.0	0.0	0.0	0.000135055796373	0.00106115268579	1.92936851961e-05	0.000289405277942	0.0	0.0	0.0	0.0	3.85873703923e-05	5.78810555884e-05	0.000308698963138	0.00326063279815	0.00592316135521	0.00310628331658	0.00482342129903	0.000868215833826	0.00252747276069	0.000559516870688	0.0	1.92936851961e-05	0.0	0.0	0.000192936851961	0.0	0.0	0.0	0.0	0.0	0.0
