#Coverage	Number of genomic locations
0.0	2.413254978E9
1.0	1.32684111E8
2.0	6.5183868E7
3.0	3.8269193E7
4.0	2.3681845E7
5.0	1.5107686E7
6.0	9918848.0
7.0	6710168.0
8.0	4677885.0
9.0	3344968.0
10.0	2463373.0
11.0	1852452.0
12.0	1425178.0
13.0	1116989.0
14.0	887123.0
15.0	712022.0
16.0	579649.0
17.0	479288.0
18.0	397602.0
19.0	332620.0
20.0	280344.0
21.0	236250.0
22.0	202606.0
23.0	173426.0
24.0	149119.0
25.0	128704.0
26.0	112174.0
27.0	99020.0
28.0	86298.0
29.0	75701.0
30.0	66756.0
31.0	59760.0
32.0	52980.0
33.0	48000.0
34.0	43226.0
35.0	38661.0
36.0	35085.0
37.0	31761.0
38.0	28612.0
39.0	26026.0
40.0	24329.0
41.0	21814.0
42.0	20451.0
43.0	18437.0
44.0	17204.0
45.0	15601.0
46.0	14323.0
47.0	13874.0
48.0	12841.0
49.0	11747.0
50.0	10919.0
51.0	9938.0
52.0	9355.0
53.0	8912.0
54.0	8321.0
55.0	8039.0
56.0	7633.0
57.0	6784.0
58.0	6461.0
59.0	5911.0
60.0	5649.0
61.0	5259.0
62.0	5164.0
63.0	4668.0
64.0	4278.0
65.0	4145.0
66.0	3900.0
67.0	3760.0
68.0	3557.0
69.0	3488.0
70.0	3248.0
71.0	3259.0
72.0	3036.0
73.0	2995.0
74.0	2846.0
75.0	2616.0
76.0	2443.0
77.0	2475.0
78.0	2431.0
79.0	2194.0
80.0	2198.0
81.0	2091.0
82.0	2026.0
83.0	1992.0
84.0	1834.0
85.0	1828.0
86.0	1747.0
87.0	1790.0
88.0	1697.0
89.0	1552.0
90.0	1522.0
91.0	1495.0
92.0	1351.0
93.0	1345.0
94.0	1310.0
95.0	1357.0
96.0	1270.0
97.0	1278.0
98.0	1306.0
99.0	1205.0
100.0	1113.0
101.0	1069.0
102.0	1077.0
103.0	984.0
104.0	1021.0
105.0	950.0
106.0	985.0
107.0	962.0
108.0	972.0
109.0	893.0
110.0	915.0
111.0	905.0
112.0	856.0
113.0	812.0
114.0	813.0
115.0	805.0
116.0	806.0
117.0	776.0
118.0	759.0
119.0	755.0
120.0	824.0
121.0	762.0
122.0	818.0
123.0	777.0
124.0	777.0
125.0	774.0
126.0	727.0
127.0	755.0
128.0	727.0
129.0	752.0
130.0	717.0
131.0	698.0
132.0	711.0
133.0	724.0
134.0	652.0
135.0	729.0
136.0	680.0
137.0	657.0
138.0	611.0
139.0	636.0
140.0	631.0
141.0	620.0
142.0	603.0
143.0	641.0
144.0	593.0
145.0	623.0
146.0	554.0
147.0	570.0
148.0	534.0
149.0	654.0
150.0	589.0
151.0	602.0
152.0	574.0
153.0	502.0
154.0	495.0
155.0	545.0
156.0	502.0
157.0	548.0
158.0	532.0
159.0	540.0
160.0	575.0
161.0	520.0
162.0	508.0
163.0	473.0
164.0	474.0
165.0	498.0
166.0	487.0
167.0	458.0
168.0	472.0
169.0	471.0
170.0	470.0
171.0	490.0
172.0	461.0
173.0	457.0
174.0	426.0
175.0	434.0
176.0	445.0
177.0	397.0
178.0	399.0
179.0	458.0
180.0	422.0
181.0	384.0
182.0	399.0
183.0	420.0
184.0	396.0
185.0	390.0
186.0	400.0
187.0	398.0
188.0	347.0
189.0	383.0
190.0	347.0
191.0	381.0
192.0	363.0
193.0	353.0
194.0	358.0
195.0	371.0
196.0	351.0
197.0	318.0
198.0	328.0
199.0	319.0
200.0	342.0
201.0	288.0
202.0	306.0
203.0	326.0
