#Coverage (X)	Coverage
1.0	11.457654559387422
2.0	6.589473410796586
3.0	4.197876745617634
4.0	2.7937797325669607
5.0	1.924892640329901
6.0	1.3705915139197486
7.0	1.0066688973727054
8.0	0.7604727770137458
9.0	0.5888411370182354
10.0	0.4661142329638466
11.0	0.375733056874509
12.0	0.30776657741360225
13.0	0.25547678460648626
14.0	0.21449444880153123
15.0	0.18194589846997644
16.0	0.15582180530118706
17.0	0.13455447861578307
18.0	0.11696939786450855
19.0	0.10238137714028994
20.0	0.09017754654263399
21.0	0.07989172282466939
22.0	0.07122370833758396
23.0	0.06379009249347689
24.0	0.05742709109479449
25.0	0.051955913730566294
26.0	0.04723376288804104
27.0	0.04311809788454468
28.0	0.03948505325169549
29.0	0.036318778905851445
30.0	0.03354130857913162
31.0	0.03109203037764985
32.0	0.028899435475011614
33.0	0.026955598829403016
34.0	0.025194478425675015
35.0	0.02360851612210979
36.0	0.02219004370692801
37.0	0.02090277476183644
38.0	0.019737463404695177
39.0	0.01868768888404304
40.0	0.017732794725134227
41.0	0.016840163510508432
42.0	0.016039807667027617
43.0	0.01528946030501288
44.0	0.014613006619939028
45.0	0.0139817917152385
46.0	0.013409390894025819
47.0	0.012883879903554885
48.0	0.012374842726856627
49.0	0.011903706328851626
50.0	0.011472708800042142
51.0	0.011072090598204909
