#Coverage (X)	Coverage
1.0	5.942980346311984
2.0	3.318653087380966
3.0	2.071789270875044
4.0	1.3519732792216246
5.0	0.9131845170619783
6.0	0.6388545716335159
7.0	0.461586942756
8.0	0.34405908627346093
9.0	0.26342703245904886
10.0	0.2067940232162755
11.0	0.1655769814275203
12.0	0.13490270348563627
13.0	0.11158400173997052
14.0	0.09344002209057578
15.0	0.07926358988071058
16.0	0.06788524778229998
17.0	0.05859394343232793
18.0	0.05101532867497838
19.0	0.04472889932385726
20.0	0.03951422180841746
21.0	0.0351091827085952
22.0	0.031361701939502495
23.0	0.028115223235261055
24.0	0.02536248197421287
25.0	0.02299381172120718
26.0	0.02096272623559514
27.0	0.01920035837157741
28.0	0.017650352276248782
29.0	0.016291134224658776
30.0	0.0150987089512995
31.0	0.014035689337603685
32.0	0.013077089487850913
33.0	0.012230907823862935
34.0	0.011463206087867661
35.0	0.010776038920340625
36.0	0.010159793539074258
37.0	0.009597482470169894
38.0	0.009097030755441438
39.0	0.008657667904714117
40.0	0.008246923260557537
41.0	0.007866778083410964
42.0	0.00753205513667865
43.0	0.007213218963585177
44.0	0.006929605198564559
45.0	0.00667057373918567
46.0	0.006435354095259527
47.0	0.006219249945715433
48.0	0.006018445529676342
49.0	0.005830445926576999
50.0	0.005654517336239451
51.0	0.005486293647678053
