#Coverage (X)	Coverage
1.0	9.824344203550979
2.0	5.038183385312806
3.0	3.1181694154013115
4.0	2.0803482059671268
5.0	1.4600854155356728
6.0	1.0652496690919833
7.0	0.8006477491836108
8.0	0.61640472597702
9.0	0.4841990316296716
10.0	0.3867567533516194
11.0	0.31312478624194284
12.0	0.2565328698085949
13.0	0.2123465056391467
14.0	0.17729503631380794
15.0	0.1491355649284145
16.0	0.12619715511992524
17.0	0.10741986923534341
18.0	0.09194189566711941
19.0	0.07911734350716415
20.0	0.06841945430474539
21.0	0.05937059753034646
22.0	0.05169768945137321
23.0	0.04516782189443802
24.0	0.039551682306978364
25.0	0.03471641616852139
26.0	0.030559254765520905
27.0	0.026917844810753877
28.0	0.023761770287237027
29.0	0.021040215533332685
30.0	0.018660134687706886
31.0	0.016596908754721085
32.0	0.014768498875568525
33.0	0.0131657692381566
34.0	0.011743297612056836
35.0	0.010479290132295205
36.0	0.009360978675928777
37.0	0.008361909746895435
38.0	0.007490081767031143
39.0	0.006710675918355946
40.0	0.00601440962874733
41.0	0.005396696647139265
42.0	0.0048494284816769095
43.0	0.004360534119598469
44.0	0.003916181427726428
45.0	0.0035123345051459864
46.0	0.003142242390310912
47.0	0.0028227091070647248
48.0	0.0025275012993830615
49.0	0.002266451889539667
50.0	0.0020321128058213844
51.0	0.0018169992865040285
