#Coverage	Number of genomic locations
0.0	2.457771467E9
1.0	1.30448616E8
2.0	5.2330704E7
3.0	2.8286208E7
4.0	1.6905496E7
5.0	1.0761397E7
6.0	7211825.0
7.0	5021613.0
8.0	3603316.0
9.0	2655826.0
10.0	2006867.0
11.0	1542434.0
12.0	1204316.0
13.0	955341.0
14.0	767497.0
15.0	625195.0
16.0	511782.0
17.0	421858.0
18.0	349538.0
19.0	291575.0
20.0	246630.0
21.0	209128.0
22.0	177974.0
23.0	153070.0
24.0	131787.0
25.0	113305.0
26.0	99248.0
27.0	86020.0
28.0	74177.0
29.0	64870.0
30.0	56234.0
31.0	49834.0
32.0	43683.0
33.0	38770.0
34.0	34451.0
35.0	30480.0
36.0	27230.0
37.0	23762.0
38.0	21243.0
39.0	18977.0
40.0	16836.0
41.0	14916.0
42.0	13325.0
43.0	12111.0
44.0	11007.0
45.0	10087.0
46.0	8709.0
47.0	8046.0
48.0	7115.0
49.0	6387.0
50.0	5863.0
51.0	5190.0
52.0	4626.0
53.0	3832.0
54.0	3525.0
55.0	3196.0
56.0	2807.0
57.0	2501.0
58.0	2085.0
59.0	1829.0
60.0	1657.0
61.0	1379.0
62.0	1297.0
63.0	1063.0
64.0	992.0
65.0	867.0
66.0	737.0
67.0	715.0
68.0	681.0
69.0	622.0
70.0	545.0
71.0	558.0
72.0	663.0
73.0	668.0
74.0	685.0
75.0	606.0
76.0	710.0
77.0	668.0
78.0	571.0
79.0	876.0
80.0	2177.0
81.0	914.0
82.0	244.0
83.0	28.0
84.0	9.0
