ID,count
ENSMUSE00001343744,1
ENSMUSE00000522066,0
ENSMUSE00001339323,1
ENSMUSE00000869502,16
ENSMUSE00001343235,4
ENSMUSE00001341983,0
ENSMUSE00001342074,0
ENSMUSE00001345089,0
ENSMUSE00001336948,0
ENSMUSE00001341225,49
ENSMUSE00001004195,1
ENSMUSE00001345236,0
ENSMUSE00001345397,30
ENSMUSE00000837314,646
ENSMUSE00001255376,638
ENSMUSE00000730558,1572
ENSMUSE00001230529,517
ENSMUSE00000777602,86
ENSMUSE00000703287,1298
ENSMUSE00001206040,1289
ENSMUSE00000747600,2
ENSMUSE00000912814,1
ENSMUSE00001338479,3909
ENSMUSE00000385288,3903
ENSMUSE00001342184,3489
ENSMUSE00000230808,1171
ENSMUSE00001341886,286
ENSMUSE00001345433,1428
ENSMUSE00001341804,1
ENSMUSE00001342914,1
ENSMUSE00001343112,0
ENSMUSE00000154063,6
ENSMUSE00000554252,5
ENSMUSE00000863532,2
ENSMUSE00000863721,2100
ENSMUSE00000230531,4716
ENSMUSE00000997941,1748
ENSMUSE00000154068,2605
ENSMUSE00000848395,641
ENSMUSE00001276978,1307
ENSMUSE00000858689,193
ENSMUSE00000850861,787
ENSMUSE00000854166,62
ENSMUSE00001254227,44
ENSMUSE00001243306,403
ENSMUSE00001310124,285
ENSMUSE00001246930,197
ENSMUSE00001054859,19
ENSMUSE00001344827,5
ENSMUSE00000824119,214
ENSMUSE00000794948,214
ENSMUSE00000630855,52
ENSMUSE00000630853,52
ENSMUSE00000796004,5
ENSMUSE00000746001,7
ENSMUSE00000775067,6
ENSMUSE00000730905,0
ENSMUSE00001339893,0
ENSMUSE00001339810,17
ENSMUSE00001337469,0
ENSMUSE00001337169,1
ENSMUSE00001341158,0
ENSMUSE00001343950,1
ENSMUSE00000630850,2435
ENSMUSE00001298878,2247
ENSMUSE00001253077,2024
ENSMUSE00001289349,2367
ENSMUSE00001273110,963
ENSMUSE00001339503,223
ENSMUSE00001237796,361
ENSMUSE00001304350,414
ENSMUSE00000501172,29
ENSMUSE00000664209,0
ENSMUSE00001344861,0
ENSMUSE00001345188,1
ENSMUSE00001344143,13
ENSMUSE00001346220,0
ENSMUSE00001338294,10
ENSMUSE00001339509,1
ENSMUSE00001341492,5
ENSMUSE00000660495,2
ENSMUSE00001337974,0
ENSMUSE00001340748,1
ENSMUSE00001344273,16
ENSMUSE00000522850,0
ENSMUSE00000463933,52
ENSMUSE00000754750,208
ENSMUSE00001146417,209
ENSMUSE00001238822,62
ENSMUSE00000713089,57
ENSMUSE00000553798,12
ENSMUSE00001104564,24
ENSMUSE00001144804,24
ENSMUSE00001175967,6
ENSMUSE00001320401,492
ENSMUSE00000553717,492
ENSMUSE00001332231,43
ENSMUSE00001317996,111
ENSMUSE00001323164,63
ENSMUSE00001328436,78
ENSMUSE00000441750,190
ENSMUSE00000403774,190
ENSMUSE00001272844,35
ENSMUSE00001338319,0
ENSMUSE00000793282,5
ENSMUSE00001330861,15
ENSMUSE00001328527,121
ENSMUSE00001308033,1721
ENSMUSE00000813321,289
ENSMUSE00001290187,236
ENSMUSE00001291361,210
ENSMUSE00001255443,1609
ENSMUSE00001375985,199
ENSMUSE00001329916,241
ENSMUSE00001335581,216
ENSMUSE00001296903,170
ENSMUSE00001264927,267
ENSMUSE00001232269,30
ENSMUSE00001319119,108
ENSMUSE00001320539,35
ENSMUSE00000437961,423
ENSMUSE00000842702,39
ENSMUSE00000785480,49
ENSMUSE00001214644,31
ENSMUSE00000757737,31
ENSMUSE00000846663,0
ENSMUSE00000714198,0
ENSMUSE00001328030,4
ENSMUSE00001332127,1
ENSMUSE00000847095,0
ENSMUSE00000604640,121
ENSMUSE00001323408,1
ENSMUSE00001327265,12
ENSMUSE00001329717,2
ENSMUSE00001322541,26
ENSMUSE00000317484,26
ENSMUSE00001319596,11
ENSMUSE00001323222,4
ENSMUSE00000728032,275
ENSMUSE00001265206,46
ENSMUSE00001321665,275
ENSMUSE00001338877,1
ENSMUSE00001324278,20
ENSMUSE00001318393,6
ENSMUSE00001339941,1
ENSMUSE00001323765,0
ENSMUSE00001002979,0
ENSMUSE00001315176,0
ENSMUSE00001117731,2
ENSMUSE00001310078,0
ENSMUSE00001114091,1
ENSMUSE00001332287,75
ENSMUSE00000360632,75
ENSMUSE00000412216,75
ENSMUSE00001331115,1
ENSMUSE00000630782,13
ENSMUSE00000576165,0
ENSMUSE00001331416,1
ENSMUSE00001317776,0
ENSMUSE00001331848,27
ENSMUSE00000553058,13
ENSMUSE00000847868,0
ENSMUSE00000966774,0
ENSMUSE00001325743,4
ENSMUSE00000458133,1
ENSMUSE00001343997,3
ENSMUSE00000712472,88
ENSMUSE00000959346,143
ENSMUSE00000901644,137
ENSMUSE00001338186,0
ENSMUSE00001338750,0
ENSMUSE00000664342,0
ENSMUSE00001323159,0
