#Insert size (bp)	insert size
32.0	1.0
34.0	1.0
36.0	8.0
37.0	5.0
38.0	8.0
39.0	26.0
40.0	72.0
41.0	373.0
42.0	319.0
43.0	347.0
44.0	295.0
45.0	298.0
46.0	338.0
47.0	337.0
48.0	351.0
49.0	354.0
50.0	324.0
51.0	303.0
52.0	353.0
53.0	343.0
54.0	330.0
55.0	295.0
56.0	310.0
57.0	339.0
58.0	317.0
59.0	332.0
60.0	328.0
61.0	350.0
62.0	298.0
63.0	292.0
64.0	333.0
65.0	310.0
66.0	316.0
67.0	317.0
68.0	305.0
69.0	358.0
70.0	318.0
71.0	352.0
72.0	323.0
73.0	319.0
74.0	337.0
75.0	329.0
76.0	368.0
77.0	392.0
78.0	368.0
79.0	371.0
80.0	401.0
81.0	414.0
82.0	442.0
83.0	479.0
84.0	488.0
85.0	554.0
86.0	643.0
87.0	664.0
88.0	699.0
89.0	794.0
90.0	855.0
91.0	986.0
92.0	1160.0
93.0	1233.0
94.0	1443.0
95.0	1546.0
96.0	1756.0
97.0	2020.0
98.0	2166.0
99.0	2435.0
100.0	2704.0
101.0	3138.0
102.0	3342.0
103.0	3703.0
104.0	4144.0
105.0	4670.0
106.0	5178.0
107.0	5602.0
108.0	6313.0
109.0	6708.0
110.0	7528.0
111.0	7991.0
112.0	8688.0
113.0	9504.0
114.0	10485.0
115.0	11052.0
116.0	12251.0
117.0	13155.0
118.0	13816.0
119.0	14869.0
120.0	15786.0
121.0	16797.0
122.0	18036.0
123.0	18991.0
124.0	19837.0
125.0	21242.0
126.0	22225.0
127.0	23784.0
128.0	24936.0
129.0	26069.0
130.0	27345.0
131.0	28317.0
132.0	29835.0
133.0	30881.0
134.0	32160.0
135.0	33041.0
136.0	34658.0
137.0	35879.0
138.0	37254.0
139.0	38924.0
140.0	39633.0
141.0	40909.0
142.0	42248.0
143.0	43249.0
144.0	44510.0
145.0	45544.0
146.0	46533.0
147.0	47809.0
148.0	48837.0
149.0	50394.0
150.0	51368.0
151.0	52903.0
152.0	53294.0
153.0	54662.0
154.0	55867.0
155.0	56384.0
156.0	57048.0
157.0	58441.0
158.0	59050.0
159.0	59259.0
160.0	60852.0
161.0	61275.0
162.0	62489.0
163.0	62784.0
164.0	63750.0
165.0	64417.0
166.0	64636.0
167.0	65588.0
168.0	65713.0
169.0	66209.0
170.0	66647.0
171.0	67511.0
172.0	68171.0
173.0	68225.0
174.0	68414.0
175.0	68490.0
176.0	68598.0
177.0	69383.0
178.0	69554.0
179.0	69709.0
180.0	69745.0
181.0	69857.0
182.0	69351.0
183.0	70119.0
184.0	69912.0
185.0	70051.0
186.0	70241.0
187.0	69628.0
188.0	69790.0
189.0	69579.0
190.0	69636.0
191.0	69533.0
192.0	70029.0
193.0	69361.0
194.0	69757.0
195.0	68575.0
196.0	68094.0
197.0	68453.0
198.0	67608.0
199.0	67184.0
200.0	67462.0
201.0	67104.0
202.0	66782.0
203.0	66774.0
204.0	66153.0
205.0	66169.0
206.0	65533.0
207.0	65015.0
208.0	64523.0
209.0	63651.0
210.0	63902.0
211.0	63570.0
212.0	63269.0
213.0	62769.0
214.0	62128.0
215.0	61839.0
216.0	61156.0
217.0	60814.0
218.0	60162.0
219.0	60277.0
220.0	59316.0
221.0	58649.0
222.0	58369.0
223.0	57893.0
224.0	57641.0
225.0	57163.0
226.0	56923.0
227.0	55870.0
228.0	55317.0
229.0	55064.0
230.0	54548.0
231.0	53878.0
232.0	53483.0
233.0	53205.0
234.0	52178.0
235.0	52107.0
236.0	51560.0
237.0	50951.0
238.0	50669.0
239.0	50252.0
240.0	49507.0
241.0	49409.0
242.0	48591.0
243.0	47963.0
244.0	47497.0
245.0	47215.0
246.0	46679.0
247.0	46060.0
248.0	45545.0
249.0	45089.0
250.0	44488.0
251.0	44179.0
252.0	44113.0
253.0	43112.0
254.0	42849.0
255.0	42172.0
256.0	41954.0
257.0	41558.0
258.0	41318.0
259.0	40591.0
260.0	40200.0
261.0	39640.0
262.0	39190.0
263.0	38639.0
264.0	38081.0
265.0	38096.0
266.0	37630.0
267.0	36925.0
268.0	36484.0
269.0	36121.0
270.0	35665.0
271.0	35223.0
272.0	34772.0
273.0	34996.0
274.0	34181.0
275.0	33729.0
276.0	33550.0
277.0	33140.0
278.0	32629.0
279.0	32296.0
280.0	31692.0
281.0	31401.0
282.0	30843.0
283.0	30451.0
284.0	30355.0
285.0	29853.0
286.0	29446.0
287.0	29165.0
288.0	28630.0
289.0	28452.0
290.0	28304.0
291.0	27836.0
292.0	27433.0
293.0	27356.0
294.0	26486.0
295.0	26410.0
296.0	26177.0
297.0	25596.0
298.0	25420.0
299.0	24940.0
300.0	24850.0
301.0	24318.0
302.0	24601.0
303.0	24012.0
304.0	23749.0
305.0	23478.0
306.0	22884.0
307.0	22867.0
308.0	22431.0
309.0	22109.0
310.0	22099.0
311.0	21393.0
312.0	21470.0
313.0	20913.0
314.0	20936.0
315.0	20384.0
316.0	20284.0
317.0	19917.0
318.0	20041.0
319.0	19627.0
320.0	19262.0
321.0	19090.0
322.0	18889.0
323.0	18751.0
324.0	18362.0
325.0	17816.0
326.0	18150.0
327.0	17728.0
328.0	17529.0
329.0	17134.0
330.0	17057.0
331.0	16791.0
332.0	16658.0
333.0	16428.0
334.0	15970.0
335.0	15986.0
336.0	15618.0
337.0	15270.0
338.0	15221.0
339.0	15007.0
340.0	14857.0
341.0	14815.0
342.0	14691.0
343.0	14437.0
344.0	14164.0
345.0	13926.0
346.0	13894.0
347.0	13606.0
348.0	13410.0
349.0	13025.0
350.0	13244.0
351.0	12958.0
352.0	12842.0
353.0	12736.0
354.0	12489.0
355.0	12485.0
356.0	12140.0
357.0	11903.0
358.0	11522.0
359.0	11495.0
360.0	11289.0
361.0	11201.0
362.0	11202.0
363.0	10926.0
364.0	10941.0
365.0	10481.0
366.0	10478.0
367.0	10582.0
368.0	10133.0
369.0	10156.0
370.0	10098.0
371.0	9752.0
372.0	9695.0
373.0	9913.0
374.0	9433.0
375.0	9240.0
376.0	9270.0
377.0	9179.0
378.0	9173.0
379.0	8745.0
380.0	8614.0
381.0	8595.0
382.0	8538.0
383.0	8394.0
384.0	8290.0
385.0	8148.0
386.0	7902.0
387.0	7906.0
388.0	8000.0
389.0	7900.0
390.0	7726.0
391.0	7573.0
392.0	7448.0
393.0	7422.0
394.0	7225.0
395.0	7138.0
396.0	7010.0
397.0	6945.0
398.0	6863.0
399.0	6711.0
400.0	6628.0
401.0	6616.0
402.0	6624.0
403.0	6494.0
404.0	6296.0
405.0	6116.0
406.0	6108.0
407.0	6016.0
408.0	5824.0
409.0	5972.0
410.0	5801.0
411.0	5739.0
412.0	5612.0
413.0	5682.0
414.0	5474.0
415.0	5346.0
416.0	5301.0
417.0	5269.0
418.0	5312.0
419.0	5023.0
420.0	5155.0
421.0	5014.0
422.0	4913.0
423.0	4888.0
424.0	4904.0
425.0	4881.0
426.0	4660.0
427.0	4623.0
428.0	4539.0
429.0	4515.0
430.0	4445.0
431.0	4370.0
432.0	4255.0
433.0	4215.0
434.0	4090.0
435.0	4099.0
436.0	4013.0
437.0	4017.0
438.0	4002.0
439.0	3899.0
440.0	3916.0
441.0	3798.0
442.0	3650.0
443.0	3684.0
444.0	3637.0
445.0	3694.0
446.0	3553.0
447.0	3496.0
448.0	3512.0
449.0	3395.0
450.0	3386.0
451.0	3326.0
452.0	3214.0
453.0	3191.0
454.0	3204.0
455.0	3100.0
456.0	3014.0
457.0	3052.0
458.0	2911.0
459.0	3123.0
460.0	2961.0
461.0	2856.0
462.0	2843.0
463.0	2838.0
464.0	2761.0
465.0	2822.0
466.0	2789.0
467.0	2697.0
468.0	2592.0
469.0	2680.0
470.0	2625.0
471.0	2545.0
472.0	2498.0
473.0	2549.0
474.0	2493.0
475.0	2432.0
476.0	2385.0
477.0	2373.0
478.0	2332.0
479.0	2258.0
480.0	2302.0
481.0	2196.0
482.0	2162.0
483.0	2177.0
484.0	2136.0
485.0	2188.0
486.0	1996.0
487.0	2136.0
488.0	2161.0
489.0	1967.0
490.0	1969.0
491.0	1927.0
492.0	1903.0
493.0	1760.0
494.0	1860.0
495.0	1861.0
496.0	1829.0
497.0	1815.0
498.0	1797.0
499.0	1669.0
500.0	1747.0
501.0	1773.0
502.0	1643.0
503.0	1733.0
504.0	1675.0
505.0	1625.0
506.0	1600.0
507.0	1556.0
508.0	1605.0
509.0	1473.0
510.0	1477.0
511.0	1503.0
512.0	1436.0
513.0	1511.0
514.0	1437.0
515.0	1454.0
516.0	1373.0
517.0	1468.0
518.0	1400.0
519.0	1326.0
520.0	1385.0
521.0	1304.0
522.0	1282.0
523.0	1255.0
524.0	1282.0
525.0	1246.0
526.0	1231.0
527.0	1182.0
528.0	1176.0
529.0	1203.0
530.0	1184.0
531.0	1128.0
532.0	1087.0
533.0	1095.0
534.0	1013.0
535.0	1077.0
536.0	1058.0
537.0	1134.0
538.0	1055.0
539.0	1030.0
540.0	1039.0
541.0	1062.0
542.0	954.0
543.0	1001.0
544.0	1001.0
545.0	1001.0
546.0	957.0
547.0	968.0
548.0	898.0
549.0	921.0
550.0	913.0
551.0	868.0
552.0	863.0
553.0	894.0
554.0	828.0
555.0	859.0
556.0	862.0
557.0	794.0
558.0	851.0
559.0	792.0
560.0	800.0
