#Coverage (X)	Coverage
1.0	12.991004821808602
2.0	6.898974251527761
3.0	4.25930818423042
4.0	2.7217453218035104
5.0	1.7907274060133318
6.0	1.2129763010074157
7.0	0.8450386234599421
8.0	0.6038350226154847
9.0	0.441040281215777
10.0	0.3282942702194447
11.0	0.24850080323727752
12.0	0.19106083394952122
13.0	0.14883903628043527
14.0	0.11737317140708114
15.0	0.09369666869939408
16.0	0.07567725162854799
17.0	0.06176627162953707
18.0	0.05093791275720605
19.0	0.04246663009521967
20.0	0.035774005660982766
21.0	0.030437847527707618
22.0	0.02611803931742429
23.0	0.02259620210006119
24.0	0.01971456883946132
25.0	0.017303888526825517
26.0	0.015267923270087636
27.0	0.013513663897938955
28.0	0.011997485990363543
29.0	0.010690331060700942
30.0	0.009572753404498258
31.0	0.008583333947683514
32.0	0.007726512181264411
33.0	0.006970881458045142
34.0	0.006282246690176407
35.0	0.005660461117642512
36.0	0.005105634810448123
37.0	0.004608815406555777
38.0	0.004144870250200938
39.0	0.003734675956167166
40.0	0.0033598875202471845
41.0	0.00302611851373058
42.0	0.0027305071159702266
43.0	0.0024712922065504017
44.0	0.0022434839443263854
45.0	0.0020434500184762783
46.0	0.0018670444580379808
47.0	0.001709497561918738
48.0	0.0015563901568214078
49.0	0.001422508316125004
50.0	0.001302825508687988
51.0	0.001196974834428488
