#Coverage	Number of genomic locations
0.0	2.371462939E9
1.0	1.66040588E8
2.0	7.1945093E7
3.0	4.1906855E7
4.0	2.5375244E7
5.0	1.5746824E7
6.0	1.002828E7
7.0	6574095.0
8.0	4437032.0
9.0	3072935.0
10.0	2174801.0
11.0	1565548.0
12.0	1150771.0
13.0	857614.0
14.0	645312.0
15.0	491126.0
16.0	379149.0
17.0	295131.0
18.0	230888.0
19.0	182410.0
20.0	145439.0
21.0	117738.0
22.0	95989.0
23.0	78540.0
24.0	65704.0
25.0	55491.0
26.0	47813.0
27.0	41324.0
28.0	35627.0
29.0	30460.0
30.0	26967.0
31.0	23353.0
32.0	20595.0
33.0	18769.0
34.0	16947.0
35.0	15122.0
36.0	13541.0
37.0	12645.0
38.0	11180.0
39.0	10215.0
40.0	9097.0
41.0	8057.0
42.0	7065.0
43.0	6209.0
44.0	5452.0
45.0	4808.0
46.0	4294.0
47.0	4173.0
48.0	3649.0
49.0	3262.0
50.0	2885.0
51.0	2524.0
52.0	2353.0
53.0	2115.0
54.0	1920.0
55.0	1751.0
56.0	1374.0
57.0	1276.0
58.0	1195.0
59.0	1192.0
60.0	1111.0
61.0	1025.0
62.0	872.0
63.0	785.0
64.0	846.0
65.0	884.0
66.0	866.0
67.0	900.0
68.0	793.0
69.0	669.0
70.0	684.0
71.0	596.0
72.0	513.0
73.0	530.0
74.0	479.0
75.0	386.0
76.0	335.0
77.0	274.0
78.0	330.0
79.0	689.0
80.0	2416.0
81.0	765.0
82.0	153.0
83.0	22.0
84.0	1.0
