#Coverage	Number of genomic locations
0.0	2.559115236E9
1.0	7.8823743E7
2.0	3.6274979E7
3.0	2.0262372E7
4.0	1.165352E7
5.0	6864265.0
6.0	4177934.0
7.0	2641617.0
8.0	1705424.0
9.0	1136961.0
10.0	768862.0
11.0	533371.0
12.0	378108.0
13.0	272973.0
14.0	199666.0
15.0	148485.0
16.0	112664.0
17.0	86794.0
18.0	66371.0
19.0	51861.0
20.0	40878.0
21.0	33093.0
22.0	26439.0
23.0	21505.0
24.0	17916.0
25.0	14656.0
26.0	12220.0
27.0	10593.0
28.0	8589.0
29.0	7516.0
30.0	6596.0
31.0	5770.0
32.0	5219.0
33.0	4588.0
34.0	4315.0
35.0	3937.0
36.0	3810.0
37.0	3433.0
38.0	3116.0
39.0	2913.0
40.0	2949.0
41.0	2445.0
42.0	2115.0
43.0	2104.0
44.0	1734.0
45.0	1390.0
46.0	1185.0
47.0	1040.0
48.0	802.0
49.0	617.0
50.0	503.0
51.0	466.0
52.0	393.0
53.0	366.0
54.0	279.0
55.0	252.0
56.0	257.0
57.0	242.0
58.0	239.0
59.0	203.0
60.0	169.0
61.0	156.0
62.0	205.0
63.0	209.0
64.0	190.0
65.0	173.0
66.0	173.0
67.0	137.0
68.0	130.0
69.0	139.0
70.0	114.0
71.0	92.0
72.0	97.0
73.0	125.0
74.0	125.0
75.0	215.0
76.0	216.0
77.0	280.0
78.0	575.0
79.0	824.0
80.0	935.0
81.0	384.0
82.0	106.0
83.0	9.0
84.0	2.0
