#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	2.310738928094426E-6
14.0	2.310738928094426E-6
15.0	4.621477856188852E-6
16.0	9.242955712377704E-6
17.0	9.242955712377704E-6
18.0	2.310738928094426E-6
19.0	1.8485911424755407E-5
20.0	6.932216784283278E-6
21.0	1.155369464047213E-5
22.0	2.5418128209038685E-5
23.0	4.159330070569967E-5
24.0	5.545773427426622E-5
25.0	6.701142891473836E-5
26.0	1.3864433568566557E-4
27.0	2.2645241495325378E-4
28.0	4.7139074133126295E-4
29.0	7.070861119968944E-4
30.0	0.0011784768533281574
31.0	0.0019595066110240735
32.0	0.003276627800037896
33.0	0.005319321012473369
34.0	0.008247027234369006
35.0	0.012048192771084336
36.0	0.0174114178231915
37.0	0.02438060643032429
38.0	0.03247974637329525
39.0	0.04033394798988821
40.0	0.04827364694682065
41.0	0.05515040599682967
42.0	0.059288939417046785
43.0	0.06194859992328346
44.0	0.06345751244332913
45.0	0.061974018051492503
46.0	0.0611074909534571
47.0	0.05707756226286042
48.0	0.05354444244180404
49.0	0.04889061424062186
50.0	0.043767706037036516
51.0	0.042827235293302096
52.0	0.030289165869461735
53.0	0.029323276997518268
54.0	0.025411195992254398
55.0	0.021822618436923756
56.0	0.0180745998955546
57.0	0.014742514361242439
58.0	0.012131379372495737
59.0	0.009390843003775746
60.0	0.007301935012778385
61.0	0.005437168697806185
62.0	0.004311838839824199
63.0	0.0032766278000378964
64.0	0.0026388638558838343
65.0	0.001996478433873584
66.0	0.0016128957718099094
67.0	0.0011461265083348353
68.0	0.0010560076901391525
69.0	9.01188181956826E-4
70.0	6.932216784283277E-4
71.0	6.100350770169285E-4
72.0	4.713907413312629E-4
73.0	3.835826620636747E-4
74.0	2.7266719351514226E-4
75.0	2.472490653061036E-4
76.0	1.7099468067898754E-4
77.0	1.5481950818232657E-4
78.0	1.0167251283615474E-4
79.0	6.701142891473835E-5
80.0	7.856512355521047E-5
81.0	2.0796650352849833E-5
82.0	2.772886713713311E-5
83.0	1.3864433568566555E-5
84.0	6.932216784283278E-6
85.0	1.155369464047213E-5
86.0	1.155369464047213E-5
87.0	1.617517249666098E-5
88.0	6.932216784283278E-6
89.0	1.155369464047213E-5
90.0	9.242955712377704E-6
91.0	0.0
92.0	0.0
93.0	2.310738928094426E-6
94.0	0.0
95.0	2.310738928094426E-6
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
