#Position (bp)	mapping quality
3406923.0	35.854335244805256
1.0220768E7	31.43846886167394
1.7034613E7	38.51546207639064
2.3848458E7	34.95957319149626
3.0662303E7	35.41156728353951
3.7476148E7	38.04859567541325
4.4289993E7	37.65174551552416
5.1103838E7	36.423596553695546
5.7917683E7	39.16990054671055
6.4731528E7	39.47652492057918
7.1545373E7	39.15008770841823
7.8359218E7	40.720417334402185
8.5173063E7	37.66893240311258
9.1986908E7	39.96764013849864
9.8800753E7	35.197880035332744
1.05614598E8	35.883163587201444
1.12428443E8	38.29765408587257
1.19242288E8	39.57056484657177
1.26056133E8	39.42387279082588
1.300790245E8	25.92755472661235
1.33485947E8	38.601353127833185
1.39683823E8	39.208500274760006
1.46497668E8	34.98611276976883
1.53311513E8	40.42586841929807
1.60125358E8	37.306118128572436
1.66939203E8	39.33001929547867
1.73753048E8	40.25077552500065
1.80566893E8	38.799598067109244
1.87380738E8	40.207582004479775
1.94194583E8	40.402151489589166
2.01008428E8	39.91542873844043
2.07822273E8	40.85617052085653
2.14636118E8	36.1529258002527
2.21449963E8	40.86657176325361
2.28263808E8	40.69116358472323
2.35077653E8	38.954930227523825
2.41891498E8	34.68224411414762
2.48705343E8	40.669690724733655
2.52444901E8	36.77493556701031
2.558518235E8	33.48506873703724
2.62333033E8	35.681059254390085
2.69146878E8	31.567671152957953
2.75960723E8	26.022387231332775
2.82774568E8	39.804146244876335
2.89588413E8	37.31753561898223
2.96402258E8	35.14538399190916
3.03216103E8	38.137690694738644
3.10029948E8	34.484522551488446
3.16843793E8	35.509884386221046
3.23657638E8	11.109060747395219
3.30471483E8	39.56395032298886
3.37285328E8	39.49563342269724
3.44099173E8	35.057248473941485
3.50913018E8	40.188655870107745
3.57726863E8	40.48834604700384
3.64540708E8	38.760693688021014
3.704270945E8	31.93193755020494
3.73834017E8	0.0
3.78168398E8	35.09954662188436
3.84982243E8	25.567682562016046
3.91796088E8	36.60199780058651
3.98609933E8	35.736090909798
4.05423778E8	39.13128085722295
4.12237623E8	40.54768237807907
4.19051468E8	37.45694213634663
4.25865313E8	39.013204490283606
4.32679158E8	36.3335621341954
4.39493003E8	34.15255548685513
4.46306848E8	36.96100042798544
4.53120693E8	34.16094127011766
4.59934538E8	36.279192169691854
4.66748383E8	38.87683454949965
4.73562228E8	39.53269004292824
4.80376073E8	38.73760651136991
4.87189918E8	37.63742296070099
4.91962519E8	32.93462383808782
4.953694415E8	2.712528728492453
5.00817608E8	21.578757469838763
5.07631453E8	36.95244246389892
5.14445298E8	15.894327290345645
5.21259143E8	39.61944054762106
5.28072988E8	39.46307755546421
5.34886833E8	24.274413083806586
5.41700678E8	38.31588509923875
5.48514523E8	39.22484521095675
5.55328368E8	40.3504812277019
5.62142213E8	29.785489090833103
5.68956058E8	39.730816771613284
5.75769903E8	36.42485044964673
5.82583748E8	32.44751912283417
5.89397593E8	37.20757525347155
5.96211438E8	35.234239638595
6.03025283E8	35.13758083614172
6.09839128E8	37.16395589690296
6.15738246E8	34.967947164611694
6.191451685E8	0.0
6.23466818E8	37.65255260106818
6.30280663E8	38.57865381586087
6.37094508E8	33.893596857922056
6.43908353E8	37.9349390190401
6.50722198E8	37.00641778408936
6.57536043E8	39.264081907409015
6.64349888E8	36.04102589020351
6.71163733E8	39.73233072411511
6.77977578E8	36.870898840995835
6.84791423E8	40.54396534513451
6.91605268E8	40.52656591369395
6.98419113E8	40.46776981464094
7.05232958E8	40.06798695403651
7.12046803E8	39.61704508660013
7.18860648E8	40.54980042907589
7.222708485E8	0.0
7.25677771E8	39.539642319865436
7.32488338E8	38.937013453224104
7.39302183E8	38.89510020266471
7.46116028E8	38.46563112652692
7.52929873E8	39.702606261844885
7.59743718E8	38.4855215442374
7.66557563E8	39.597753144106974
7.73371408E8	36.25145132720479
7.80185253E8	24.4458329687058
7.86999098E8	36.84510199839653
7.93812943E8	35.83251539118813
8.00626788E8	39.523831487248486
8.07440633E8	37.45420872623548
8.14254478E8	40.43070457566791
8.190716475E8	35.500041855969805
8.2247857E8	23.247607766199632
8.27882168E8	23.25371229421995
8.34696013E8	33.84320932800151
8.41509858E8	34.71113803883328
8.48323703E8	40.63775948171915
8.55137548E8	32.03812059509264
8.61951393E8	36.763234155034475
8.68765238E8	40.42597681043163
8.75579083E8	40.234650536334215
8.82392928E8	37.87886896109829
8.89206773E8	39.450755451639374
8.96020618E8	38.175566661618454
9.02834463E8	38.461027601779854
9.09648308E8	39.66288037215013
9.14262198E8	34.08768577884739
9.176691205E8	31.886014948859167
9.23275998E8	36.90749079956924
9.30089843E8	34.39689078186797
9.36903688E8	37.66798320720323
9.43717533E8	36.04969837038115
9.50531378E8	40.21237310925814
9.57345223E8	38.947820745835074
9.64159068E8	36.38806948074608
9.70972913E8	19.00688645443242
9.77786758E8	39.479942834496256
9.84600603E8	39.60254624045529
9.91414448E8	39.004518293173355
9.98228293E8	40.65679689896657
1.00390351E9	30.19725525622146
1.0073104325E9	0.0
1.011855983E9	40.601926486311136
1.018669828E9	39.41095834491553
1.025483673E9	39.14878095709299
1.032297518E9	38.55327694784255
1.039111363E9	37.69251167624258
1.045925208E9	39.42557193450094
1.052739053E9	40.27791601281197
1.059552898E9	37.886170177910294
1.0652815955E9	24.119554028964572
1.068688518E9	0.0
1.073180588E9	34.07138694191807
1.079994433E9	39.06802596818616
1.086808278E9	39.7230965333242
1.093622123E9	28.041832845874325
1.100435968E9	37.647513263203955
1.107249813E9	40.62004374484564
1.114063658E9	32.75494051835748
1.120877503E9	38.8752278997015
1.127691348E9	39.274873285364905
1.134505193E9	36.480598367248824
1.141319038E9	40.02216278942362
1.148132883E9	39.39832714146798
1.154946728E9	34.859959197073444
1.161760573E9	40.00222293575715
1.168574418E9	29.841929785724936
1.175388263E9	37.736800974431944
1.182202108E9	33.469761715808964
1.189015953E9	36.48960141113545
1.195829798E9	38.98265612959669
1.202643643E9	40.568818826434565
1.209457488E9	35.58910550684016
1.216271333E9	36.26938495777388
1.223085178E9	40.25381094238175
1.229899023E9	40.02609800151003
1.236712868E9	15.075336783394008
1.243526713E9	39.04970142858797
1.250340558E9	40.160151882712796
1.257154403E9	39.1952402503926
1.2618183335E9	38.67848481348886
1.265225256E9	38.063204508856685
1.270782093E9	31.658618543870567
1.277595938E9	37.8640457627493
1.284409783E9	19.398902248540555
1.291223628E9	40.94110893140727
1.298037473E9	40.51556521477798
1.304851318E9	39.76668779696958
1.311665163E9	37.17443960480187
1.318479008E9	36.74664642250987
1.325292853E9	38.85996577574967
1.332106698E9	39.39386391939318
1.338920543E9	39.39800271357152
1.345734388E9	34.61799894281524
1.352548233E9	38.68882884908344
1.359362078E9	12.168365575492036
1.366175923E9	39.7787016240028
1.372989768E9	35.72266057464195
1.379803613E9	40.22334046400515
1.386617458E9	39.212539321791034
1.393431303E9	40.02944153683545
1.400245148E9	38.297843790158254
1.407058993E9	40.59497881740716
1.413872838E9	40.71286919418771
1.420686683E9	39.67544711537558
1.427500528E9	40.38597681333027
1.434314373E9	40.47850425612843
1.441128218E9	33.974076530922375
1.444861853E9	35.37389562358742
1.4482687755E9	33.06113631453878
1.454755908E9	36.26392874380238
1.461569753E9	36.20029526076346
1.468383598E9	34.51465500303266
1.475197443E9	38.442516409956454
1.482011288E9	38.19169937626962
