#Insert size (bp)	insert size
36.0	2.0
37.0	1.0
38.0	5.0
39.0	10.0
40.0	37.0
41.0	383.0
42.0	366.0
43.0	353.0
44.0	359.0
45.0	329.0
46.0	371.0
47.0	347.0
48.0	313.0
49.0	365.0
50.0	304.0
51.0	337.0
52.0	304.0
53.0	276.0
54.0	289.0
55.0	298.0
56.0	252.0
57.0	302.0
58.0	282.0
59.0	277.0
60.0	316.0
61.0	274.0
62.0	273.0
63.0	234.0
64.0	261.0
65.0	312.0
66.0	274.0
67.0	323.0
68.0	299.0
69.0	280.0
70.0	281.0
71.0	248.0
72.0	236.0
73.0	240.0
74.0	271.0
75.0	256.0
76.0	283.0
77.0	278.0
78.0	270.0
79.0	269.0
80.0	253.0
81.0	220.0
82.0	258.0
83.0	285.0
84.0	303.0
85.0	335.0
86.0	352.0
87.0	436.0
88.0	374.0
89.0	382.0
90.0	412.0
91.0	407.0
92.0	475.0
93.0	538.0
94.0	560.0
95.0	675.0
96.0	712.0
97.0	754.0
98.0	831.0
99.0	887.0
100.0	1007.0
101.0	1113.0
102.0	1093.0
103.0	1291.0
104.0	1456.0
105.0	1613.0
106.0	1575.0
107.0	1782.0
108.0	1915.0
109.0	2247.0
110.0	2356.0
111.0	2514.0
112.0	2646.0
113.0	2697.0
114.0	2998.0
115.0	3189.0
116.0	3399.0
117.0	3556.0
118.0	3694.0
119.0	3658.0
120.0	3934.0
121.0	4311.0
122.0	4478.0
123.0	4653.0
124.0	4672.0
125.0	5111.0
126.0	5292.0
127.0	5645.0
128.0	5779.0
129.0	6089.0
130.0	6230.0
131.0	6387.0
132.0	6672.0
133.0	6830.0
134.0	7082.0
135.0	7402.0
136.0	7488.0
137.0	7673.0
138.0	8341.0
139.0	8756.0
140.0	8868.0
141.0	8905.0
142.0	9019.0
143.0	9003.0
144.0	9305.0
145.0	10043.0
146.0	9962.0
147.0	10298.0
148.0	9871.0
149.0	10052.0
150.0	10494.0
151.0	10692.0
152.0	10775.0
153.0	11088.0
154.0	11484.0
155.0	11263.0
156.0	11670.0
157.0	11739.0
158.0	12451.0
159.0	11964.0
160.0	12124.0
161.0	12366.0
162.0	12430.0
163.0	12632.0
164.0	12127.0
165.0	11774.0
166.0	12034.0
167.0	12178.0
168.0	12222.0
169.0	12620.0
170.0	12378.0
171.0	12263.0
172.0	12178.0
173.0	12032.0
174.0	12385.0
175.0	12610.0
176.0	12396.0
177.0	12286.0
178.0	12362.0
179.0	11821.0
180.0	12400.0
181.0	12061.0
182.0	12217.0
183.0	12493.0
184.0	12299.0
185.0	11875.0
186.0	11709.0
187.0	11692.0
188.0	11432.0
189.0	11600.0
190.0	11339.0
191.0	11460.0
192.0	11363.0
193.0	11253.0
194.0	11191.0
195.0	11042.0
196.0	11285.0
197.0	11227.0
198.0	11290.0
199.0	11175.0
200.0	10513.0
201.0	10571.0
202.0	10318.0
203.0	10582.0
204.0	10317.0
205.0	10403.0
206.0	10290.0
207.0	10135.0
208.0	10185.0
209.0	10012.0
210.0	9796.0
211.0	9623.0
212.0	9714.0
213.0	9671.0
214.0	9705.0
215.0	9389.0
216.0	9330.0
217.0	9170.0
218.0	9041.0
219.0	9149.0
220.0	8968.0
221.0	8793.0
222.0	8699.0
223.0	8704.0
224.0	8594.0
225.0	8322.0
226.0	8392.0
227.0	8564.0
228.0	8220.0
229.0	8260.0
230.0	8175.0
231.0	8113.0
232.0	7960.0
233.0	7905.0
234.0	8002.0
235.0	7704.0
236.0	7570.0
237.0	7307.0
238.0	7509.0
239.0	7491.0
240.0	7398.0
241.0	7439.0
242.0	7299.0
243.0	7034.0
244.0	7177.0
245.0	7013.0
246.0	6810.0
247.0	6842.0
248.0	6414.0
249.0	6756.0
250.0	6662.0
251.0	6578.0
252.0	6530.0
253.0	6573.0
254.0	6348.0
255.0	6315.0
256.0	6126.0
257.0	6032.0
258.0	6133.0
259.0	6028.0
