#Coverage	Number of genomic locations
0.0	2.513675315E9
1.0	1.28930869E8
2.0	4.4082806E7
3.0	1.8572101E7
4.0	8681963.0
5.0	4437490.0
6.0	2463546.0
7.0	1469621.0
8.0	924671.0
9.0	610185.0
10.0	416765.0
11.0	289613.0
12.0	209605.0
13.0	154773.0
14.0	116293.0
15.0	87939.0
16.0	67611.0
17.0	52097.0
18.0	40982.0
19.0	31837.0
20.0	25477.0
21.0	20387.0
22.0	16691.0
23.0	14072.0
24.0	11911.0
25.0	10895.0
26.0	9471.0
27.0	8754.0
28.0	7871.0
29.0	7263.0
30.0	6731.0
31.0	6334.0
32.0	5999.0
33.0	5797.0
34.0	5410.0
35.0	4948.0
36.0	4521.0
37.0	4060.0
38.0	3729.0
39.0	3393.0
40.0	2955.0
41.0	2521.0
42.0	2120.0
43.0	1899.0
44.0	1721.0
45.0	1594.0
46.0	1425.0
47.0	1245.0
48.0	1011.0
49.0	942.0
50.0	1005.0
51.0	886.0
52.0	842.0
53.0	805.0
54.0	844.0
55.0	684.0
56.0	713.0
57.0	687.0
58.0	750.0
59.0	809.0
60.0	768.0
61.0	735.0
62.0	730.0
63.0	649.0
64.0	550.0
65.0	553.0
66.0	518.0
67.0	528.0
68.0	408.0
69.0	383.0
70.0	319.0
71.0	371.0
72.0	335.0
73.0	274.0
74.0	265.0
75.0	237.0
76.0	261.0
77.0	199.0
78.0	318.0
79.0	704.0
80.0	2229.0
81.0	827.0
82.0	221.0
83.0	30.0
84.0	3.0
