#Coverage (X)	Coverage
1.0	7.7732315502259155
2.0	3.042756882183454
3.0	1.425358359264706
4.0	0.7439478173654948
5.0	0.42540652187184946
6.0	0.2625949764482982
7.0	0.17220745298750728
8.0	0.11828704613658658
9.0	0.08436085936921245
10.0	0.0619731665869665
11.0	0.046682055231570985
12.0	0.036056151825647476
13.0	0.02836574261266378
14.0	0.022687119940869138
15.0	0.018420328792728924
16.0	0.015193846143077394
17.0	0.01271319798441084
18.0	0.010801758616224788
19.0	0.00929812869152613
20.0	0.008130028893745589
21.0	0.007195277549456591
22.0	0.006447278347977203
23.0	0.005834885417584701
24.0	0.005318583619228434
25.0	0.0048815689290506725
26.0	0.00448183128740709
27.0	0.0041343402177460575
28.0	0.0038131558841172364
29.0	0.003524368827910962
30.0	0.0032578892968189166
31.0	0.0030109288502018217
32.0	0.0027785343369259863
33.0	0.00255843097646391
34.0	0.002345738997703961
35.0	0.0021472460522034
36.0	0.0019657038905904756
37.0	0.0017998283625644262
38.0	0.0016508669284149846
39.0	0.0015140498870493957
40.0	0.0013895606885085954
41.0	0.0012811417136475711
42.0	0.0011886462024506272
43.0	0.0011108633846248495
44.0	0.001041189058653913
45.0	9.780455541772426E-4
46.0	9.1956168077445E-4
47.0	8.67278418795081E-4
48.0	8.21599358317826E-4
49.0	7.845057598103722E-4
50.0	7.499437718934132E-4
51.0	7.130703134379246E-4
