,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSE00000139353,63.5597865149739,-1.52562398014661,0.273208147267689,-5.58410865636378,2.34901817181805e-08,8.31202740798013e-07
ENSMUSE00000145409,52.8006963794578,-1.44396715661003,0.452973156505805,-3.18775436440576,0.00143382283800801,0.012363895040047
ENSMUSE00000146604,6.77066633070438,-2.92957712380541,0.844342916124462,-3.46965322721269,0.000521130719126389,0.00533524651959545
ENSMUSE00000148587,6.37974478617142,-2.75174740534921,0.998178229383732,-2.75676960721546,0.00583754665009884,0.0386828805040945
ENSMUSE00000154608,8.32513509962194,-3.19073178818344,0.779071261310161,-4.09555832263354,4.21152182685442e-05,0.000636032868160584
ENSMUSE00000171683,62.4721552274591,-0.967718794129134,0.342776925339673,-2.82317368116356,0.00475508043340615,0.0327104776364152
ENSMUSE00000185228,155.213149565643,-1.02072351466884,0.374489735726071,-2.72563816118973,0.00641773107214626,0.0416200898830648
ENSMUSE00000214651,11.3089449134232,-2.5607079720596,0.794955585146987,-3.22119627801109,0.00127656688718941,0.0112564373746201
ENSMUSE00000214948,6.08172175775117,-3.63702971887624,0.902536108833911,-4.0297885960212,5.58270376124046e-05,0.000814970399538093
ENSMUSE00000229473,9.40087154862229,-2.95991767973628,0.745544008212426,-3.97014481657924,7.18289603611182e-05,0.0010212975976443
ENSMUSE00000235418,23.9919416961016,-1.49177374566504,0.557105198223011,-2.67772361561752,0.00741243551618192,0.0467942089687836
ENSMUSE00000237584,13.0091873441323,-4.80766258578209,0.918960197346111,-5.2316330997428,1.68018988867643e-07,4.82183628419635e-06
ENSMUSE00000245196,12.5548376197422,-3.02436084909967,0.794439451223249,-3.80691170918422,0.000140712951772484,0.00179737782088825
ENSMUSE00000245382,73.9275766681399,-3.01420118107637,0.346390395052275,-8.70174584552636,3.26816870162386e-18,5.52468180437279e-16
ENSMUSE00000252061,25.1556211311486,-2.12599120839961,0.600141831304294,-3.54248128942983,0.00039638154148336,0.00426578324269593
ENSMUSE00000260084,113.808524772747,-1.06823735198439,0.328194694041877,-3.25488915993287,0.00113436628228345,0.0102783972889117
