#Coverage (X)	Coverage
1.0	5.183815714858127
2.0	2.3443985282890623
3.0	1.208155674182322
4.0	0.6646814023541623
5.0	0.3893563872075845
6.0	0.24100708915941027
7.0	0.1562774218256493
8.0	0.10506756272610573
9.0	0.07291515441535523
10.0	0.05193885287665978
11.0	0.03787447195249172
12.0	0.02826499184958209
13.0	0.021570129324828713
14.0	0.01678435800772604
15.0	0.013310548011375545
16.0	0.010755345755612211
17.0	0.00883110157448641
18.0	0.007369261569365904
19.0	0.006228715967907306
20.0	0.00535248518703213
21.0	0.004668069770133343
22.0	0.0040943481086088696
23.0	0.0036163139890277307
24.0	0.0032115498162426093
25.0	0.002872717588573437
26.0	0.002589140513563848
27.0	0.0023467296279875427
28.0	0.002130845618495414
29.0	0.001937746104232474
30.0	0.0017601664635265024
31.0	0.0015937405853776454
32.0	0.0014416238105070533
33.0	0.0012999269980298322
34.0	0.001169897608221504
35.0	0.0010556449220331388
36.0	9.502345278633584E-4
37.0	8.53593045704315E-4
38.0	7.619047146789626E-4
39.0	6.810399361398822E-4
40.0	6.0252331813615E-4
41.0	5.401503038342526E-4
42.0	4.926734329444571E-4
43.0	4.4637064233654655E-4
44.0	4.1063457413770266E-4
45.0	3.821631276110793E-4
46.0	3.555628715190551E-4
47.0	3.342459766315642E-4
48.0	3.17772162858887E-4
49.0	3.0467382985932545E-4
50.0	2.928229571494967E-4
51.0	2.8299003488996277E-4
