#Coverage	Number of genomic locations
0.0	2.584250819E9
1.0	7.7389385E7
2.0	3.0968727E7
3.0	1.4812596E7
4.0	7504087.0
5.0	4043316.0
6.0	2309339.0
7.0	1395744.0
8.0	876326.0
9.0	571717.0
10.0	383330.0
11.0	261910.0
12.0	182471.0
13.0	130438.0
14.0	94680.0
15.0	69643.0
16.0	52446.0
17.0	39843.0
18.0	31086.0
19.0	23882.0
20.0	18654.0
21.0	15637.0
22.0	13029.0
23.0	11032.0
24.0	9235.0
25.0	7729.0
26.0	6607.0
27.0	5884.0
28.0	5263.0
29.0	4840.0
30.0	4536.0
31.0	4146.0
32.0	3862.0
33.0	3544.0
34.0	3114.0
35.0	2873.0
36.0	2634.0
37.0	2499.0
38.0	2204.0
39.0	2140.0
40.0	1700.0
41.0	1294.0
42.0	1262.0
43.0	974.0
44.0	776.0
45.0	725.0
46.0	581.0
47.0	449.0
48.0	357.0
49.0	323.0
50.0	268.0
51.0	269.0
52.0	257.0
53.0	211.0
54.0	241.0
55.0	270.0
56.0	229.0
57.0	242.0
58.0	209.0
59.0	173.0
60.0	152.0
61.0	139.0
62.0	186.0
63.0	159.0
64.0	189.0
65.0	167.0
66.0	176.0
67.0	140.0
68.0	176.0
69.0	148.0
70.0	111.0
71.0	80.0
72.0	89.0
73.0	90.0
74.0	123.0
75.0	125.0
76.0	189.0
77.0	270.0
78.0	554.0
79.0	879.0
80.0	1004.0
81.0	354.0
82.0	85.0
83.0	27.0
