#Coverage (X)	Coverage
1.0	5.23338211841093
2.0	2.728153635362588
3.0	1.5896025027566907
4.0	0.9805320727710125
5.0	0.6343115047220635
6.0	0.4288295528965733
7.0	0.30160676528151953
8.0	0.21965038561351946
9.0	0.16479860289908288
10.0	0.1266561471251606
11.0	0.09948385710607965
12.0	0.07973538669885727
13.0	0.0649656403629848
14.0	0.05379279900168399
15.0	0.045103687759763034
16.0	0.0383243648356455
17.0	0.032890244379899514
18.0	0.02854035036271796
19.0	0.024992940209500603
20.0	0.022060894877341752
21.0	0.019622183398283255
22.0	0.017604819975815644
23.0	0.015870923558324534
24.0	0.014412238893925178
25.0	0.013128822399707474
26.0	0.012029699817745154
27.0	0.011086546461527291
28.0	0.01027323904507682
29.0	0.009548794829001395
30.0	0.008919744634795279
31.0	0.008361469466819926
32.0	0.00786417309281262
33.0	0.007418279420591034
34.0	0.007016743968534911
35.0	0.006658832936480508
36.0	0.00633929965323432
37.0	0.006051503227254784
38.0	0.005796984638905656
39.0	0.005563709565421959
40.0	0.00535875917843498
41.0	0.005169108524953003
42.0	0.004991528884247032
43.0	0.004830973407436545
44.0	0.004684506893866569
45.0	0.004544754651831795
46.0	0.004420522283353989
47.0	0.00430278404635942
48.0	0.004191062970747339
49.0	0.004087156866930286
50.0	0.003990698834812179
51.0	0.003898129943593176
