#Position (bp)	insert size
3406923.0	228.87490418519087
1.0220768E7	239.03282664941784
1.7034613E7	228.03848570530945
2.3848458E7	240.04432930339667
3.0662303E7	221.2202247191011
3.7476148E7	197.83913971433262
4.4289993E7	228.97227197821883
5.1103838E7	237.87521663778162
5.7917683E7	250.75370919881306
6.4731528E7	247.1384747398906
7.1545373E7	228.84955312810328
7.8359218E7	263.3092332613391
8.5173063E7	232.76771004942339
9.1986908E7	235.12004253056884
9.8800753E7	243.0477306983755
1.05614598E8	233.93542491623515
1.12428443E8	259.70429362880884
1.19242288E8	239.70551090700346
1.26056133E8	255.98209854661468
1.300790245E8	231.20336787564767
1.33485947E8	266.1512308668971
1.39683823E8	232.312431740293
1.46497668E8	230.5596046942557
1.53311513E8	243.62464596034755
1.60125358E8	235.5943747240966
1.66939203E8	232.28933401814757
1.73753048E8	227.0987207649567
1.80566893E8	272.42399437232206
1.87380738E8	236.6460027100271
1.94194583E8	233.41403887688986
2.01008428E8	259.63325934778896
2.07822273E8	247.63332902892563
2.14636118E8	229.82579407201763
2.21449963E8	169.84874056877538
2.28263808E8	243.22282140463957
2.35077653E8	209.53692608669073
2.41891498E8	240.0674817775688
2.48705343E8	248.57326574172893
2.52444901E8	237.51189591078068
2.558518235E8	235.1627204521095
2.62333033E8	230.63636363636363
2.69146878E8	233.78596829606414
2.75960723E8	253.25766484670308
2.82774568E8	228.56589314624932
2.89588413E8	238.26469002695418
2.96402258E8	218.6406289308176
3.03216103E8	235.85851990049753
3.10029948E8	217.91779300129605
3.16843793E8	253.34433113377324
3.23657638E8	227.476173141836
3.30471483E8	215.73257354227587
3.37285328E8	240.27955199712127
3.44099173E8	234.15571428571428
3.50913018E8	236.86122692078618
3.57726863E8	240.23235324249563
3.64540708E8	250.92414372232685
3.704270945E8	246.39792092706202
3.73834017E8	0.0
3.78168398E8	257.04696673189824
3.84982243E8	270.93073767194915
3.91796088E8	221.51266564500136
3.98609933E8	228.5894965817278
4.05423778E8	243.63015442049888
4.12237623E8	229.8654438532624
4.19051468E8	226.15324851898612
4.25865313E8	252.82093459575026
4.32679158E8	232.885527076508
4.39493003E8	234.18311301433624
4.46306848E8	254.11668944948428
4.53120693E8	220.33549387064957
4.59934538E8	232.66225490196078
4.66748383E8	228.62064516129033
4.73562228E8	233.70735090152567
4.80376073E8	232.0930798655384
4.87189918E8	231.76170776104584
4.91962519E8	269.87790953008346
4.953694415E8	229.80310880829015
5.00817608E8	265.90084269662924
5.07631453E8	247.35941320293398
5.14445298E8	353.5094727231226
5.21259143E8	235.92333560360973
5.28072988E8	236.5216695395223
5.34886833E8	268.1229946524064
5.41700678E8	232.99230860253223
5.48514523E8	258.85959317775524
5.55328368E8	231.76845991561183
5.62142213E8	238.77650648360031
5.68956058E8	238.85887384176763
5.75769903E8	231.39886541471049
5.82583748E8	239.78079864061172
5.89397593E8	233.74361272971763
5.96211438E8	231.40747028862478
6.03025283E8	245.79310344827587
6.09839128E8	230.3218045112782
6.15738246E8	231.31115340175356
6.191451685E8	0.0
6.23466818E8	257.1190726075756
6.30280663E8	244.14969584765936
6.37094508E8	252.5638629283489
6.43908353E8	228.97870662460568
6.50722198E8	245.13106390872832
6.57536043E8	233.25144270403956
6.64349888E8	242.6003159557662
6.71163733E8	240.79823337982333
6.77977578E8	229.32312404287902
6.84791423E8	236.38143631436316
6.91605268E8	251.1536541395091
6.98419113E8	247.34967068177772
7.05232958E8	236.60551366052664
7.12046803E8	221.5504981884058
7.18860648E8	251.75494071146244
7.222708485E8	0.0
7.25677771E8	236.71045241809674
7.32488338E8	198.74276198517686
7.39302183E8	213.11927361676106
7.46116028E8	265.25320710324354
7.52929873E8	237.90181172291295
7.59743718E8	232.76056215083798
7.66557563E8	227.78864059590316
7.73371408E8	231.53522638563624
7.80185253E8	237.82018012517173
7.86999098E8	236.6081300813008
7.93812943E8	241.2709677419355
8.00626788E8	236.36346863468634
8.07440633E8	227.2778603268945
8.14254478E8	236.4420844208442
8.190716475E8	242.58090692124105
8.2247857E8	233.7781435154707
8.27882168E8	241.5729568286723
8.34696013E8	246.48322243686056
8.41509858E8	251.34706578202952
8.48323703E8	240.49585057599822
8.55137548E8	269.03297933331515
8.61951393E8	236.46527236503925
8.68765238E8	238.99699241162318
8.75579083E8	257.9840278187069
8.82392928E8	231.56045340050377
8.89206773E8	232.9722162855311
8.96020618E8	261.4461857735795
9.02834463E8	229.07977585328578
9.09648308E8	232.14932985410982
9.14262198E8	244.91666666666666
9.176691205E8	239.44518785383428
9.23275998E8	227.19727628958694
9.30089843E8	233.87917737789203
9.36903688E8	231.34363941143602
9.43717533E8	230.25407450523866
9.50531378E8	236.71723170832303
9.57345223E8	243.7032608695652
9.64159068E8	227.07552730956985
9.70972913E8	229.0706675657451
9.77786758E8	236.682497700092
9.84600603E8	234.17751141552512
9.91414448E8	239.74585230969421
9.98228293E8	225.8384725708139
1.00390351E9	226.6305418719212
1.0073104325E9	0.0
1.011855983E9	255.42846997329698
1.018669828E9	249.40634967732365
1.025483673E9	217.30712530712532
