#Coverage (X)	Coverage
1.0	4.051830809607495
2.0	1.9067040823202746
3.0	1.091326358769905
4.0	0.6991473358352494
5.0	0.48368548158192937
6.0	0.3537181712677153
7.0	0.26977058815324995
8.0	0.21246317986587826
9.0	0.1715858508650001
10.0	0.14144427515522295
11.0	0.11850582865672266
12.0	0.10075311125702058
13.0	0.08665427841495443
14.0	0.07541029512734099
15.0	0.06618184076177158
16.0	0.058567893526316084
17.0	0.05220694676810922
18.0	0.04685625939150384
19.0	0.04231245867985933
20.0	0.03836413680473072
21.0	0.034987481950651045
22.0	0.03204101744519505
23.0	0.029445419490173208
24.0	0.027156880215542856
25.0	0.02515705461709672
26.0	0.023370654797574275
27.0	0.021774125771585773
28.0	0.02037201710015779
29.0	0.01911296277152985
30.0	0.017992266464617046
31.0	0.016965936859335784
32.0	0.01602149935283137
33.0	0.015161192035606064
34.0	0.014365569203221185
35.0	0.01363877682661041
36.0	0.012962946871681424
37.0	0.012338152718456286
38.0	0.01175001188363467
39.0	0.011201789777956606
40.0	0.010696018012012587
41.0	0.010234861296297026
42.0	0.009808890298643291
43.0	0.009410803707382343
44.0	0.00904199574283382
45.0	0.00868984504209891
46.0	0.008370495208893658
47.0	0.00807825929190642
48.0	0.007794315316814959
49.0	0.007531358026540147
50.0	0.0072820127293766745
51.0	0.007050755606357484
