#Insert size (bp)	insert size
31.0	1.0
36.0	1.0
37.0	8.0
38.0	9.0
39.0	17.0
40.0	84.0
41.0	325.0
42.0	366.0
43.0	339.0
44.0	310.0
45.0	338.0
46.0	360.0
47.0	355.0
48.0	337.0
49.0	354.0
50.0	350.0
51.0	366.0
52.0	358.0
53.0	335.0
54.0	364.0
55.0	365.0
56.0	344.0
57.0	331.0
58.0	312.0
59.0	362.0
60.0	309.0
61.0	348.0
62.0	327.0
63.0	348.0
64.0	321.0
65.0	329.0
66.0	314.0
67.0	346.0
68.0	367.0
69.0	339.0
70.0	361.0
71.0	328.0
72.0	350.0
73.0	366.0
74.0	367.0
75.0	377.0
76.0	373.0
77.0	404.0
78.0	374.0
79.0	405.0
80.0	450.0
81.0	450.0
82.0	449.0
83.0	529.0
84.0	545.0
85.0	589.0
86.0	699.0
87.0	697.0
88.0	777.0
89.0	827.0
90.0	949.0
91.0	1102.0
92.0	1213.0
93.0	1256.0
94.0	1499.0
95.0	1682.0
96.0	1855.0
97.0	2103.0
98.0	2389.0
99.0	2560.0
100.0	2920.0
101.0	3250.0
102.0	3546.0
103.0	3915.0
104.0	4363.0
105.0	4905.0
106.0	5386.0
107.0	5971.0
108.0	6578.0
109.0	7344.0
110.0	7911.0
111.0	8541.0
112.0	9438.0
113.0	10140.0
114.0	11030.0
115.0	12166.0
116.0	13097.0
117.0	13977.0
118.0	15362.0
119.0	16295.0
120.0	17310.0
121.0	18330.0
122.0	19710.0
123.0	20636.0
124.0	21961.0
125.0	23584.0
126.0	24975.0
127.0	26456.0
128.0	27917.0
129.0	29591.0
130.0	30703.0
131.0	32404.0
132.0	33682.0
133.0	34966.0
134.0	36880.0
135.0	38606.0
136.0	40589.0
137.0	41926.0
138.0	43903.0
139.0	45498.0
140.0	47256.0
141.0	48892.0
142.0	49876.0
143.0	51201.0
144.0	53264.0
145.0	54510.0
146.0	56366.0
147.0	58179.0
148.0	59593.0
149.0	61502.0
150.0	63671.0
151.0	64591.0
152.0	65773.0
153.0	67135.0
154.0	68255.0
155.0	68992.0
156.0	70381.0
157.0	72099.0
158.0	73569.0
159.0	75386.0
160.0	76269.0
161.0	77496.0
162.0	78228.0
163.0	78834.0
164.0	79827.0
165.0	80196.0
166.0	81020.0
167.0	81539.0
168.0	82618.0
169.0	83786.0
170.0	84989.0
171.0	86060.0
172.0	86123.0
173.0	87063.0
174.0	86565.0
175.0	86462.0
176.0	86880.0
177.0	88181.0
178.0	87974.0
179.0	88079.0
180.0	88721.0
181.0	89058.0
182.0	89381.0
183.0	89070.0
184.0	89561.0
185.0	89610.0
186.0	88699.0
187.0	88636.0
188.0	87992.0
189.0	88659.0
190.0	88006.0
191.0	88193.0
192.0	88666.0
193.0	87891.0
194.0	87923.0
195.0	87107.0
196.0	86536.0
197.0	85874.0
198.0	85972.0
199.0	84733.0
200.0	85301.0
201.0	84680.0
202.0	84107.0
203.0	84303.0
204.0	83947.0
205.0	82892.0
206.0	81883.0
207.0	81289.0
208.0	80993.0
209.0	80719.0
210.0	79724.0
211.0	78829.0
212.0	78560.0
213.0	78028.0
214.0	77724.0
215.0	77545.0
216.0	75821.0
217.0	75427.0
218.0	74837.0
219.0	73557.0
220.0	73631.0
221.0	72902.0
222.0	72032.0
223.0	71332.0
224.0	71016.0
225.0	70258.0
226.0	69732.0
227.0	69049.0
228.0	68264.0
229.0	67747.0
230.0	66322.0
231.0	65948.0
232.0	65286.0
233.0	64869.0
234.0	63975.0
235.0	63694.0
236.0	62443.0
237.0	62055.0
238.0	61688.0
239.0	61034.0
240.0	59801.0
241.0	59013.0
242.0	58268.0
243.0	58038.0
244.0	57433.0
245.0	56814.0
246.0	56065.0
247.0	55131.0
248.0	55002.0
249.0	54290.0
250.0	53519.0
251.0	53019.0
252.0	52701.0
253.0	51706.0
254.0	51383.0
255.0	50472.0
256.0	49902.0
257.0	49424.0
258.0	48807.0
259.0	48061.0
260.0	47516.0
261.0	47034.0
262.0	46205.0
263.0	45638.0
264.0	45405.0
265.0	44451.0
266.0	43866.0
267.0	43391.0
268.0	43362.0
269.0	42722.0
270.0	42107.0
271.0	41519.0
272.0	41275.0
273.0	40698.0
274.0	39765.0
275.0	39268.0
276.0	38911.0
277.0	38640.0
278.0	37938.0
279.0	37648.0
280.0	36881.0
281.0	36633.0
282.0	36191.0
283.0	35757.0
284.0	35026.0
285.0	34868.0
286.0	34017.0
287.0	33708.0
288.0	33188.0
289.0	32710.0
290.0	32776.0
291.0	32200.0
292.0	31750.0
293.0	31499.0
294.0	30778.0
295.0	30439.0
296.0	29815.0
297.0	29553.0
298.0	29197.0
299.0	28773.0
300.0	28298.0
301.0	28257.0
302.0	27699.0
303.0	27649.0
304.0	27148.0
305.0	26745.0
306.0	26545.0
307.0	25933.0
308.0	25733.0
309.0	25598.0
310.0	24909.0
311.0	24624.0
312.0	24397.0
313.0	23956.0
314.0	23624.0
315.0	23130.0
316.0	23097.0
317.0	22712.0
318.0	22331.0
319.0	22063.0
320.0	21591.0
321.0	21207.0
322.0	21441.0
323.0	20831.0
324.0	20701.0
325.0	20346.0
326.0	20052.0
327.0	19806.0
328.0	19492.0
329.0	19397.0
330.0	18788.0
331.0	18650.0
332.0	18139.0
333.0	18333.0
334.0	17667.0
335.0	17565.0
336.0	17476.0
337.0	17320.0
338.0	17169.0
339.0	16858.0
340.0	16724.0
341.0	16253.0
342.0	16163.0
343.0	15904.0
344.0	15668.0
345.0	15380.0
346.0	15032.0
347.0	14970.0
348.0	14571.0
349.0	14526.0
350.0	14550.0
351.0	14326.0
352.0	14023.0
353.0	13924.0
354.0	14027.0
355.0	13436.0
356.0	13462.0
357.0	13058.0
358.0	12893.0
359.0	12875.0
360.0	12386.0
361.0	12326.0
362.0	12329.0
363.0	12045.0
364.0	11944.0
365.0	11899.0
366.0	11602.0
367.0	11371.0
368.0	11175.0
369.0	11116.0
370.0	10877.0
371.0	10628.0
372.0	10662.0
373.0	10493.0
374.0	10488.0
375.0	10252.0
376.0	10030.0
377.0	9822.0
378.0	9801.0
379.0	9776.0
380.0	9536.0
381.0	9341.0
382.0	9125.0
383.0	9185.0
384.0	9021.0
385.0	8931.0
386.0	8742.0
387.0	8514.0
388.0	8602.0
389.0	8451.0
390.0	8172.0
391.0	8046.0
392.0	8025.0
393.0	8062.0
394.0	7807.0
395.0	7759.0
396.0	7594.0
397.0	7518.0
398.0	7350.0
399.0	7288.0
400.0	7026.0
401.0	6939.0
402.0	6913.0
403.0	6928.0
404.0	6853.0
405.0	6729.0
406.0	6567.0
407.0	6596.0
408.0	6313.0
409.0	6424.0
410.0	6232.0
411.0	6009.0
412.0	5970.0
413.0	6062.0
414.0	5914.0
415.0	5737.0
416.0	5661.0
417.0	5667.0
418.0	5613.0
419.0	5600.0
420.0	5411.0
421.0	5315.0
422.0	5149.0
423.0	5152.0
424.0	5170.0
425.0	5025.0
426.0	4998.0
427.0	4917.0
428.0	4931.0
429.0	4859.0
430.0	4885.0
431.0	4606.0
432.0	4671.0
433.0	4596.0
434.0	4525.0
435.0	4347.0
436.0	4325.0
437.0	4319.0
438.0	4266.0
439.0	4221.0
440.0	4206.0
441.0	4012.0
442.0	3940.0
443.0	3939.0
444.0	3902.0
445.0	3910.0
446.0	3783.0
447.0	3803.0
448.0	3598.0
449.0	3564.0
450.0	3517.0
451.0	3491.0
452.0	3489.0
453.0	3307.0
454.0	3418.0
455.0	3365.0
456.0	3255.0
457.0	3138.0
458.0	3254.0
459.0	3060.0
460.0	3088.0
461.0	3012.0
462.0	3089.0
463.0	3040.0
464.0	3041.0
465.0	2987.0
466.0	2871.0
467.0	2765.0
468.0	2759.0
469.0	2767.0
470.0	2793.0
471.0	2741.0
472.0	2699.0
473.0	2593.0
474.0	2482.0
475.0	2521.0
476.0	2604.0
477.0	2456.0
478.0	2441.0
479.0	2408.0
480.0	2446.0
481.0	2232.0
