,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSE00000102616,12.249287628989,2.00288141057251,0.759184632645027,2.6382006753672,0.00833472438237939,0.0445098642382599
ENSMUSE00000136286,38.5968911382819,2.04304175308382,0.513431812127306,3.97918809241459,6.91510169449561e-05,0.000796759413777784
ENSMUSE00000146649,64.9801789774614,3.13464209079876,0.58990097120457,5.31384460072655,1.07336163042758e-07,2.48101721442809e-06
ENSMUSE00000151494,26.4911337549794,3.98966208634915,0.560109853055957,7.12299929126682,1.0560336349421e-12,5.91533001061725e-11
ENSMUSE00000185228,155.213149565643,1.21520661581486,0.410245752286291,2.96214307897776,0.00305505781851812,0.0197510646160978
ENSMUSE00000188522,16.4590471748767,2.18986104303938,0.726495754397382,3.01427920230015,0.00257590631318039,0.0172190810516954
ENSMUSE00000219302,34.9134361300527,1.73765938468117,0.602506128053759,2.88405263245078,0.00392593131530793,0.0241755096831587
ENSMUSE00000222185,17.7906239736603,2.44240012547671,0.681755719074922,3.58251505215214,0.000340302001518202,0.00310520518388904
ENSMUSE00000226239,2550.77469814644,0.631333991031604,0.215978925855125,2.9231277474502,0.00346534309521687,0.0219958998450738
ENSMUSE00000238112,10.519153774592,2.042345532701,0.709407542935154,2.87894532986054,0.00399007496345131,0.0244567374357231
ENSMUSE00000240815,16.4918487434432,2.22136330263631,0.673394043265489,3.29875698315396,0.000971139443136658,0.00752020594009153
ENSMUSE00000247114,47.207032097273,2.17733944307026,0.545459794775505,3.99175056333234,6.55873402744995e-05,0.00075915120553018
ENSMUSE00000259488,30.3497145563203,1.29596568424299,0.475905002654146,2.72316045642582,0.00646606445147709,0.0364321428785868
ENSMUSE00000273349,94.8946908140131,2.08722438757951,0.442986326563385,4.71171289590777,2.45643291642153e-06,4.15212911907903e-05
ENSMUSE00000283485,20.413730779459,2.25255250739077,0.578212304352847,3.89571873589217,9.79079559005418e-05,0.00108107288285001
ENSMUSE00000305463,31.4238256242065,1.56989286762815,0.566404375878599,2.77168209584002,0.00557674707394997,0.0323721308967413
ENSMUSE00000330981,499.013537557256,2.38394084356759,0.628166715966801,3.79507666193123,0.000147597842377686,0.00154524671542478
ENSMUSE00000340228,12.3536816628558,3.82684204700729,0.91979240172706,4.1605497499455,3.17482446413657e-05,0.000403370909565961
ENSMUSE00000343014,65.2474804206068,1.45381612953198,0.456983271097121,3.18133336925369,0.001465988288933,0.0106939107692698
ENSMUSE00000344159,6.89141169233363,2.7021138206117,0.934241001162393,2.89230917637922,0.00382421411663705,0.0236490605781556
ENSMUSE00000351424,30.7313000040718,2.06850267117746,0.651796172344604,3.17354221909092,0.00150590998589576,0.0109125148553013
ENSMUSE00000352917,80.1948533502475,2.41002547838384,0.462113445733245,5.21522474759375,1.83594496620286e-07,4.09565164844208e-06
ENSMUSE00000356165,19.782186414863,1.89435342421102,0.657337074616987,2.8818600035831,0.00395335338206256,0.0242813782827552
ENSMUSE00000359588,16.1142019552754,3.04031383892969,0.798227688750497,3.80883033973532,0.000139625717828958,0.00146980488150812
ENSMUSE00000362772,18.5253586685446,1.46378269045731,0.541620268929032,2.70259954146788,0.00687995805417354,0.0383419013128016
ENSMUSE00000365239,20.9634038168464,1.96585510928525,0.555042506333524,3.54181001788712,0.000397391576183669,0.00350526776509595
ENSMUSE00000367618,63.4479718209224,3.34027613018057,0.469644200902034,7.11235467991509,1.1407962988692e-12,6.34381941849439e-11
ENSMUSE00000375995,224.306984594732,1.23463557151122,0.256239307681603,4.81829108376046,1.44793027955592e-06,2.60831384162257e-05
ENSMUSE00000376851,43.412403194864,3.43701146817975,0.681881596973162,5.04048134373544,4.64362396991234e-07,9.42729374209188e-06
ENSMUSE00000383093,9.67546880579116,3.21324753853588,1.10929180100267,2.89666572459247,0.00377151382391256,0.0234163406834183
ENSMUSE00000385719,63.6938943391767,3.453398139194,0.555775730674558,6.21365408489954,5.17664208110554e-10,1.95692371085734e-08
ENSMUSE00000389145,484.394704130649,2.0839192308121,0.502087581623787,4.15050940728818,3.3173613262411e-05,0.000418020210469199
ENSMUSE00000389247,83.9395789530806,1.35983073499473,0.315357500206679,4.31202915454215,1.61763097372252e-05,0.000221278076512418
ENSMUSE00000389466,34.6138885277733,1.78624530985263,0.552825247022939,3.23112108115878,0.00123305693845943,0.00926785401149622
ENSMUSE00000391738,57.3887267748151,1.57989352898411,0.421059992660912,3.7521815335622,0.000175302448487953,0.0017913062446026
ENSMUSE00000396973,59.2657875438496,1.32068334775821,0.393946271114386,3.35244535764304,0.000801010515768906,0.00646367476131502
ENSMUSE00000403023,184.567437887942,0.937682411260753,0.36208844137707,2.58965021831303,0.00960734956846502,0.049681132471968
ENSMUSE00000404993,7.19225232757526,2.53173388967743,0.962155650029028,2.63131426770819,0.00850553437161137,0.0451984540670947
ENSMUSE00000409338,32.5935787758147,2.13660019904802,0.643370427025172,3.32094872455868,0.000897120174748832,0.00708281915743059
ENSMUSE00000409402,40.3370833874539,1.88248767769066,0.386863198190376,4.86602935222668,1.13862614686591e-06,2.09038685431794e-05
ENSMUSE00000412963,106.217511377487,1.91666988107715,0.431574756975,4.44110747929629,8.94970772498408e-06,0.00013106881122429
ENSMUSE00000414366,1680.44038184286,1.40890421232674,0.294893865177848,4.77766538641637,1.77342172475653e-06,3.10005428605503e-05
ENSMUSE00000414798,19.904471699934,2.67880668666973,0.663592059394936,4.03682751887095,5.41788707859542e-05,0.000644602564978934
ENSMUSE00000415330,64.0794536825319,2.2473387721381,0.508010685399762,4.42380216937687,9.69788306816706e-06,0.000140418027670026
ENSMUSE00000422344,20.3525430216648,3.56254228904532,0.744769861511585,4.78341360620418,1.72342984642502e-06,3.04036796355532e-05
ENSMUSE00000426231,57.8220525084301,2.51315541825009,0.562939759823956,4.46434165360075,8.03153197894564e-06,0.000119910459934686
ENSMUSE00000430448,210.562241547624,0.978914979626764,0.360413445271606,2.71608895969199,0.00660581655121588,0.0370563130219523
ENSMUSE00000438720,168.975225099828,1.69681675437723,0.588385653372051,2.88385133908813,0.00392844156566314,0.0241755096831587
ENSMUSE00000439205,218.175367491482,1.98596023645736,0.31928644570483,6.2199954403743,4.97169329243486e-10,1.88875120426461e-08
ENSMUSE00000443592,20.2085250853209,2.36803009084926,0.564026504452601,4.19843761269248,2.68762873918826e-05,0.00034721991489109
ENSMUSE00000444198,103.502638592753,2.63813668351096,0.318846991344909,8.27398957845955,1.2954949121025e-16,1.21239365310666e-14
ENSMUSE00000446656,8.86589219747755,4.01371645713558,1.11137467856303,3.61148812777091,0.000304445023548021,0.00284915989110672
ENSMUSE00000463257,368.105843052057,0.912307607802267,0.284302583949588,3.2089318187978,0.00133229081334049,0.00988781402473394
ENSMUSE00000463804,34.7392839127715,2.15011330208483,0.717676917072474,2.99593487116112,0.0027360486410833,0.0180381763502348
ENSMUSE00000472963,425.18393181592,2.16606287577305,0.460042967251278,4.7083925414948,2.49677931589701e-06,4.2110515319107e-05
ENSMUSE00000481592,6.75498671667201,4.18240244895389,1.03162242705563,4.05419884180974,5.03064129110605e-05,0.000605096258118304
