,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSE00000138681,70.3775334285199,1.80523755273949,0.424226066846759,4.25536687586806,2.08706512502351e-05,0.00670714612427005
ENSMUSE00000206839,24.0223160003643,3.14340238319982,0.708568682379397,4.43627055692635,9.15307955552912e-06,0.00388639757927766
ENSMUSE00000343797,209.434149550843,0.865504454123996,0.236883007698594,3.65372114501877,0.000258466972259826,0.0437198239340335
ENSMUSE00000858993,4046.23880010256,0.720999934945499,0.184767375232822,3.90220369822855,9.53208870012333e-05,0.0202366243103618
ENSMUSE00000879239,75.4377956419059,3.04572534441697,0.417699303128207,7.29166968105313,3.06137004053189e-13,9.7489328940738e-10
ENSMUSE00000896202,266.070491041177,2.95883276056543,0.372950847420452,7.9335729655274,2.12929365214756e-15,1.35614712705278e-11
ENSMUSE00001201228,353.121241073384,2.54859517280231,0.383101956749573,6.65252455097295,2.88107740666933e-11,6.11652733435899e-08
ENSMUSE00001355502,753.133877349615,1.0261695020036,0.284730716496576,3.60399999912177,0.000313357055827089,0.0486773436234812
ENSMUSE00001357080,89.5022479742949,1.28393280717905,0.324836496958767,3.95255095778855,7.73224559890309e-05,0.0175880972212192
ENSMUSE00001372396,318.037899165648,0.936004710443703,0.257237645660142,3.63867702194856,0.000274042226807542,0.0447532036548008
ENSMUSE00001407594,180.299489947221,1.58336150032611,0.36644215447296,4.32090435283952,1.5539102373899e-05,0.00582167900113897
ENSMUSE00001453572,177.298868029164,1.53450606847649,0.340700569745187,4.5039727101841,6.66947748239556e-06,0.00326753092964441
ENSMUSE00000708691,53.8921764710688,1.66282636792971,0.396244091973763,4.19646980639351,2.71107585138927e-05,0.00822230576071345
ENSMUSE00000713444,34.8773785767225,4.88350437149604,0.776219528565022,6.29139591543652,3.14623744877098e-10,4.00767726224447e-07
ENSMUSE00000740055,2697.22844147348,1.55971200232674,0.323595823690421,4.81993860285073,1.43602409045987e-06,0.000914603743213892
ENSMUSE00000741744,931.390674282815,1.15780870783344,0.262280163856286,4.41439676874632,1.0129203596422e-05,0.00403205610660073
ENSMUSE00000746552,13.4456188333896,2.94125225363653,0.740621474593072,3.97132996346423,7.14725049779022e-05,0.0175080147770869
ENSMUSE00000797760,104.5516792984,2.76656476131024,0.425464674622261,6.50245467209814,7.90198357363855e-11,1.2581933345126e-07
ENSMUSE00000821791,991.924275551345,1.00156901118663,0.264045832410667,3.79316348999933,0.000148740155150989,0.0296039390048953
ENSMUSE00000824640,28.5406016623266,1.91101860016707,0.521213939685053,3.66647638265741,0.000245915619356289,0.0435065716577835
ENSMUSE00000831222,101.584677170169,1.02677334082131,0.245589644174566,4.18084949905898,2.90422048077683e-05,0.00840771829184891
ENSMUSE00000907455,9.98657146100445,3.97214380073744,0.958341957488013,4.14480840549771,3.40097948989148e-05,0.00868994236686763
ENSMUSE00001369189,225.955752818981,2.45592490381861,0.410332834450731,5.98520200584507,2.16121463999426e-09,2.2941293403539e-06
