,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSE00000136286,38.5968911382819,2.57712151903772,0.476041885290317,5.41364446841909,6.17547255020971e-08,1.08819477362633e-06
ENSMUSE00000138681,70.3775334285199,1.19441397953975,0.372042090663521,3.21042701757095,0.00132537920085639,0.00861323454551323
ENSMUSE00000146649,64.9801789774614,2.98257129282499,0.52224190585357,5.71109146813903,1.12253889403756e-08,2.27617051507901e-07
ENSMUSE00000147002,8.26856118682343,2.05881758476112,0.777210726695094,2.64898246260157,0.00807345210183831,0.0390380228877621
ENSMUSE00000151494,26.4911337549794,4.99264033696547,0.583912793145224,8.55031846463373,1.22749352343628e-17,8.60628557699408e-16
ENSMUSE00000154469,16.0133150662786,2.39002783388347,0.607776644418628,3.93241144725076,8.40979633846106e-05,0.000780316238077524
ENSMUSE00000161254,9.92748556023626,2.53061120494,0.886137101132846,2.8557784136392,0.00429314641736387,0.0232549323891592
ENSMUSE00000185228,155.213149565643,1.28485861334959,0.364851191617497,3.5215963189086,0.000428956804501645,0.00327256241043554
ENSMUSE00000188522,16.4590471748767,2.31160440012095,0.655152466037433,3.5283457209621,0.000418165623966523,0.00320991283902136
ENSMUSE00000194322,5.08258552127956,2.72058788566948,1.05817825612902,2.57101095199385,0.0101402120131587,0.0473749182557523
ENSMUSE00000219302,34.9134361300527,3.53672237079525,0.524915422403389,6.73769948423679,1.60913939640902e-11,5.16793284859618e-10
ENSMUSE00000222185,17.7906239736603,4.28937549953953,0.692977720388281,6.18977403362428,6.02505232608337e-10,1.52281735170452e-08
ENSMUSE00000222520,3.08297534369338,3.88652466274279,1.4632989933559,2.65600173333648,0.00790732079496047,0.0383091415253657
ENSMUSE00000226239,2550.77469814644,1.08544204116072,0.192395564057053,5.64172072511421,1.68359027340273e-08,3.29308934420384e-07
ENSMUSE00000247114,47.207032097273,1.89155582432223,0.482607308388372,3.91945126284749,8.87508053626847e-05,0.000814380661927086
ENSMUSE00000259488,30.3497145563203,2.5445479363087,0.41735638185459,6.09682287593542,1.08197289833851e-09,2.57706272149718e-08
ENSMUSE00000267076,82.9169163277666,1.44339885757861,0.39006300138161,3.70042493767947,0.000215238740334759,0.00176808324981259
ENSMUSE00000270492,8.10322508327265,3.83611814936005,1.0200921357364,3.76056045818918,0.000169533093264666,0.00143770994594806
ENSMUSE00000272606,22.2035326997758,2.38282486512281,0.654985046154247,3.63798361369255,0.000274780902782401,0.00219651576366294
ENSMUSE00000273349,94.8946908140131,2.4933374700777,0.393037777654303,6.34376035036185,2.24223538040622e-10,6.11608094447241e-09
ENSMUSE00000283485,20.413730779459,1.81240034080578,0.485882915244261,3.73011744999237,0.000191390532486416,0.00159856052133788
ENSMUSE00000284333,11.598006452327,1.98044331437473,0.733889651132739,2.69855735302708,0.0069640736904429,0.0347192376875561
ENSMUSE00000289096,12.35958624129,2.01121861409415,0.737344973027725,2.72764945536358,0.00637873541967679,0.0323518542222629
ENSMUSE00000330981,499.013537557256,3.8510038628777,0.554080561671579,6.95025981647829,3.64614071851265e-12,1.28726868771319e-10
ENSMUSE00000337960,4.03414956754974,5.60472788429198,1.48426975405673,3.77608441388328,0.000159313019131473,0.00135914346055951
ENSMUSE00000339462,847.022973934155,0.98819839772114,0.260927402389319,3.78725418898967,0.000152321252951744,0.00130733654688583
ENSMUSE00000339896,182.174462308421,1.08070908314538,0.385418319839699,2.80398991826558,0.00504744833403566,0.0267150141016389
ENSMUSE00000340228,12.3536816628558,2.17848133960618,0.732632560278512,2.9734978456022,0.00294426473542361,0.0170921864174212
ENSMUSE00000342839,4.05483348239663,3.37532577782149,1.22410297033112,2.75738713133623,0.00582653243946552,0.0301032469991275
ENSMUSE00000343014,65.2474804206068,1.75139334064198,0.402813122958805,4.3479053705534,1.37443878379179e-05,0.00015674584801181
ENSMUSE00000350363,5.05875161957858,4.44251233782336,1.59599191675143,2.78354313151279,0.00537687129115993,0.0282640604935524
ENSMUSE00000351329,4.4484655145212,4.28643419286198,1.30065794052433,3.29558914708506,0.000982155365016455,0.00669749233842727
ENSMUSE00000351424,30.7313000040718,2.33732371899011,0.593489049260895,3.93827606743699,8.20691376629399e-05,0.000766491871080891
ENSMUSE00000352119,2.59116546783865,4.67423416307463,1.62078519443458,2.8839319233202,0.00392743645647797,0.0216509176969516
