#Coverage	Number of genomic locations
0.0	2.301415007E9
1.0	2.04798588E8
2.0	7.7942148E7
3.0	4.6769582E7
4.0	2.9746851E7
5.0	1.9366623E7
6.0	1.289091E7
7.0	8762504.0
8.0	6093408.0
9.0	4312665.0
10.0	3111978.0
11.0	2283033.0
12.0	1705020.0
13.0	1289923.0
14.0	991396.0
15.0	773435.0
16.0	607718.0
17.0	484909.0
18.0	386144.0
19.0	313020.0
20.0	252945.0
21.0	205342.0
22.0	168077.0
23.0	138901.0
24.0	113436.0
25.0	92639.0
26.0	76685.0
27.0	63999.0
28.0	53567.0
29.0	45260.0
30.0	37797.0
31.0	32002.0
32.0	27578.0
33.0	23209.0
34.0	19736.0
35.0	16789.0
36.0	14195.0
37.0	11861.0
38.0	10264.0
39.0	8683.0
40.0	7451.0
41.0	6301.0
42.0	5303.0
43.0	4525.0
44.0	3837.0
45.0	3278.0
46.0	2977.0
47.0	2477.0
48.0	2422.0
49.0	2084.0
50.0	1968.0
51.0	1660.0
52.0	1497.0
53.0	1442.0
54.0	1378.0
55.0	1344.0
56.0	1334.0
57.0	1267.0
58.0	1163.0
59.0	1124.0
60.0	1082.0
61.0	1023.0
62.0	1048.0
63.0	1018.0
64.0	1018.0
65.0	1003.0
66.0	1013.0
67.0	1063.0
68.0	1144.0
69.0	1205.0
70.0	1160.0
71.0	1125.0
72.0	1154.0
73.0	955.0
74.0	935.0
75.0	842.0
76.0	916.0
77.0	925.0
78.0	1019.0
79.0	1501.0
80.0	2759.0
81.0	884.0
82.0	197.0
83.0	20.0
84.0	1.0
