#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	8.798959611015594E-7
9.0	0.0
10.0	0.0
11.0	8.798959611015594E-7
12.0	3.5195838444062374E-6
13.0	8.798959611015594E-7
14.0	4.3994798055077966E-6
15.0	9.678855572117152E-6
16.0	8.798959611015593E-6
17.0	2.463708691084366E-5
18.0	2.9916462677453018E-5
19.0	4.135511017177328E-5
20.0	6.599219708261695E-5
21.0	1.4430293762065575E-4
22.0	2.2349357411979604E-4
23.0	3.9067380672909235E-4
24.0	6.555224910206617E-4
25.0	0.0011957786111370192
26.0	0.0014967030298337525
27.0	0.00239243711823514
28.0	0.003391998930046512
29.0	0.004832388618369764
30.0	0.006676650552838632
31.0	0.00865025719358943
32.0	0.011209874544433864
33.0	0.0142771918648339
34.0	0.017675350066608125
35.0	0.02197980110831695
36.0	0.026290411421753493
37.0	0.03184079514438213
38.0	0.03727943207995087
39.0	0.04337447140250136
40.0	0.048498985479956847
41.0	0.05240748333916998
42.0	0.054981179025392034
43.0	0.056447085696587226
44.0	0.057019018071303246
45.0	0.05635381672471047
46.0	0.0542288679786502
47.0	0.05214351455083951
48.0	0.048372280461558226
49.0	0.04402735420563873
50.0	0.03932431029355089
51.0	0.03784080570313366
52.0	0.02684386598128637
53.0	0.02577215270066467
54.0	0.02184517702626841
55.0	0.018159292845213983
56.0	0.015019824056003618
57.0	0.011984182990203237
58.0	0.009737808601510958
59.0	0.007650695381778059
60.0	0.005942817321279931
61.0	0.004562260558311585
62.0	0.003475589046351159
63.0	0.0026713641379043345
64.0	0.002035199358027907
65.0	0.0015732539784495878
66.0	0.0012767290395583628
67.0	0.0010373973381387386
68.0	8.411805388130908E-4
69.0	6.951178092702319E-4
70.0	5.763318545215214E-4
71.0	4.7954329880034983E-4
72.0	4.4082787651188117E-4
73.0	3.5195838444062374E-4
74.0	2.718878519803818E-4
75.0	2.446110771862335E-4
76.0	2.07655446819968E-4
77.0	1.5486168915387444E-4
78.0	9.766845168227309E-5
79.0	8.359011630464813E-5
80.0	5.63133415104998E-5
81.0	2.4637086910843663E-5
82.0	2.3757190949742102E-5
83.0	1.231854345542183E-5
84.0	7.039167688812475E-6
85.0	7.039167688812475E-6
86.0	7.039167688812475E-6
87.0	4.3994798055077966E-6
88.0	8.798959611015594E-7
89.0	3.5195838444062374E-6
90.0	1.7597919222031187E-6
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	8.798959611015594E-7
96.0	8.798959611015594E-7
97.0	8.798959611015594E-7
98.0	1.7597919222031187E-6
99.0	0.0
100.0	8.798959611015594E-7
