,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSE00000101796,30.6038911747019,-1.56727005779923,0.614264713562514,-2.55145708876817,0.010727353321754,0.0494192595211241
ENSMUSE00000102087,12.9909327201253,-4.56226269356653,1.35838956523111,-3.35858196377586,0.000783434839731206,0.0055183953350232
ENSMUSE00000116533,62.5215975425027,-1.20963728293321,0.475154574571914,-2.54577635924692,0.0109035018190514,0.0499764740532683
ENSMUSE00000127659,22.7835651758863,-2.14252464388849,0.548033215119864,-3.90947954389933,9.24951872440333e-05,0.000842865567200889
ENSMUSE00000137351,3.69202706210254,-3.72028416439248,1.28445441915859,-2.89639251413027,0.00377479929689053,0.0209804693063782
ENSMUSE00000139353,63.5504172517746,-0.653542707767114,0.254772346702852,-2.56520268476924,0.0103115550759944,0.0478653557905766
ENSMUSE00000139470,20.5959429786164,-3.00938146860945,0.759772386300249,-3.96089871502673,7.46682018926506e-05,0.000707607317650618
ENSMUSE00000146604,6.76910393836177,-2.30828435340041,0.816126252357245,-2.82834224083996,0.00467897560346866,0.0250013932460021
ENSMUSE00000147348,19.7398914523549,-1.98168439137879,0.685635943773984,-2.89028661547539,0.0038489073166326,0.0212972871520337
ENSMUSE00000150064,4.1842483536363,-5.55723143077982,1.46274732266106,-3.79917388648506,0.000145179208314117,0.00125410660434398
ENSMUSE00000154608,8.3235727922837,-1.74075672863727,0.633339243865143,-2.74853760523945,0.00598617676924496,0.0307807540638512
ENSMUSE00000162942,221.636027199048,-2.10798020242283,0.519066908961543,-4.06109533478084,4.88430200116204e-05,0.000485021415070528
ENSMUSE00000171683,62.4630379534981,-0.867569594821796,0.340445011376043,-2.54833986644472,0.0108236965736748,0.0497251004952957
ENSMUSE00000196464,20.6555457009289,-3.45912929198228,0.72000954460247,-4.80428255140997,1.55307382056257e-06,2.11608963786638e-05
ENSMUSE00000196470,4.39851151819688,-3.65166147204121,1.41623944522231,-2.57842096148367,0.00992530028095311,0.0465127787152888
ENSMUSE00000214948,6.08017201802001,-2.744691956452,0.840245393478364,-3.26653615450339,0.00108871904790247,0.00731196339656682
ENSMUSE00000215962,8.6395857972236,-5.53950340472732,1.36478600879521,-4.05888056371373,4.93085238481053e-05,0.000487699004495659
ENSMUSE00000215995,91.1227454821423,-1.30591103322786,0.362088986825784,-3.60660246718906,0.000310232384592364,0.00245036839852494
ENSMUSE00000222194,9.08186492639295,-3.29398571185301,0.975392347936884,-3.37708791628346,0.000732576310286109,0.00519690886784163
ENSMUSE00000237584,13.0040332588631,-4.85743457092045,0.830393259229974,-5.84955925030601,4.92877291725619e-09,1.05344588531913e-07
ENSMUSE00000243425,191.823802160209,-1.48201044296926,0.257251877839769,-5.76093148634795,8.36509929653229e-09,1.71786369058684e-07
ENSMUSE00000245196,12.5510000787538,-2.54885716485595,0.76923142687142,-3.31351148148293,0.000921323243426173,0.00634983728608231
ENSMUSE00000245382,73.9084193362134,-2.68810129534373,0.335855885085951,-8.00373438344188,1.20701605065179e-15,6.71613400250942e-14
ENSMUSE00000246988,8.39424927405016,-2.14620719563189,0.773007878807363,-2.77643637855693,0.0054958389901242,0.0287946114369474
ENSMUSE00000248315,26.4055089084698,-2.54296712244941,0.688717991618134,-3.69231986589278,0.000222217729818388,0.00181714990885972
ENSMUSE00000252061,25.1489602252311,-2.96019802970562,0.618745839981512,-4.78419059721528,1.71677721829408e-06,2.31381611558985e-05
ENSMUSE00000258565,41.2560650224202,-1.50710948343849,0.374523400215794,-4.02407294863317,5.7200186396811e-05,0.000555818396597305
ENSMUSE00000263296,265.625473431989,-1.68769592931535,0.330385638889235,-5.10826056177692,3.25138082700788e-07,5.03635350497643e-06
ENSMUSE00000266618,18.6424475990018,-1.7227704668133,0.54140230854569,-3.18205231049161,0.00146235403513619,0.0093302471599419
ENSMUSE00000288032,34.016645996522,-2.4027391501198,0.517417044203085,-4.64371859612867,3.42193571663654e-06,4.40342115474159e-05
ENSMUSE00000294687,14.7233640412419,-2.11511466169369,0.533820380082285,-3.96222163973518,7.42555576882437e-05,0.000704367004357054
ENSMUSE00000295252,71.507166251476,-2.2073854890248,0.312901409530594,-7.05457189322433,1.73132920708399e-12,6.36311398618322e-11
ENSMUSE00000300027,5.64704689827308,-5.00238898505178,1.43811282268999,-3.47843987351062,0.000504341567868131,0.00377403607510637
ENSMUSE00000300311,158.580746824891,-4.99029133347758,0.675074407514053,-7.39220932971555,1.44408939075715e-13,6.09454675082255e-12
ENSMUSE00000315306,9.81313695813182,-2.73603948368402,0.842067328998668,-3.24919325267915,0.00115732823825891,0.00770005962128175
ENSMUSE00000322472,9.16179292781173,-1.81611134146191,0.667963429742171,-2.718878400518,0.00655036839979635,0.0330337565883401
ENSMUSE00000324759,16.7581517632359,-2.01510518893678,0.551425121349538,-3.6543586987932,0.000257825607152093,0.00207594425807182
ENSMUSE00000336356,4.75387793949622,-2.78756211309325,1.01097184330894,-2.75730934698387,0.00582791877544047,0.0300756844577135
