,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSE00000573827,69.4091353239365,-1.63077110207639,0.426676885831816,-3.82202822845013,0.000132358533769179,0.0449815386301719
ENSMUSE00000852631,80.3795057914517,-2.40876643136911,0.394314631764187,-6.10874220059283,1.00419380497652e-09,8.87305646077252e-07
ENSMUSE00001326125,175.466840541875,-1.76659416321695,0.405730687387635,-4.354105366275,1.33611435286823e-05,0.00536632110088349
ENSMUSE00001406746,104.604166389143,-1.98332052527831,0.362303116309848,-5.47420222458739,4.39486966286383e-08,2.42706677131655e-05
ENSMUSE00001454774,660.639291346349,-1.85593679613321,0.279730732955377,-6.63472610436864,3.25105647208444e-11,3.59079187341726e-08
ENSMUSE00001459699,97.5225434847549,-4.68967782240534,0.618403656399054,-7.58352214427902,3.36298113086936e-14,7.42882531809041e-11
ENSMUSE00001460886,749.570584648821,-1.87722497220245,0.270847699294718,-6.93092456421342,4.18098970585526e-12,6.15720417348951e-09
ENSMUSE00000878981,95.225948497644,-5.9482873279305,0.784144161857081,-7.58570632451466,3.30680650134509e-14,7.42882531809041e-11
ENSMUSE00001035575,142.598037034987,-1.90867583636917,0.320539972324974,-5.95456417658291,2.60765788937688e-09,1.92010542587784e-06
ENSMUSE00001304165,755.771958440166,-2.42733586403801,0.436899784633081,-5.55581840370221,2.76314026583319e-08,1.74393624206444e-05
ENSMUSE00001312073,61.2795528284487,-3.27806141282347,0.751894555791135,-4.35973553415922,1.30219725598764e-05,0.00536632110088349
