,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSE00000136286,38.5957690154698,3.04730382464279,0.470086894364747,6.48242667722266,9.02589522780002e-11,3.43647263353651e-09
ENSMUSE00000138681,70.3665464739789,2.989032762164,0.363045797127068,8.23321130782249,1.8226028098385e-16,1.67076597575734e-14
ENSMUSE00000146649,64.9788893468965,1.54516016170966,0.529370072463038,2.91886572756253,0.00351307508683466,0.0223162664231389
ENSMUSE00000161254,9.92660904277131,2.51989693844384,0.884822024013633,2.84791389686861,0.00440068289924353,0.0267157096843022
ENSMUSE00000182569,2.77881101174213,4.23576630477577,1.50792197531788,2.80900893687343,0.0049694267081237,0.0296371821424754
ENSMUSE00000188522,16.4572884673483,1.72250012989297,0.660873346970244,2.60639975539902,0.00914996029017937,0.0484087585533315
ENSMUSE00000206839,24.0194456748724,2.94245381045858,0.621448844092637,4.73482868047616,2.19240210403011e-06,3.63568088414568e-05
ENSMUSE00000219302,34.9100990800372,4.45192776589696,0.518375381441846,8.58823147332739,8.83182016446343e-18,9.5680728090828e-16
ENSMUSE00000222185,17.7896044250604,1.93381614537411,0.733621087447626,2.63598767601152,0.00838927783840889,0.0450947334236891
ENSMUSE00000226239,2550.61237570721,1.76970407186745,0.19216586115128,9.20925320067268,3.28401699894969e-20,4.55065471819575e-18
ENSMUSE00000240815,16.490178626389,2.01478854285246,0.577212797204989,3.49054725156577,0.000482032364364197,0.00407691957851536
ENSMUSE00000254484,47.1624891275571,1.346735618428,0.51918038328413,2.59396476020354,0.00948762109205013,0.0498738335041735
ENSMUSE00000270492,8.10311919071109,3.08203152883507,1.03098647976304,2.98940052981435,0.00279525444944522,0.0183734403055922
ENSMUSE00000284333,11.5969332195463,2.37196260493432,0.725915204638395,3.26754776560422,0.0010848355861359,0.00822914429024922
ENSMUSE00000326613,417.211831528066,1.41926548956219,0.435739984805163,3.25713852080113,0.0011254149802213,0.0084937114118412
ENSMUSE00000330981,498.925722241515,5.15978715881826,0.551049760307622,9.36355939241825,7.70947839908756e-21,1.17786992412726e-18
ENSMUSE00000331655,2.24482230608659,4.76289940239773,1.57985087253552,3.01477784086906,0.00257167547912456,0.0172657220759028
ENSMUSE00000335434,5.9197737049397,2.67966305599157,0.999523324867214,2.68094099389583,0.00734154599536454,0.0404293916944359
ENSMUSE00000337750,52.4579848182457,4.06376729033265,0.557004578174661,7.29575204507272,2.9699542466752e-13,1.74349481564671e-11
ENSMUSE00000337960,4.0343565594754,4.38723748360579,1.5195516670368,2.88719204405937,0.00388696902776465,0.0241885169210817
ENSMUSE00000339896,182.163572913282,1.76984005756643,0.383488314626933,4.61510817947131,3.9289061259309e-06,6.13080368846621e-05
ENSMUSE00000340228,12.3528629682263,2.75087746796043,0.717391234772639,3.83455684237939,0.000125790880952863,0.00128673813589293
ENSMUSE00000349659,21.914362037236,1.44930223482288,0.536356083164648,2.70212696436965,0.00688974477094858,0.0385832182497153
ENSMUSE00000350205,39.8503605872107,2.10253031188274,0.532132972300071,3.95113706785514,7.7780758557513e-05,0.000848102599286939
ENSMUSE00000350363,5.05860043356382,4.47941560718843,1.59249443153923,2.81282968308958,0.00491076541025823,0.0293488422236948
ENSMUSE00000351329,4.4481660832035,3.99723746109345,1.30355773544763,3.06640615325015,0.00216648806089543,0.014889295398899
ENSMUSE00000351508,5.92602358137064,2.44842596470862,0.929844514671451,2.63315632460739,0.00845954012731653,0.0453496804755875
ENSMUSE00000352917,80.1935009830454,2.06562126266714,0.429965351199132,4.80415749061249,1.55404475040565e-06,2.66468363893298e-05
ENSMUSE00000357642,40.3283931716711,6.30668187079957,0.793604292210279,7.94688477961067,1.91260148399232e-15,1.52969609964674e-13
ENSMUSE00000361602,33.1180294650229,1.33074844611775,0.442811405740291,3.00522621790424,0.00265383391609612,0.0176680104905684
ENSMUSE00000365239,20.9612796879487,1.32121300252913,0.489916400776924,2.69681317145927,0.00700065353029894,0.039039208292266
ENSMUSE00000367618,63.4476816640166,2.21156636421947,0.467061788983485,4.735061647909,2.18988524982253e-06,3.63568088414568e-05
ENSMUSE00000377674,32.0438792954881,2.14397704684104,0.689733774776914,3.1084124415025,0.00188095371333109,0.0132321873682211
ENSMUSE00000378889,8.59958223997296,3.52977072395506,1.16103415617273,3.0401954199097,0.00236424689774422,0.0160722933716017
ENSMUSE00000384555,45.0119173981824,1.96980645355815,0.669908588029705,2.94041080940853,0.00327777351946965,0.0210232653560387
ENSMUSE00000389247,83.9346920757872,1.4983060650265,0.269322956939975,5.5632318984246,2.64823593480453e-08,6.71169407021121e-07
ENSMUSE00000389466,34.6119594748053,2.55196228509965,0.490688655559518,5.20077702263102,1.98457078136469e-07,4.13463811215436e-06
ENSMUSE00000391738,57.3854190652101,1.92824755649378,0.382555079265998,5.04044426803449,4.6445237347566e-07,8.98519307582702e-06
ENSMUSE00000393742,36.9030022730826,5.89092264778116,0.624256111393617,9.43670801176459,3.84675123721562e-21,6.19482898566197e-19
ENSMUSE00000395363,43.2360222261842,2.03770559815649,0.440680492110359,4.62399773676888,3.76413973434583e-06,5.90227015976305e-05
ENSMUSE00000396973,59.2617165490578,1.33489721610325,0.357952927607815,3.72925352231176,0.000192047856111568,0.00184270072566953
ENSMUSE00000404286,405.664349767159,0.806283584798269,0.219899708162181,3.66659688426515,0.000245799817385178,0.00228130562599624
ENSMUSE00000409338,32.5933459943636,4.02237670870448,0.63661315045449,6.3184002809757,2.64284743414514e-10,9.51504920625607e-09
ENSMUSE00000413152,36.9393673204269,1.86937525235122,0.364920100995925,5.12269739937427,3.01195507430586e-07,6.10042920956897e-06
ENSMUSE00000413699,48.5551216486209,1.63413134515454,0.379552112109676,4.30542023879541,1.66669035519689e-05,0.000222144813416447
ENSMUSE00000414366,1680.36535934371,0.812524738447652,0.263362558114503,3.08519458599118,0.00203419021259867,0.0141349532148912
ENSMUSE00000415097,7.14990610888637,2.25954776560763,0.828490137192723,2.72730798373042,0.00638534092344626,0.0363529549109926
ENSMUSE00000415440,49.0267172424993,2.08498334024652,0.385775387177157,5.40465620552677,6.49328150574432e-08,1.52925762260781e-06
ENSMUSE00000418133,3.66725472073621,4.09160899498614,1.42787791581905,2.86551738748557,0.00416328409034421,0.0255346662401606
ENSMUSE00000421782,30.5163348615111,4.1409587493403,0.58529131815393,7.07503873865978,1.49407017735305e-12,7.54442131504929e-11
ENSMUSE00000422344,20.3531322156918,2.01818130479492,0.7547764992758,2.67387936260779,0.00749794183034976,0.0410629470552748
ENSMUSE00000422499,11.5518336883253,2.62745469906992,0.708517842986727,3.70838183551454,0.000208587958161977,0.00197752004567723
