#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	2.2046049788798844E-6
8.0	4.409209957759769E-6
9.0	5.5115124471997105E-6
10.0	1.653453734159913E-5
11.0	7.716117426079596E-6
12.0	1.8739142320479015E-5
13.0	2.0943747299358902E-5
14.0	2.0943747299358902E-5
15.0	4.1887494598717804E-5
16.0	2.3148352278238785E-5
17.0	3.0864469704318376E-5
18.0	3.968288961983791E-5
19.0	4.4092099577597684E-5
20.0	5.842203194031693E-5
21.0	6.834275434527642E-5
22.0	9.810492156015486E-5
23.0	1.3778781117999278E-4
24.0	2.0833517050414908E-4
25.0	4.453302057337366E-4
26.0	5.14775262568453E-4
27.0	8.730235716364343E-4
28.0	0.001695341228758631
29.0	0.001565269535004718
30.0	0.0033532041728763042
31.0	0.003358715685323504
32.0	0.005007760209525657
33.0	0.008440330161641637
34.0	0.009252727096358875
35.0	0.016117867000590834
36.0	0.016691064295099603
37.0	0.023602500903888043
38.0	0.02810540657325021
39.0	0.03136822194199243
40.0	0.03769323362639882
41.0	0.03496283036005608
42.0	0.03676729953526927
43.0	0.036755174207885426
44.0	0.03409421599837741
45.0	0.03530233952680358
46.0	0.0325124119260311
47.0	0.029604537958888528
48.0	0.028955281792608402
49.0	0.02581812890766233
50.0	0.025843481864919443
51.0	0.024682757343539183
52.0	0.017836356581627705
53.0	0.020907371317207383
54.0	0.015570022663339185
55.0	0.017389924073404527
56.0	0.01595582853464316
57.0	0.011226950854945811
58.0	0.02045542729653701
59.0	0.009862300373019162
60.0	0.015236025009038881
61.0	0.01162047284367587
62.0	0.0061376202612015976
63.0	0.022988518417269996
64.0	0.006150847891074878
65.0	0.021421044277286395
66.0	0.012016199437384809
67.0	0.006799001754865563
68.0	0.02917133308053863
69.0	0.00782524537253415
70.0	0.03360589599555552
71.0	0.015522623656293266
72.0	0.007555181262621363
73.0	0.03343944831965008
74.0	0.005574343689097787
75.0	0.029662959990828845
76.0	0.012712854610710853
77.0	0.004712343142355752
78.0	0.022533267489131297
79.0	0.0034138308097955007
80.0	0.011361431758657482
81.0	0.003109595322710077
82.0	0.001812185292639265
83.0	0.0032573038562950293
84.0	4.817061878852547E-4
85.0	0.0038360126632509986
86.0	0.0010207321052213868
87.0	3.4391837670526195E-4
88.0	0.0019191086341149393
89.0	9.259340911295511E-5
90.0	0.0011739521512535384
91.0	5.401282198255716E-5
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	3.3069074683198265E-6
