#Position (bp)	mapping quality
3406923.0	39.73149744133171
1.0220768E7	39.17470823040848
1.7034613E7	40.35029287251191
2.3848458E7	36.877309617024316
3.0662303E7	39.03916952880793
3.7476148E7	40.83202683434788
4.4289993E7	40.01393629804196
5.1103838E7	36.865993312476746
5.7917683E7	39.89365061645966
6.4731528E7	40.104114380073746
7.1545373E7	37.89782823790439
7.8359218E7	40.54758187295666
8.5173063E7	38.78310143450951
9.1986908E7	40.08129213997502
9.8800753E7	39.358475695541074
1.05614598E8	37.71407998532379
1.12428443E8	39.476430372041115
1.19242288E8	38.06569836176322
1.26056133E8	40.387439083303796
1.300790245E8	35.07439876537917
1.33485947E8	37.18551316551202
1.39683823E8	39.872706621371876
1.46497668E8	35.95483559362456
1.53311513E8	40.60956073776147
1.60125358E8	39.660676968105385
1.66939203E8	40.65452030691515
1.73753048E8	39.59366797400684
1.80566893E8	39.85279494304531
1.87380738E8	40.6550822525565
1.94194583E8	40.74461960351955
2.01008428E8	40.69258544346527
2.07822273E8	40.92374492001791
2.14636118E8	38.17580532602252
2.21449963E8	22.63186486755322
2.28263808E8	40.72856822432128
2.35077653E8	32.67237186921663
2.41891498E8	40.29288008443799
2.48705343E8	40.8240226869652
2.52444901E8	40.91786994004328
2.558518235E8	34.255754125880436
2.62333033E8	38.53204244291233
2.69146878E8	37.41209601272218
2.75960723E8	29.085211303217303
2.82774568E8	40.10537848826037
2.89588413E8	37.13695587885676
2.96402258E8	38.517613147370746
3.03216103E8	37.56401352047156
3.10029948E8	30.44359619517123
3.16843793E8	36.85632172933336
3.23657638E8	33.33131410351623
3.30471483E8	36.29605442692119
3.37285328E8	40.6098563858576
3.44099173E8	36.41556027098583
3.50913018E8	37.77512391061231
3.57726863E8	40.216711403602524
3.64540708E8	40.44706273427068
3.704270945E8	36.62871272332667
3.73834017E8	0.0
3.78168398E8	35.87313159521139
3.84982243E8	37.20405092928932
3.91796088E8	40.479054357739194
3.98609933E8	38.06420061635598
4.05423778E8	40.71858825434087
4.12237623E8	40.225089971531396
4.19051468E8	40.85068838195664
4.25865313E8	39.398653503309475
4.32679158E8	36.84201621889819
4.39493003E8	35.70930114624124
4.46306848E8	38.66811937348535
4.53120693E8	37.39837709792853
4.59934538E8	36.60249238892008
4.66748383E8	40.05787994522056
4.73562228E8	36.84591523536486
4.80376073E8	39.07386825802226
4.87189918E8	39.65279592056853
4.91962519E8	33.569630161323325
4.953694415E8	2.9364091218953785
5.00817608E8	25.719132392271867
5.07631453E8	38.03112455566713
5.14445298E8	7.890966892363451
5.21259143E8	40.628049867294926
5.28072988E8	39.47218677677561
5.34886833E8	21.992242605994768
5.41700678E8	38.243133232939385
5.48514523E8	38.86936280114103
5.55328368E8	40.24509022923779
5.62142213E8	35.11607169013923
5.68956058E8	39.71988602709053
5.75769903E8	37.94869743821815
5.82583748E8	36.4473761354537
5.89397593E8	38.35654035840325
5.96211438E8	37.452100780615886
6.03025283E8	35.70286373246204
6.09839128E8	38.09736133049673
6.15738246E8	39.44773285598417
6.191451685E8	0.0
6.23466818E8	38.28778673356599
6.30280663E8	39.28556436632602
6.37094508E8	35.68070038781137
6.43908353E8	39.40580556163631
6.50722198E8	38.55876028036664
6.57536043E8	38.46500970462747
6.64349888E8	35.8172957869833
6.71163733E8	38.22956932743055
6.77977578E8	40.974529664454934
6.84791423E8	38.22706901272463
6.91605268E8	39.76062340918875
6.98419113E8	40.05990330612291
7.05232958E8	39.842072244926534
7.12046803E8	34.194809237277916
7.18860648E8	40.27838535601552
7.222708485E8	0.0
7.25677771E8	37.78010972539546
7.32488338E8	16.852488695806585
7.39302183E8	29.94055153590648
7.46116028E8	39.67052405870763
7.52929873E8	40.58719971685349
7.59743718E8	39.95541773332604
7.66557563E8	39.59068404521261
7.73371408E8	39.48948501266455
7.80185253E8	38.14280936629618
7.86999098E8	36.52182554968336
7.93812943E8	37.23558500178286
8.00626788E8	37.29644826232866
8.07440633E8	40.24181177394082
8.14254478E8	39.641594054008614
8.190716475E8	37.221162368749354
8.2247857E8	38.10955667934
8.27882168E8	33.867426916127386
8.34696013E8	36.17105568784554
8.41509858E8	38.0681172035204
8.48323703E8	40.59505261596781
8.55137548E8	35.506001458536915
8.61951393E8	38.65167198296743
8.68765238E8	40.47984136514629
8.75579083E8	39.3070887441791
8.82392928E8	37.32707166094343
8.89206773E8	37.091485692030936
8.96020618E8	40.200437189077036
9.02834463E8	39.390516397936445
9.09648308E8	39.24477088419339
9.14262198E8	34.43695377620611
9.176691205E8	36.074122714473845
9.23275998E8	39.02063075632938
9.30089843E8	38.71473663137023
9.36903688E8	38.578872541049144
9.43717533E8	37.32036961053029
9.50531378E8	40.598101104228896
9.57345223E8	39.50812143948186
9.64159068E8	39.09710175230019
9.70972913E8	39.60737275514238
9.77786758E8	40.29016612060557
9.84600603E8	38.83241338232208
9.91414448E8	40.265478361080504
9.98228293E8	40.31809463722801
1.00390351E9	36.67151192657123
1.0073104325E9	0.0
1.011855983E9	40.136283231516806
1.018669828E9	39.06647521562928
1.025483673E9	38.246198905057724
1.032297518E9	40.99849588368688
1.039111363E9	38.98605347324311
1.045925208E9	39.947421706226486
1.052739053E9	40.88322762227689
1.059552898E9	40.32099265719793
1.0652815955E9	39.2539307431747
1.068688518E9	0.0
1.073180588E9	36.42481884449205
1.079994433E9	35.31148752088746
1.086808278E9	35.72795038146154
1.093622123E9	33.57113399127138
1.100435968E9	37.36468231395148
1.107249813E9	40.93137061967948
1.114063658E9	36.999448022508545
1.120877503E9	38.99612775494561
1.127691348E9	39.17680428498363
1.134505193E9	38.538416273253716
1.141319038E9	31.13065229069495
1.148132883E9	39.334555729352694
1.154946728E9	38.2470500361257
1.161760573E9	38.81951635825051
1.168574418E9	35.58487353978763
1.175388263E9	38.04275633990686
1.182202108E9	34.45332401924621
1.189015953E9	39.35976274484521
1.195829798E9	39.6061051915266
1.202643643E9	40.80552544541274
1.209457488E9	36.72418434869253
1.216271333E9	38.85611163542513
1.223085178E9	39.98008987055213
1.229899023E9	40.103667935828014
1.236712868E9	39.978836025199705
1.243526713E9	37.18641644797075
1.250340558E9	40.57793573083135
1.257154403E9	39.43158125175773
1.2618183335E9	34.891153874030586
1.265225256E9	40.200522331902086
1.270782093E9	38.70321804889167
1.277595938E9	40.20988024840895
1.284409783E9	38.405428302258215
1.291223628E9	40.973605251210586
1.298037473E9	40.7476142885048
1.304851318E9	37.64172503442299
1.311665163E9	38.38189055027544
1.318479008E9	37.91024596545473
1.325292853E9	40.62443071467724
1.332106698E9	40.09061279084636
1.338920543E9	35.94239971554275
1.345734388E9	36.76359556987781
1.352548233E9	39.62068022420204
1.359362078E9	7.290546388360642
1.366175923E9	40.1945074809555
1.372989768E9	37.972628949344426
1.379803613E9	40.003054538750995
1.386617458E9	39.59987292085561
1.393431303E9	40.445936594427366
1.400245148E9	37.416073027781714
1.407058993E9	39.98629416670809
1.413872838E9	40.08905994239894
1.420686683E9	40.8728518431253
1.427500528E9	40.79144867310433
1.434314373E9	40.7911730648447
